idx,sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
,The drop height has more energy than the hill height because it has to be smaller than the initial drop to get to the rest of the roller coaster.,P1_01_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,The total energy of the drop between PE and Kinetic Energy was 1222. jewels When the car was going down the drop PE went down in energy and Kinetic Energy went up in energy.,P1_01_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The Law of Conservation of Energy says that energy cannot be created or destroyed but is converted into another type of energy.this tells us when the roller car goes down the coaster the potential energy is converted into the kinetic energy.,P1_01_14_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,We know that the greater the mass the greater the energy.,P1_01_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"E1: The car would start at a drop height of 5 meters, the higher the drop height the more total energy (TE) the cart would have.",P1_02_14_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"In a friction less environment, TE will never change while PE and KE will, but will always add up to TE.",P1_02_14_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"PE will change into KE and the opposite, but they will never be less energy as, according to the law of conservation of energy, energy can't be created or destroyed.",P1_02_14_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"The drop height cannot be smaller than the hill height, otherwise the cart will not make it to the end of the coaster.",P1_02_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"For the connection to mass and energy, in short, more mass equals more energy.",P1_02_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"E1R: The car would start at a drop height of 5 meters, the higher the drop height the more total energy (TE) the cart would have.",P1_02_14_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,As the cart goes down the drop the PE will change into KE and halfway down it will be 50/50.,P1_02_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"The main reason it will have the same amount of energy is because the law conservation of mass says ""energy cannot be created nor destroyed"".",P1_02_11_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"If the drop height was as tall the hill it would use all of its energy to make it up the hill but not have enough to get over it, that's why it had to be smaller than the initial drop.",P1_02_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"The reason it will have the same amount of energy is because the law conservation of mass says ""energy cannot be created nor destroyed"".",P1_02_11_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"A good roller coaster should have a higher drop height than any of the hills, a heavy car, and a high drop height.",P6_04_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"At the top of the hill the car has the max amount of potential energy (PE) and the greater the mass of the car the more total energy your ride has, the more hills you can put in.",P6_04_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,As you go up the hills the more PE you have and as you go down the hills that becomes KE.,P6_04_11_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"The reason you want more total energy is because none of that will be lost, the law of conservation of energy states that energy cannot be created or destroyed, it can only change.",P6_04_11_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,So no matter how great the PE or KE is you will always have the same amount of energy.,P6_04_11_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,The science behind having a higher drop height to help have more energy is because the higher the drop height the more TE.,P6_04_11_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,I found that if the initial drop is higher then the hill you will have enough energy to get over the hill.,P6_06_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"This is good because the higher the initial drop is the more potential energy there is, and if there is more potential energy then that means there is also more kinetic energy.",P6_06_18_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,I know this because as the car goes down the hill potential energy changes to kinetic.,P6_06_18_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The law of conservation of energy is that energy can't be created or destroyed but can change forms.,P6_06_18_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,The height of the hill should always be shorter than the initial drop.,P6_07_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,We know the as height increases so does energy.,P1_01_12_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,In the initial drop height trials also we know that PE changes to KE as the coaster car goes down the ramp.,P1_01_12_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"The height of the hill is intentionaly slightly lower than the initial drop, this is because the car cannot go up a hill that is higher or the same height as the initial drop.",P1_01_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"The law of conservation of mass states that energy cannot be created or destroyed, and since we are in a frictionless world the riders will be traveling at a max speed of 2707 J which is really fast.",P1_02_13_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"For example, when I tested the drop height to 2 meters there was only a PE of 977 joules.",P1_06_05_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"When I increased the drop height to 5 meters there was 2443 joules, the PE increased by 1466 joules.",P1_06_05_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"When the coaster goes down the hill it will lose almost all of it PE, so the next hill or loop that you decide to make would have to have a slightly smaller height.",P1_06_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"This happens because the higher up the roller coaster is, the more PE it will have because PE is how high something is.",P1_06_24_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"So while the roller coaster is moving, the PE would be converting into KE, because there is more motion while the height is going down.",P1_06_24_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"Due to the Law of Conservation of Energy, mass cannot be created nor destroyed, making the total energy stay the same throughout the whole ride.",P1_06_24_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"I decided on this because the more mass the car has, the more energy will be given.",P1_06_24_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"The relationship between potential, kinetic, and total energy is that the potential and kinetic energy always add up to the total energy at any point throughout the ride.",P1_07_13_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"As the car moves down the hill, the potential energy starts turning into kinetic energy, at the same rate.",P1_07_13_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The Law of Conservation of Energy states that energy cannot be created or destroyed.,P1_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,This is because the hill height needs to be lower than the initial drop height.,P1_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"The relationship between mass, kinetic energy, and potential energy is that objects with a greater mass have more potential energy, and therefore have more kinetic energy as the energy is converted.",P1_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"This is because the higher the drop, the more potential energy you will have.",P1_07_18_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,I am going to put my hill height lower than my drop height.,P1_07_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"In the law on conservation, it states that energy can't be created nor destroyed.",P1_07_18_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"Also, the greater mass an object has, the more potential energy it will have.",P1_07_18_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,Energy cant be created or destroyed so knowing that the total energy has to be 1952 and the KE+PE have to be 1952.,P1_07_19_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,When the cart goes down the hill the PE goes down and the KE goes up.,P1_07_19_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,Mass efects the PE because the more mass there is the more PE there is.,P1_07_19_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,For example When the hight was 5m the carts PE at the top was 1952 and KE was 0.The more hight the more PE.,P1_07_19_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,Energy cant be created or destroyed so knowing that the total energy has to be 1952 and the KE+PE has to be 1952 in a frictionless world.,P1_07_19_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
