idx,sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
,It's imported to consider the PE and the KE because they are both connected to each other so your PE can be turn into KE so if your PE is 2932 so your KE should be 2932 and PE and KE equal to total energy so the rides total energy should be 2932.,P6_06_26_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"In other words, when the drop height is greater the total energy will be greater.",P1_01_04_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,As the Car goes down the track the PE transforms its energy into KE.,P1_01_04_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The reason the TE is always the same from the start to the finish is that no energy can be created.,P1_01_04_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"When it comes to the initial drop and hill drop height, the hill height has to always be smaller than the initial drop.",P1_01_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,Lastly when it comes to mass the greater the mass the greater the PE and KE.,P1_01_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"The relationship between PE, KE, and Total Energy is pretty clear, with no friction the Total Energy is always the same as the starting PE, and it doesn't change either at the end of the ride.",P1_01_04_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,The Total Energy is always the amount of KE and PE when there's no friction.,P1_01_04_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,The law of conservation of energy states that Energy can not be destroyed so The law of conservation of mass and Energy transformation work together.,P1_01_04_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,The reason the Total Energy is always the same from the start to the finish is that no energy can be created.,P1_01_04_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"It should be the highest possible because as the law of conservation of energy states ""Energy cannot be created or destroyed.""",P1_01_08_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"This means that if we have a initial drop of 5 meters than the hill or loop that comes after that has to be less than 5 meters due to friction (heat, and sound energy.)",P1_01_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,There for from my data I can say the greater the initial drop the greater the energy.,P1_01_08_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The mass of the cart should be the biggest possible again 60 kg because the bigger the mass the greater the energy.,P1_01_08_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,E1: The drop height of my roller coaster is 5 meters this is because the higher the drop is the more PE.,P1_02_01_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"that when the cart is at the top of the drop there will be only PE because the cart is not moving., and KE is when the cart is going down the hill, and in a frictionless world they would just transfer back and forth from each other throughout the coaster.",P1_02_01_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"Also as we know because of the law of conservation of energy, ""Energy can not be created or destroyed"".",P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,and then when you have to add a hill you have to make the hill shorter than the drop.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,over the hill and not go backward the more mass there is on the roller coaster cart the more PE and KE there will be no matter the drop height if the drop height is 5 meters.,P1_02_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,E1R: The drop height of my roller coaster is 5 meters this is because the higher the drop is the more PE.,P1_02_01_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,And when you are going down the drop the PE will all change into KE because the less height you have the less PE there will be.,P1_02_01_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,When the initial drop is at a higher height that means then that the potential energy is larger than when the initial drop is at a smaller height.,P1_02_04_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The law of conservation of energy is that no energy can be created or destroyed.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"That proves that when there is no friction the total energy never changes, it will always in that case add up to the same amount.",P1_02_04_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,The drop height has to be taller than the hill height.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,When the mass is more the potential energy is more and that also means the kinetic energy is too when the car is in motion.,P1_02_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,When the initial drop is at a higher height that means that the potential energy is larger.,P1_02_04_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,E1: The initial drop of the roller coaster will be 5 m. The reasoning behind this choice is because the higher the drop the higher the Potential energy of cart which would in turn make more kinetic energy at the bottom of coaster.,P1_02_06_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,As mentioned the potential energy converts into kinetic on its way down the coaster this is the motion of the object.,P1_02_06_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,Its good to mention that energy cannot be created nor destroyed which is the law of conservation of energy.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,as you cannot have a hill greater than the drop or it will not make it up as there will not be enough energy to make it up the hill.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,Lastly the carts mass is important for a fun coaster just like the higher the drop the larger the potential energy the larger the mass the more potential energy and of course then in turn kinetic energy make it a faster and fun coaster.,P1_02_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,E1R:The initial drop of the roller coaster will be 5 m. The reasoning behind this choice is because the higher the drop the higher the Potential energy of cart which would in turn make more kinetic energy at the bottom of coaster.,P1_02_06_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,This is calculated by adding potential plus kinetic energy together.,P1_02_06_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,This is because in order for the coaster car to make it to the end of the ride the initial drop needs to be greater than the height of the hill.,P1_05_22_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,The law of conservation of energy states that energy can't be created or destroyed.,P1_05_22_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,There was no KE at the top of the drop because the car was not in motion yet.,P1_05_22_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The car had only PE because it was at rest and all of the energy was stored.,P1_05_22_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"The mass of the car affected the PE and KE because when the car's mass was 60 kg the PE, KE, and TE were greater.",P1_05_22_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"But when the car's mass was less then the car had less PE, KE, and total energy.",P1_05_22_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"Well, it was transferred between KE and PE.",P1_05_22_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"When testing the mass of the car and the height of the initial drop and hill, I noticed that the total energy remained the same throughout the entire ride.",P1_05_22_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,So when the the height is increased so does the energy and we want the maximum energy so we also want the maximum height.,P1_06_16_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The TE will always be the same as whatever you start with no matter if you start will PE or KE becasue the energy has no where to go so the TE will remain the same.,P1_06_16_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,As you go down the drop the PE drops and then the KE rises because you being move.,P1_06_16_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,Also the Law of Conservation of energy states that energy cannot being created or detroyed.,P1_06_16_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,Also when you are deciding you hill height you need to make sure that it isnt greater than your drop height or the car will not make it up.,P1_06_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,Next the relationship between mass and energy is also direct the more mass you have the more energy you will have too.,P1_06_16_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"When the hill height is higher then the PE will be higher becasue there is more space for the car to move.The more energy, the faster and more exciting the roller coaster will be.",P1_06_16_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The total energy will always be the same as whatever you start with no matter if you start will PE or KE becasue the energy has no where to go so the total energy will remain the same.,P1_06_16_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,As you go down the drop the PE drops and then the KE rises because your being moved.,P1_06_16_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"This is because height and energy have a direct relationship, meaning when one goes up the other does too.",P1_07_01_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"TE is found when you add the PE and KE together, meaning you want to have a good amount of each when you can.",P1_07_01_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"One way to create a bit more energy is to increase the mass of the coaster car, because like height and energy, mass and energy also have a direct relationship.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"The energy can convert, or transform, from one energy type to another because according to the Law of Conservation of Energy, energy cannot be created nor destroyed, giving it no other option than to transform into a different type of energy.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,The last recommendation I have is to make the hill height less than the initial drop height so the car is able to safely make it up the hill.,P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"This means that you want to have a large TE, or total energy, which is the sum of the PE and KE, so the car can make it all the way through the ride.",P1_07_01_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"One way to have more energy is to increase the mass of the coaster car, because like height and energy, mass and energy also have a direct relationship.",P1_07_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
