idx,sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
,But the total energy will always stay the same as energy can be created or destroyed.,P1_06_03_22-23,E1,unacceptable,unacceptable,acceptable,acceptable,unacceptable,unacceptable
,As it goes down the drop the PE will convert in to KE.,P1_06_03_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"In addition, if you where to add a hill would need to be lower than the initial drop.",P1_06_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,Mass and energy the more mass there is the more energy or PE the car will have at the top meaning more KE at the bottom.,P1_06_03_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"E1: Dear Gonzales family, for your new roller coaster you will have to add a higher dropping point and a smaller hill than the drop.",P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,The more the car weighs the more energy you will have in total.,P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,This proves that the higher the drop point is the more energy the roller coaster has.,P6_04_10_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,Energy cannot be destroyed or created.,P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,As the car moves along the roller coaster the PE transfers into KE.,P6_04_10_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"E1R: Dear Gonzales family, for your new roller coaster you will have to add a higher dropping point and a smaller hill than the drop.",P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,This proves that the more mass you have means that you will have more energy.,P6_04_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,E1: The reason why the roller coaster would work is because its initial drop height 3.50 is higher then the hill height 3.25.The reason that is because if the hill height is higher there will not be enough kinetic energy to make it up the hill.For example when i did the roller coaster simulation i had a trial where i set the initial drop height to 3.50 and the hill height to 4.0 the cart could not make over the hill but when i kept the drop height the same and lowered the hill height to 3.25 it got over the hill .,P6_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,the reason that the hill height must be higher is because as it came down the hill potential energy transfers to kinetic energy allowing it up the hill.,P6_07_13_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,And another thing that helps is more mass when something has more mass the more kinetic energy it has is higher at the bottom and it would make it go faster up the hill.,P6_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,E1R: The reason why the roller coaster would work is because its initial drop height 3.50 is higher then the hill height 3.25.The reason that is because if the hill height is higher there will not be enough kinetic energy to make it up the hill.For example when i did the roller coaster simulation i had a trial where i set the initial drop height to 3.50 and the hill height to 4.0 the cart could not make over the hill but when i kept the drop height the same and lowered the hill height to 3.25 it got over the hill .,P6_07_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,the reason that the hill height must be higher is because as it came down the hill potential energy transfers to kinetic energy the potential energy and kinetic energy transfer to total energy allowing it up the hill.,P6_07_13_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,As the cart goes down the drop the PE we had at the top of drop transfers into KE.,P1_02_09_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"In a frictionless world the Total Energy (TE) would stay the same throughout, but since we live in a world with friction some of the total energy would be lost due to friction.",P1_02_09_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"The law of Conservation of Energy says that energy is not created nor destroyed but can transfer between energy types, when we lose energy to friction the energy transfers to non useful energy, so when friction happens we have less PE & KE.",P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"I also recommend a 5m drop because then we can have a variety of hill heights, the hill height cannot be higher than the drop height.",P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,The cart will also have more TE if it is heavier for our simulations we used 55kg and had made it up the hill sucessfully with energy still to use to get through the rest of the track.,P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,A cart with a higher mass will have more PE at the top of the drop we saw this when we tested the initial drop our carts weighed 60kg with a 5m drop the PE at the top of the drop was 2932 Joules.,P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"The Law of Conservation of Energy says that energy is not created nor destroyed but can transfer between energy types, when we lose energy to friction the energy transfers to non useful energy, so when friction happens we have less PE & KE.",P1_02_09_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,The potential energy transferred to kinetic energy.,P1_05_10_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"Which is relevant to the law of conservation of energy which states that energy will not be created or destroyed, just transferred.",P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,The hill height has to be lower than the initial drop height because if it's not it will not be able to go over the hill.,P1_05_10_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"Total energy is the sum of the potential energy, kinetic energy, and any other energies that are present.",P1_05_10_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,The higher you make the start the higher the energy is going to be the more fast and fun the rider will have.,P6_06_07_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The drop height needs to be higher than the hills so that the car can get over.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,Ke + Pe = Te.,P6_06_07_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,Another way to get more energy is to make the car have a higher mass.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,Once it has reached the bottom of the hill all of the Pe turns into Ke.,P6_06_07_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The higher you make the drop height the higher the energy is going to be the more fast and fun the rider will have.,P6_06_07_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The initial drop height needs to be higher than the hills so that the car can get over.,P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"Because of newtons law of conservation of energy, energy cannot be created or destroyed in a closed system.",P6_06_07_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,To design the best roller coaster you have to have an initial drop higher than your hill size.,P6_06_20_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,Initial drop has to be bigger than the hill so that it can make it to the end.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,The potential energy should be the same because you use the same drop height.The greater the mass the bigger the total Energy.,P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"lastly,It says that the law of conservation of energy says that energy can neither be created nor destroyed - only converted from one form of energy to another.",P6_07_04_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"I believe that this is the best height for the initial drop because we learned that height and energy have a direct relationship so the greater the height of the initial drop, the greater the potential energy.",P1_01_05_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"I believe that this is the best hill height because, in my trials, I learned that the height of the hill must be less than the height of the initial drop in order for the roller coaster car to make it over the hill.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"I believe that this is the best mass because mass and energy also have a direct relationship so the more mass the car has the greater the PE, KE, and TE.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"Since the Law of Conservation of Mass says that energy can't be created or destroyed, some of the PE and KE will be converted into thermal energy during the ride.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,But the TE will still remain the same throughout the ride.,P1_01_05_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"Since the Law of Conservation of Mass says that energy can't be created or destroyed, some of the PE and KE will instead be converted into thermal energy during the ride.",P1_01_05_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"However, because energy can't be created or destroyed, the TE will remain the same throughout the ride.",P1_01_05_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,That when adding up for total energy you add both KE and PE together.,P1_01_15_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,When the cart is going down the PE changes to KE on the way down when it is at half way the have the same amount.,P1_01_15_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,When the energy is being transfer the energy cant be crates or destroy but it can be transfused in to KE or PE.,P1_01_15_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,The car on my design should also be able to make it to the end of the track since the initial drop height is higher than the highest point mid-run.,P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"Since this roller coaster is technically a closed system, all of the energy it will ever have will remain at the same amount and can only be converted.",P6_03_11_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"At the beginning of the coaster, potential energy starts being converted to kinetic energy as the car falls down the track.",P6_03_11_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"As the car rolls down the track from the initial drop, it begins converting the potential energy it had at the top of the drop into kinetic energy.",P6_03_11_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"At any given point throughout the ride, kinetic energy plus potential energy will always equal total energy.",P6_03_11_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"If the hill height is lower than the drop height, the coaster car will make it to the end.",P6_03_11_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,This is because according to the data when we increased the drop height the PE went up at the initial drop.,P1_05_01_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,This is because with the initial drop at 5 meters if we make the hill too high the cart won't make it up the hill.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,The mass of the car affects the energy when going through the roller coaster because the larger the mass the more energy the cart will have.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,So we can infer that the hill has to be a smaller height than your initial drop.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,This is because when the cart goes down the hill the PE transfers into the Ke.,P1_05_01_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,Since energy can't be created nor destroyed there is still some PE when it goes up the hill.,P1_05_01_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"This shows that if the height is higher then the total energy, the KE, and the PE, will be more.",P1_05_13_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,The total energy does not change throughout the ride even while the KE and the PE are changing.,P1_05_13_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"We found that this happens since there isn't enough KE to make it over the hill since the energy has to be split in between KE and PE, we had to make it 4 m. The Law of Conservation of Energy says that Energy can't be created or destroyed only changed, and that is also the reason we can't make the hill height and the initial drop the same.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,This shows that when the mass increases the energy increases.,P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"The Law Of Conservation of Energy states that Energy can not be created or destroyed, on turned into another form of energy.",P1_05_13_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,This is because the taller the initial drop height the more PE there will be.,P1_05_18_22-23,E1R,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,This is because energy cant be created or destroyed according to the Law of Conservation of Energy.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,This is because the hill height has to be less then the initial drop.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,We also learned that the greater the cars mass the more PE and KE it would have.,P1_05_18_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"So when PE is high like at the top of the hill, KE is at 0, same with the end of the ride with PE at zero and KE being the same as total energy.",P1_05_18_22-23,E1R,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"This is because when you have a higher drop height the PE is larger making the car go faster, so it is able to go up hills and go through loops.",P1_06_14_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,As the car goes down the hill the PE starts to decrease while the KE increases and the by the end of the ride the KE would be 100 and the KE will go down to 0.,P1_06_14_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"For example, my data shows higher the mass higher the energy.",P1_06_14_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,Both PE and TE increase when the height increased.,P1_06_17_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"Next, I noticed that PE+KE=TE.",P1_06_17_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
,"One reason I am doing this is because as the car goes down the roller coaster, the KE increases but the PE decreases.",P1_06_17_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
,"As I tested relationships between height of the drop and hill, the only trial that successfully made it to the end was when the hill height was lower than the drop height.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
,"Lastly I want my mass of the car to be pretty high because the more mass you have, the more TE you have.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
,"No energy is lost or created, it is just transferred into PE or KE.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
,"Lastly, I want the mass of the car to be pretty high because the more mass you have, the more TE you have.",P1_06_17_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
