sentence,essay_id,essay_type,CU0,CU1,CU2,CU3,CU4,CU5
So if you want the ride to be safe you need to have the hill height shorter than the initial drop height.,P6_03_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Also you need to have enough energy to get to the end of the track so you want to have a high initial drop and a big car mass to give it the most TE possible.,P6_03_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Also if you want the ride to be fun, you will want a high drop height and a lot of energy.",P6_03_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: You should use my roller coaster recommendation because it has the appropriate initial drop height in order for the coaster car to make it to the end of the ride.,P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Because I will have the initial drop height at 400m and the first loop at 300m, that car will be able to make it past that loop.",P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"After that loop there is another loop that is 250m tall, so again it should make it past there.",P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Then there is a down hill and a corkscrew with very small bumps at the end.,P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The reason we make the initial drop height higher than the loop is because if the loop is taller you will not have enough energy.,P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"The higher you go the more PE you have, and the more PE you have the more TE you have.",P6_03_12_22-23,E1R,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
In other words PE+KE=TE.,P6_03_12_22-23,E1R,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"For example, when I tested the drop height at 2m the PE was 1173(J), but when I tested the height at 5m the PE was 2932(J).",P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When the car goes up the loop it will need enough energy to make it over.,P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, a hill height of 5000m needs 7000(J) to make it over, but the initial drop height of 4500m only gives 4750(J) it will not be able to get over.",P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Because energy cannot be created or destroyed only transferred from one form of energy to another the amount of energy will stay the same and stay lower than the amount needed to get around the loop.,P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"When I did the test I saw that when the initial drop height was 5m and the hill was 5m the car did not make it over, but when the hill height was 4m the car did make it over.",P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I would also recommend a car with a big mass.,P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The more mass the car has the more PE it will have at the top of the drop.,P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"And because the PE is the greatest, the TE will also be the greatest.",P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When I had a car that had a mass of 40kg it only had 1958(J) at the top of the initial drop.,P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
But when I had a car that was 60kg it had a PE of 2973(J).,P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So if you want the ride to be safe you need to have the hill height shorter than the initial drop height.,P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Also you need to have enough energy to get to the end of the track so you want to have a high initial drop and a big car mass to give it the most TE possible.,P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Also if you want the ride to be fun, you will want a high drop height and a lot of energy.",P6_03_12_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: Dear Gonzales Family, I propose that the total amount of energy at the bottom and top of the initial drop should be the same but the KE and PE should be different.",P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, in trial number 2 the amount of KE is 0, the amount of PE is 1466 and the TE is 1466.",P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This was at the beginning of the ride, when PE and KE are added they should always equal the TE.",P6_06_13_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"At the bottom of this same ride, the PE is at 1 and the KE is at 1465, when added they equal 1466.",P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This shows that the total energy stays the same the whole ride.,P6_06_13_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
The Law of Conservation of Energy states that energy cannot be created or destroyed.,P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"This is true because the total amount of energy in trial 2 stays the same the whole time, while the energy is transformed from PE to KE.",P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When a hill is added to a rollercoaster the hill's height has to be less than the initial drop or the car will not make it over.,P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"For example in trial number 3 when the drop height and hill height are the same, the car doesn't have enough energy to make it over the hill.",P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because it doesn't have the extra energy from the initial drop because it already used it up trying to get over the hill that is the same height.,P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When a rollercoaster car goes down the initial drop and then up a hill, the energy is converted back and forth from KE and PE.",P6_06_13_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
This happens in trial number 2 which states the PE at the top of the initial drop is 1958 and the KE is 0.,P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the rollercoaster car reaches the top of the hill it doesn't come to a complete stop the PE is 1228 and the KE is 727, the total energy stays the same.",P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This shows that the energy is converted from KE and PE because no energy is added or subtracted.,P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The mass of the rollercoaster car also affects the KE and PE.,P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"For example, a car of 40kg has a total energy of 1567 while a car of 60kg has a total energy of 2350.",P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
This shows that the mass of the rollercoaster car affects how much total energy there is.,P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In conclusion, the roller coaster should have an initial drop higher than the hill, and the mass of the roller coaster should depend on how much energy you want the ride to have.",P6_06_13_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear Gonzales Family, I propose that the total amount of energy at the bottom and top of the initial drop should be the same but the KE and PE should be different.",P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, in trial number 2 the amount of KE is 0, the amount of PE is 1466 J and the TE is 1466 J.",P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This was at the beginning of the ride, when PE and KE are added they should always equal the TE.",P6_06_13_22-23,E1R,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
"At the bottom of this same ride, the PE is at 1 and the KE is at 1465 J, when added they equal 1466 J.",P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This shows that the total energy stays the same the whole ride.,P6_06_13_22-23,E1R,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
The Law of Conservation of Energy states that energy cannot be created or destroyed.,P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"This is true because the total amount of energy in trial 2 begins at 1959 J and ends at 1959 J, while the energy is transformed from PE to KE.",P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
When a hill is added to a rollercoaster the hill's height has to be less than the initial drop or the car will not make it over.,P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"For example in trial number 3 when the drop height and hill height are the same, the car doesn't have enough energy to make it over the hill.",P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because it doesn't have the extra energy from the initial drop because it already used it up trying to get over the hill that is the same height.,P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When a roller coaster car goes down the initial drop and then up a hill, the energy is converted back and forth from KE and PE.",P6_06_13_22-23,E1R,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
This happens in trial number 2 which states the PE at the top of the initial drop is 1958 J and the KE is 0 J.,P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When the roller coaster car reaches the top of the hill it doesn't come to a complete stop the PE is 1228 J and the KE is 727 J, the total energy stays the same.",P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This shows that the energy is converted from KE and PE because no energy is added or subtracted.,P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The mass of the roller coaster car also affects the KE and PE.,P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"For example, a car of 40kg has a total energy of 1567 J while a car of 60 kg has a total energy of 2350 J.",P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
This shows that the mass of the roller coaster car affects how much total energy there is.,P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"In conclusion, the roller coaster should have an initial drop higher than the hill, and the mass of the roller coaster should depend on how much energy you want the ride to have.",P6_06_13_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: Dear Gonzales family, your roller coaster is in great progress.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So far, we've learned that the initial drop height should be as high as possible- the more energy, the better.",P6_06_02_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We decided on an initial drop of 4.5m, because it allows enough energy for the cart while keeping the ride exciting.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"As for the hill after the drop, we plan on making the height as high as possible.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"According to our data, a hill height of 4m is the perfect combination of safety & fun.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We've just completed testing on the car mass.,P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
A heavier car will create more energy.,P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"Keep in mind, the final design may vary from these plans after more trials & testing.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"That's all for the updates, but we want to bring up a few key points.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"First of all, to make the ride exciting, as I mentioned before, we need as much total energy as possible.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the top of the initial drop, there is only potential energy, and no kinetic.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At any point in the ride, the potential & kinetic energy should always equal the total energy, thanks to the law of Conservation of Energy.",P6_06_02_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
This supports the idea that the initial drop height should be as high as possible.,P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For both the initial drop & hill, the greater the height, the more energy.",P6_06_02_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Once the car starts moving, the kinetic energy goes up and potential energy goes down.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, in our first trial we used an initial drop height of 3m, this gave us 1466J of energy to work with.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"But when we used 4.5m for the drop, the total energy went up to 2199J.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This proves that the greater height, the more energy.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is true for every trial.,P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Additionally, the greater mass, the more energy.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"For example, when we tested a car mass of 50kg, the total energy was 2201J.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we went up to 60kg, the total energy also went up to 2641J.",P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Finally, when the car is moving down the drop or down the hill, KE goes up and PE goes down.",P6_06_02_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
That's it for now!,P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Let us know if you have any changes or recommendations.,P6_06_02_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1R: Dear Gonzales family, your roller coaster is in great progress.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"So far, we've learned that the initial drop height should be as high as possible- the more energy, the better.",P6_06_02_22-23,E1R,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"We decided on an initial drop of 4.5m, because it allows enough energy for the cart while keeping the ride exciting.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"As for the hill after the drop, we also plan on making the height as high as possible.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
A hill height of 4m is the perfect choice because the hill height has to be less than the initial drop.,P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"According to our data, using these heights gets us the most total energy, 2203 J.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
We've just completed testing on the car mass.,P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
A heavier car will create more total energy.,P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"When we used a car mass of 60kg, the total energy went up to 2641.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"That's all for the updates, but we want to bring up a few key points.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"First of all, to make the ride exciting, as I mentioned before, we need as much total energy as possible.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the top of the initial drop, there is only potential energy, and no kinetic.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
A high initial drop also means more potential energy.,P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At any point in the ride, the potential & kinetic energy should always equal the total energy.",P6_06_02_22-23,E1R,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
This is thanks to the law of Conservation of Energy which states that energy cannot be created or destroyed.,P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
This supports the idea that the initial drop height should be as high as possible.,P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For both the initial drop & hill, the greater the height, the more energy.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Once the car starts moving, the kinetic energy goes up and potential energy goes down.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, in our first trial we used an initial drop height of 3m, this gave us 1466J of energy to work with.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"But when we used 4.5m for the drop, the total energy went up to 2199J.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This proves that the greater height, the more total energy.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is true for every trial.,P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Additionally, the greater mass, the more energy.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,acceptable
"For example, when we tested a car mass of 50kg, the total energy was 2201J.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When we went up to 60kg, the total energy also went up to 2641J.",P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Finally, when the car is moving down the drop or down the hill, KE goes up and PE goes down.",P6_06_02_22-23,E1R,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
That's it for now!,P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Let us know if you have any changes or recommendations.,P6_06_02_22-23,E1R,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"E1: We started at a release height of 2 then we tested 3,4 and 5. each time we tested the roller coaster and the greater the height was greater the PE at the top.But the KE at the top was always 0.As the cart went down the hill the PE went down and the KE went up.",P1_01_06_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The energy basically switched so if the PE at the top was 997 J the KE at the top was 0 J then the PE at the bottom was 0 J and the KE at the bottom was 977 J.,P1_01_06_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
The total energy is always all the energy added up and PE is energy before the cart goes down the hill and KE is energy after the hill.,P1_01_06_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
When we added the hill we learned that the hill always had to be smaller then the first drop or the cart would not make it over the hill.The weight of the cart has a lot to do with if the cart makes it to the finish or not it the cart was heavier it had more energy.,P1_01_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,acceptable
"E1R: We started at a release height of 2 meters then we tested the height at 3,4 and then 5 meters.",P1_01_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
each time wee raised the height there was more PE at the top.But the KE at the top was always 0.As the cart went down the hill the PE went down and the KE went up.,P1_01_06_22-23,E1,acceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
When we added the hill we learned that the hill always had to be smaller then the first drop or the cart would not make it over the hill.The weight of the cart has a lot to do with if the cart makes it to the finish or not it the cart was heavier it had more energy.The transformation of energy is when the roller coaster is at the top it has PE and no KE and at the bottom it has KE and no PE,P1_01_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,acceptable
E1: The drop height of my roller coaster will be 5 meters high.,P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because when my drop height is taller than my hills and loops, the car will make it to the end of the ride.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,acceptable,unacceptable
"I noticed with my trials, the higher the height the more PE, KE and TE.",P1_05_12_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, the PE at the top of a 2 meters drop height is 977 J while the PE at the top of a 4 meter drop is 1955 J.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Next, the TE and PE at the top of the Initial drop will be the same.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because PE is stored in an object.,P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, the TE and PE at a 3 meter release height were both 1466 J.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Next, while the car is moving down the drop, the PE will transform into KE.",P1_05_12_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the Law of Conservation of Energy states that energy cannot be created nor destroyed.,P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
"For example, at a 4 m release height the PE was 1955 J of energy and while the car went down the drop the PE turned into KE so the KE was now 2442 J of energy.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The 1 J of energy went into the air.,P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Lastly, the more mass you have the Less PE, KE and TE you will have.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"This is because, the more mass you have the slower your car will go.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, with a car mass of 60 kg the PE was 2444 J but with a 40 kg car the PE was 2446.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
These simulations were all tested with no friction.,P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The drop height of my roller coaster will be 5 meters high.,P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Next, there is a inverse relationship between PE and KE.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because they transform into each other.,P1_05_12_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
PE turns into KE and KE turns into PE.,P1_05_12_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, My PE for the initial drop height of 5 m was 2443 J and the KE was 0 J but as the cart moved towards the bottom, the end result was a PE of 1 J and KE of 2442 J.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For a 3 m drop, the PE was 1466 J and KE was 0 J but at the bottom the PE was 1 J and the KE was 1465 J.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Next, the TE remains constant and equal to its PE.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, with release height of 2 m the TE is 977 J and PE is also 977 J.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For a 5 m drop, the TE is 2443 J and the PE is 2443 J.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because PE is stored energy.,P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Next, while the car is moving down the drop, the PE will transform into KE.",P1_05_12_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: The drop height of my roller coaster design is 5 meters.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the height was the largest it could be and the energy gave it enough momentum to go all the way down the hill.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"For example, when I tested the drop height of 3 meters, the PE was 1624 Joules.",P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When I increased the drop height to 4 meters, the PE",P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
increased at 2166 Joules.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The Law of Conservation of Energy states that energy cannot be created or destroyed.,P1_07_06_22-23,E1,acceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
So when the energy at the top for PE is high and the PE at the bottom is low I know that the PE turned into both thermal energy and KE.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The same thing happens to KE.,P1_07_06_22-23,E1,unacceptable,acceptable,unacceptable,unacceptable,unacceptable,unacceptable
At the top the KE is low and at the bottom the KE is high because the PE has turned into KE.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Mass also effects PE and KE.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The more mass something has the slower it will go down the hill.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"The relationship between PE, KE, and total energy is that both PE and KE add up to create total energy.",P1_07_06_22-23,E1,unacceptable,unacceptable,acceptable,unacceptable,unacceptable,unacceptable
The height of the drop also effects PE and KE.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"At the top, the PE has the largest number but at the bottom it has a smaller number.",P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"Also at the top, the KE has a smaller number but at the bottom it has a larger number.",P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1R: The initial drop height of my roller coaster design is 5 meters.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
This is because the height was the largest it could be and the energy gave it enough momentum to go all the way down and over the hill.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
Lower height didn't provide enough PE.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
"When I increased the drop height to 4 meters, the PE increased at 2166 Joules.",P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
The Law of Conservation of Energy states that energy cannot be created or destroyed.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,acceptable,unacceptable,unacceptable
The more mass something has the more energy it produces.,P1_07_06_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
E1: dear Gonzales family,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
I think you should have a high hill the highest you can.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
cause it has more potential energy at the top.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
And a lot of ke at the bottom and more total energy in my studies the tallest was the best.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
and if you did it too small there would be no speed no energy it would not be fun.,P5_03_05_22-23,E1,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable,unacceptable
