idx,sentence
138,But when we had out hill also at 5 meters the cart failed to go over because it didn't have enough energy form the 5 meter drop to go over it.
810,Most often being transferred into KE this is why the TE will stay the becasue the energy does go away and KE doesnt just appear.
145,The total energy takes the highest energy and becomes it.
589,"This relationship is shown in each one of my trials, for example, when the mass was 51kg it had the most amount of potential energy."
624,"When I added a hill, it always had to be lower than the drop height or else the car couldn't make it to the end."
835,PE will be greater when there is more height and KE will be greater when there is more motion.
248,"E1: I would recommend to make the initial drop 5 m because then the PE will be higher, meaning more PE at the beginning the same KE at the end."
509,E1R: Some recommendations I would make to the Gonzales family is that I would make the drop height 5m.
542,You can see this in my data.
536,It had 2444 J of KE at the bottom of the initial drop.
616,The mass and the energy has a direct relationship.
8,so then it is perfectly safe and fun.
623,"At the bottom of the drop, the total energy will equal the KE."
36,the total amount of energy is 1956 of the coaster the kinetic energy and potential energy will always be the same but just little changes.
168,"But the higher the hill, the more PE and KE it has."
312,And the car mass should be 60 kg.
370,Doing this will give the cart more total energy.
585,potential energy shows how many jules of energy the kart and the people in it will have.
749,Unlike when the initial drop is at a smaller height.
466,The hill also cannot be the same height.
71,Potential energy is the energy inside the object.
134,Seconded I want to talk about how our roller coaster works well because of the hill.
543,"When I tested a drop height of 5 m and a hill height of 5 m, the roller coaster car did not make it over the hill."
558,"Data I found when I was experimenting was when the car was released at the height 5 meters, the car had 2442 Joules of KE."
546,"The higher the mass of the car, the higher the total energy."
321,So the 5 m tall drop had 1221 J of energy more than the 2.5 m tall drop.
685,"When the hill and drop height were both at 5 meters the car didn't make it over the hill, yet when the hill height was 4 and the drop height was at 5 meters the car made it over the hill."
364,Once all the KE is converted to PE the only way it can move is back down.
522,When i increased the mass to 60kg the PE increased at 2368 joules.
181,"This shows that the more mass of the cart, the more energy which means the cart is faster and better and why you should choose my teams roller coaster."
326,But when the hill height was 4 it was able to go over.
772,E1: The height of the roller coaster's initial drop should be 5 meters.
454,But when my car was at it's lowest mass (40kg) it had only 1958J of total energy.
731,Is that when the cart is at the top of the drop there will be only PE because the cart is not moving.
39,at the start of the roller coaster the potential energy is the same as the kinetic energy at the end or very not very different at the end.
154,That is the end of my letter to you I hope this helps you decide that our design is the best and it will work very well.
533,"For example, when I tested the drop height of 2.5 meters, the PE was 1222 Joules."
524,E1R: The drop height of my roller coaster design is 5 meters.
377,(AKA maximum fun) I know this because of the first experiment I conducted on the relationship of energy and height.
237,So when the total energy is 2443.
445,"In ""Adding Hills Data"" my data showed, when my hill was the same height as my initial drop (5m) it did not make it to the end."
842,"E1R: One recommendation I want to make to the Gonzales family is to have the initial drop height be 5 meters, so that the coaster car will have enough energy to safely make it through the entire ride."
176,It transforms itself from one to the another and that is why the PE and KE effect the TE.
774,The initial drop height needs to be greater than the hill height because there needs to be enough PE to transfer into KE in order for the roller coaster car to make it over the hill.
583,"I recommend this for a couple of a different reasons, firstly, at this height, we will get the maximum amount of potential energy."
527,"E1: During my proposal to the Gonzales family, I will be sharing my findings about:"
733,"and in a frictionless world, they would just transfer back and forth from each other throughout the coaster."
178,"I know this because in my data, the more the cart mass, the more PE it has which means the more KE it has."
638,"The initial height would be 3.60 meters tall, the weight of the coaster would be 60kg to give the most speed through the ride."
440,"When you have a greater amount of potential energy, you will in turn have a greater amount of kinetic energy."
399,The reason why i think the initial drop should be 5 meters is so that the cart has enough energy to make it over the 4 meter hill.
596,because in one of my test with a drop height of 5m meters and a hill height of 5 meters the kart didnt make it over the hill so we need the hill to be lower than the initial drop.
149,Fourth and lastly I wanted to talk about mass and energy relating to our roller coaster.
693,When The PE is greater so is the KE.
117,But when we had out hill also at 5 meters the cart failed to go over because it didn't have enough energy form the 5 meter drop to go over it.
172,"This is because the initial height (4.75) did not have enough energy, nor was tall enough, to push the cart all the way up and down the hill."
298,For example when I had a drop height of 2.5 m the PE at the top of the drop was 1222 J and the KE was 0 J.
498,This clearly shows that the PE did not get destroyed but it was transferred into the KE throughout the drop.
684,"If the hill height is the same size or bigger than the initial drop, then the initial drop won't have enough energy to get over the hill."
119,You should use our design because we added fun and successful hills into our coaster.
469,When you have a hill that is a great height to make it over then it will be perfect for the roller coaster.
398,"An idea for a roller coaster is that they can use a boost to boost the cart up 5 meters and add a few hills starting at 4, then 3.5, then 3, and so on until 2."
342,I have a proposal for the design of your roller coaster.
356,A roller coaster is much more fun with swerves and bumps.
313,In this essay I will explain why I made my design like this.
505,Then when the car mass was 50kg the PE at the top was 2445J and the KE at the bottom was 2444J.
148,"Showing the PE at the top will be similar to the KE at the bottom, and the total energy all throughout."
220,"Whatever PE you have at the top of the initial drop is going to be the same as the total energy.When there was a initial drop height of 3.5 m there was 1710 PE and 0 KE, but once you got to the bottom there was 1 PE and 1709 KE and a total of 1710 energy."
242,So this is why it starts with s certain amount of energy which then transform to another.
550,So you can see when you add PE and KE it will owes equal the Total Energy
397,A way that they can make it more fun is adding more twist and turns to their roller coasters.
305,But when I had an initial drop height of 5 m and a hill height of 4 m it was able to go over the hill.
523,So that is why it is better to have a higher drop height and car mass but it is better to have a lower hill height so your car makes it to the end.
798,This is because we want the most PE at the top of the drop as well as the most KE at the bottom of the drop.
620,E1R: The drop height of my roller coaster is 5 meters.
680,The law of conservation of energy states that Energy can not be destroyed so The law of conservation of mass and Energy transformation work together.
626,"E1: Dear, The Gonzalez Family"
730,and the relationship between KE and PE.
797,E1: The drop height for my roller coaster is going to be 5 meters.
152,When we tested the cart mass at 60 it got to the bottom easily because it was heavier vs when we tested it at 40 then it took longer to go down the track.
507,This simulation is obviously done without friction but if there was friction it would effect the amount of PE and KE between the top of the drop and the bottom of the drop.
641,To make people scared we should make fast speeds which could be made by weight of the coaster and height of the ride.
791,"At the bottom, however, the energy changed to KE because the car was in motion and the PE has fewer joules because there was less stored energy."
269,The relation ship between PE and KE is there both an energy.
428,When compared to a drop height of 5 meters the PE joules at the top were 2668 and the KE at the bottom was 2666 joules.
62,The reason for this is that we think it will be most exciting for the riders because it was the highest option and also because you will gain the most speed from dropping from that height than you would on anything lower.
265,For 51 kg it was a PE of 2484 J and for the car mass of 40 kg it was 1956 J.
157,"I know this because in my testing data, the lower the hill compared to the initial drop, the more total energy there is."
754,Why potential and kinetic energy are so important it makes not only the coaster fun but function.
600,"When I made the drop height 5 meters, the PE was 2932."
223,You need to make sure you have a initial drop height taller than the hill height if you want the cart to get over.
757,The relationship of these being one cannot exist without the other as they are dependent on one another.
551,"E1: Dear Gonzales family, I think you should pick my design for the roller coaster you want to put in your park and here is why."
602,"Similarly, at the bottom of a drop height of 2 meters, the KE was 1173."
123,When we tested the cart mass at 60 it got to the bottom easily because it was heavier vs when we tested it at 40 then it took longer to go down the track.
817,This shows that if you increase one the other also increases.
486,In my simulator when I tested the 5.00 drop and the 5.00 hill the cart didn't make it over.
814,Another example of this is when I had a 5 meter initial drop and a 5 meter hill the car could not make it over the hill because it did not have enough energy from the top of the initial drop.
357,But I recommend the design is conscious about the affect hills have on the coaster.
327,Because at the initial drop the PE was 2448 J and the KE was 0 J.
60,We also noticed that when the mass was lower it sometimes wouldn't make it up hills or get all the way through.
556,I found that the initial drop height should be high because there will be more energy that is being produced over the drop.
631,Sincerely
135,In a roller coaster we all know there are many ups and downs to make it more fun for the rider in our roller coaster we added a hill after the drop out hill is 2 meters tall.
216,"Initial drop height can effect what happens to the KE, PE, and total energy."
285,"And this is because of the relation between mass and energy, the more mass an object has, the more potential energy it has"
712,This will give their passengers the best most fun experience as well as a safe ride.
670,E1: I think the drop height of the roller coaster should be 5 meters tall.
655,And about half the PE it had at the top of the drop making it safer.
471,As soon as the cart gets over the hill the potential energy starts to decrease again.
385,The drop height and hill height of the track is related because the drop is a measure of energy and the hill is a measure of PE.
577,I found that the initial drop height should be high because there will be more TE that is being produced over the drop.
182,E2R: My teams roller coaster design will be exciting and make it to the end without stopping because it has many drops that are bigger than the loops.
206,"For example, one of my carts had the mass of 60 and had the PE of 2790 and the KE of 2772."
286,E1: Greetings Gonzales family as you know I have made a design for your roller coaster.
376,More KE means more speed and time on the ride.
642,"Another way to make fear is to add inversions, if you combine inversions and speed people would have enough fun to ride on the coaster again."
197,"I know this because in my data I collected, My 5.00m hill had 2327 PE and 2 KE, meanwhile my 3.15m hill had 2324 PE and 777 KE."
390,The height and hill height of the track is related because the drop is a measure of energy and the hill is a measure of PE.
165,The higher the drop means more PE at the top of the ride and more KE at the bottom.
517,"For example, when i tested the hill height of 2 the PE at the top of the hill was 964."
737,In a model when the PE (potential energy) is higher the KE (kinetic energy) is smaller.
236,"Whatever PE you have at the top of the initial drop is going to be the same as the total energy.When there was a initial drop height of 3.5 m there was 1710 PE and 0 KE, but once you got to the bottom there was 1 PE and 1709 KE and a total of 1710 energy."
453,But when my hill was at 4m with my initial drop being 5m the cart made it to the end.
317,It had a total energy of 1222 J.
345,Doing this will give the cart more energy.
474,At the top the potential energy is the total energy and the KE is 0. then as the cart goes down the potential energy is 0 and the kinetic energy is the total.
484,In the roller coaster simulation the highest drop (5.00) had the total energy of 2443 and it was all potential energy at the top of the drop.
270,PE is at the start or top of the ride.
796,Also when the initial drop height was 4 m the TE was 1955 J at the start and 1955 J at the end.
661,That is the reason why the Gonzales family should choose my roller coaster.
588,"My second recommendation is a kart mass of 51kg, mass and energy have direct relationship."
438,"E1: The Gonzales family should have a high initial drop, a hill shorter than the initial drop and a heavy car."
630,"The initial height would be 120-150 feet, the weight of the coaster would be 80-100 kilograms to give the most speed through the ride."
829,"My data shows this because when the drop height was 5 m, the PE was 2,688 J, but when I decreased the initial drop height to 4 meters, the PE decreased to 2,150 J."
768,comparing hill heights the cart actually had 590 more joules of potential energy when it was a 4m hill than a 5m one.
697,"Even when a car has friction, friction creates non-useful energy no energy was destroyed it is just transferred into new energy."
106,"Here I will prove to you all of the things I just said with data from test runs, logic, and the relation ships between energy and the track."
301,Then at the bottom of the drop the PE was 1 J and the KE was 1442 J and the total energy was 1443 J.
192,The higher the drop means more PE at the top of the ride and more KE at the bottom.
650,Because it is tall will attract an audience so will attract more people and they will make more money.
35,We are constantly changing and modifying are roller coaster to be the safest it could possibly be so then we do not have problems and the people can enjoy the coaster.
205,"I know this because in my data, the more the cart mass, the more PE it has which means the more KE it has."
699,The initial drop should be 5 because that is the highest it can be for the roller coaster to be fun and safe.
687,"When at 50 kg the PE was 2448 and the KE was 2444, but when at 60 kg the PE was at 2937 and the KE was 2932."
786,"Then at the bottom the PE was 1 J and the KE was 1,554."
116,In our test drops when we had our hill at 2 meters the cart went over it without a problem because it had enough energy form our 5 meter drop to go over the 2 meter hill.
299,At the bottom of the drop the PE was 1 J and the KE was 1221 J and the total energy was 1222 J.
575,I hope you pick it because it will be the best design for the park and your customers.
718,Also the more KE there will be throughout the ride.
247,"And depending on the height of the initial drop can determine the amount of PE, KE, and total energy from a roller coaster."
496,"For example, when the initial drop height was 4m then the PE was 1955J and the KE was 0J."
501,When I did a hill height of 3m an initial drop height of 4m the roller coaster made it over.
688,E1R: I think the drop height of the roller coaster should be 5 meters tall.
262,For the 3 m it went over because the PE on the initial drop was more than the PE on the top of the hill.
4,We got rid of friction.
735,E1: I want the height of the initial drop to be 5.
120,Third and lastly I wanted to talk about mass and energy relating to our roller coaster.
511,E1: The drop height of my roller coaster design is 5 meters.
627,I think the best roller coaster we could build would be a roller coaster with three hills and two inversions.
52,While the cart goes down the drop the potential starts to decrease very quickly and the kinetic energy number increases really quickly because the cart is moving and not just sitting still.
32,We also are adding many different things to make the ride scary but extremely fun and safe.
240,When the energy transforms from PE to KE this is called the LAw of Conservation of Energy.
162,"In the beginning, you go through a dark tunnel then unexpectedly have a huge drop giving you that adrenaline rush."
27,We have made this roller coaster to be the safest and the most fun roller coaster so then it is fun and reliable and safe so then we can prevent the bad things that may happen during the roller coaster.
721,And when you are going down the drop the PE will all change into KE because the less height you have the less PE there will be.
281,"In short, out design would be the most exciting, and safe roller coaster that you can have."
609,They never don't equal the total energy (when there is no friction).
476,This goes with the Law of Conservation.
351,"Not to be confused with weight, mass is how much there is of an object."
526,When one form of energy is transformed to another no energy is destroyed in the process.
495,"At the start of the drop, the PE is greater than the KE but when it is at the end of the drop, the KE was greater than the PE."
622,"At the top of the drop, the total energy will equal the PE."
167,"Because one of our hills are smaller than the other, it is more likely for the cart to get to the end."
76,"So, for example, energy throughout a roller coaster is not getting destroyed it's either switching or the friction is turning into mechanical energy which turns into other forms of energy like heat+ thermal energy, and sound energy."
587,Which we obtain by having a high drop height.
155,E1: My teams roller coaster design will be exciting and make it to the end without stopping because it has many drops that are bigger than the loops.
818,I understand that in the real world we do have friction but for my data and explanations it was taken place in a frictionless world.
646,The best way to make the coaster safe is to make sure we have the right speed.
80,Yesterday when we were doing trials with different car masses my group noticed that the higher the mass was the more energy.
14,We also are adding many different things to make the ride scary but extremely fun and safe.
188,"Knowing that most people who go on roller coasters love the fast ones, we made ours fast."
42,The reason for this is that we think it will be most exciting for the riders because it was the highest option and also because you will gain the most speed from dropping from that height than you would on anything lower.
615,"Then, when I changed the hill height to 5 meters, with still a drop height of 5 meters, the car couldn't make it over the hill."
478,The last thing you need for your roller coaster is the mass of the cart.
224,"And depending on the height of the initial drop can determine the amount of PE, KE, and total energy from a roller coaster."
261,From out data we tested 5 m and 3 m. For the initial drop we decided on 5 m. First we tested 5 m for the hill height and it did not go over because the PE was the same as it was on top of the Hill.
61,E1R: We are starting our rollercoaster drop height at 5m.
417,E1: The drop height for my coaster destine is 250 meters.
358,My second experiment provided trials on how high a hill can be an the cart still makes it over the top and to the end.
310,E1R: Greetings Gonzales family as you know I have made a design for your roller coaster.
576,"E1R: Dear Gonzales family, you should pick my design for the roller coaster you want to put in your park and here is why."
570,In my trials I found that when the mass was 45 kg the total energy was 1992 J.
841,Those are my recommendations for what we should do with the roller coaster.
329,The amount of total energy depends on how much PE and KE there is.
241,This states that energy can not be destroyed or created.
194,"Because one of our hills are smaller than the other, it is more likely for the cart to get to the end."
702,When the initial drop was 5 meters there was more potential energy at the top of the drop and more kinetic energy at the bottom so that means more total energy than the smaller drops.
506,This shows that the more mass the car has the more PE and KE.
592,kinetic energy and total energy so in order to make the ride fun and safe this is the best way to do it.
128,"First our design works well, our design was built with speed and success in mind."
714,In other words the higher the hill height the higher the total energy.
492,"For an example, when the initial drop was 3m, then the PE at the top was 1466J and the KE was 0J which equal 1466TE."
1,We calculated the perfect amount of potential energy and kinetic energy to make the ride safe and fun at the same time.
780,"If the energy can't be created or destroyed, then where did this energy come from?"
710,Of course this is all in a friction-less scenario but in the real world there will be friction.
100,When the hill height was 3m the car made it over the hill but when the height was increased to 5m the car could not make it over the hill.
246,You need to make sure you have a initial drop height taller than the hill height if you want the cart to get over.
34,We have added many different twist and turns but are concerned that we may not have enough speed to get through the entire roller coaster.
633,"Hello Gonzalez Family, in this letter I will show you how to make the most fun and scariest ride for your park."
538,2444 J of total energy at the end of the ride.
569,"I found that the more mass there was in the car, the more energy there was."
463,When thinking of a roller coaster hill they usually give you air time and are really fun after the initial drop.
112,So you should use our design because we have a higher drop and the roller coaster cart makes it to the end of the track successfully.
420,When compared to a drop height of 5 meters the PE joules at the top was 2668 and the KE at the bottom was 2666 joules.
713,E1R: We should start the roller coaster at 5 meters for the initial drop.
436,"for example, with a cart mass of 40kg the PE at the top of the drop would be at 1957 joules compared to a mass of 60kg where the PE would be 2936 joules of energy."
300,When I had a drop height of 5 m the PE at the top was 2443 J and the KE was 0 J.
13,We are constantly adding to ideas and things we can changes to make this ride enjoyable.
387,This our idea Gonzales family.
765,The hill height is also important as its height is greatly dependent on the drops.
487,But when I tested the 5.00 drop and the 2.00 it would be a boring ride.The best option to put the hill at is 4.25 because it was shorter than the 5.00 initial drop but high enough to still be thrilling.
335,Then I have a hill of 3 m to end it off.
199,"This is because the initial height (4.75) did not have enough energy, nor was tall enough, to push the cart all the way up and down the hill."
838,"The reason this is needed is because if the heights of the hill and the initial drop are equal, the car won't have enough energy to make it up the hill, because energy can't be created."
603,"Then, at the bottom of a drop height of 5 meters, the KE was 2932."
821,So when the the height is increased so does the energy and we want the maximum energy so we also want the maximum height.
629,There would be enough potential energy to get over all hills and inversions.
302,Now for an example of why the hill height has to be shorter I will show you some more evidence.
716,"For example, if the drop height is 5 meters the PE is 2932 but if the drop is 2 meters 1173 that's why there will be more excitement the roller coaster will be more for the passengers."
711,"The best option for the Gonzales family would be 5 meters for the initial drop, 4 meters for the hill, and finally 60 kg for the mass of the cart."
227,For example when the initial drop height is 5 m and the hill height is 5 m the cart can not make it over.
591,"E1R: For what your requesting, I recommend we have a drop height of 5 meters."
635,"Both inversions would come after the two of the hills, which would add extra fear because if the coaster has speed while also being upside down it would make riders have fun."
70,The total energy was then 977J because that was them added together.
590,kinetic energy and total energy so in order to make the ride fun and safe this is the best way to do it
709,Also for the mass of the cart there will be more total energy which means more kinetic energy and potential energy if the mass is the greatest it can be.
311,"I think the initial drop height should be 5 m, then have a hill that is 4 m tall, then a loop 4 m tall, and at the end a hill 3 m tall."
21,So then it can make it up the 4 meter tall hill.
384,It transfers to thermal energy.
574,"The roller coaster should have a higher initial drop height, a hill that is lower than the initial drop, and a mass that is heavy."
193,The PE and KE also is affected when the cart goes up and down our hills.
339,But when the car mass was 2937.
230,Compared to a cart that has a heavier mass.
485,"For example, when the hill was 4.25, at the top the PE was 2083 and the KE was 365 equaling to 2448."
521,"For example, when i tested the car mass at 40kg, the PE was only 1578 joules."
614,"For example, the drop height was 5 meters and the hill was 3 meters, the car made it over the hill with ease."
431,"At the initial drop of 5 meters, the PE is at 2668 joules but at the bottom of the drop, the PE is at 0."
378,"This means that during the ride, the total energy available will stay the same."
158,"This is because the cart doesn't need as much energy to go around these loops or hills when they're smaller vs when they're bigger, also giving it more total energy."
121,The mass of the cart effects the energy that the cart has for the ride.
470,When the cart is nearing the top of the hill the potential and kinetic energy evens out to equal the total energy.
108,In our roller coaster design we start off with a high 5 meter drop that will give the roller coaster cart enough energy to follow through with the rest of the coaster.
573,"You should choose my safe, fun and, exciting roller coaster."
405,"Regarding the mass of the cart, I would say to have it at 55kg because you have more PE at the top of the hill."
258,Since there is no friction that law is true but if there was then it would turn into TE which is energy we can't use to make the cart move.
581,In my trials I found that when the mass was 45 kg the TE was 1992 J.
147,"Like when we tested the initial drop the PE at the top was 2443, The KE at the bottom was 2442 and the total energy was 2433."
789,E1R: The height of the roller coaster's initial drop should be 5 meters.
20,We also got the perfect amount of energy at the bottom of the coaster.
88,The mass of the car should be 60kg.
129,In our roller coaster design we start off with a high 5 meter drop that will give the roller coaster cart enough energy to follow through with the rest of the coaster.
331,And the more PE there is at the top the more KE there is at the bottom of the drop.
547,"When I used a car that had a mass of 40 kg, the roller coaster had 1958 J of total energy."
125,That is the end of my letter to you I hope this helps you decide that our design is the best and it will work very well.
