idx,sentence
481,Unlike the height of 3.70 meters had enough potential and kinetic energy to make it over the hill and then to the end of the track.
75,"This shows that even making the slightest change, can stay provide enough energy to make over the hill."
142,The total energy was 2524 J.
583,Law of conservation of energy
557,"I know this because when I had a car mass of 50, the total energy was 2447, but when I had a car mass of 60, the TE was 2936."
546,The energy at the initial drop is always higher than at the bottom.
348,One thing that goes into making a roller coaster is the potential and Kinetic energy.
708,"My group decided on this specific height because we think going the highest even though it could be risky, we figured out with a specific amount of mass,add a lop instead of the hill first."
393,I belive this is because as the car has a higher mass it makes the car more dense this making the weight of gravity pull down on it causing more energy.
195,This happens in trial number 2 which states the PE at the top of the initial drop is 1958 and the KE is 0.
353,Another thing we needed to know about making a new roller coaster is how we are able to finish the entire ride with just one initial drop.
732,"In conclusion, the drop height should be 5 meters so the cart will be able to go over the hills and loop more efficiently."
469,"I have learned that Energy cannot be created or destroyed, but it can change."
767,"To understand why we don't lose or gain energy, we have to understand the Law of Conservation of Energy (LCE)."
48,This is because the car is not moving- kinetic energy comes from motion.
679,If the initial drop is not big enough then the cart wont make it over the hill but if the hill height is to big the cart also wont make it over the hill.
405,Another recommendation I have is to have a hill height of 4 meters.
263,"For example, in our first trial we used an initial drop height of 3m, this gave us 1466J of energy to work with."
459,The second simulation we did deal with adding a hill to the initial drop.
722,This relates to total energy because total energy is PE together when PE and KE combine!
187,"At the bottom of this same ride, the PE is at 1 and the KE is at 1465, when added they equal 1466."
783,Mass affects energy in one simple way.
595,This is because the cart will need to have enough potential energy to make it over the hill.
753,"At the bottom of the drop, KE is, instead, TE, and PE is 0."
190,"This is true because the total amount of energy in trial 2 stays the same the whole time, while the energy is transformed from PE to KE."
650,We will drop from a world-record height of 600 feet.
455,The higher the potential energy at the top of the initial drop the more kinetic energy the coaster car had at the bottom.
426,This shows that more mass means that there will be more total energy.
707,E1: The drop height is five meters.
158,"And because the PE is the greatest, the TE will also be the greatest."
713,"Meanwhile with are second choice being four, it starts at 1955 and ends at 1835, making it slow, and boring."
120,"But when the hill height was 5m as well, the cart was not able to to make it over the hill."
183,"Also if you want the ride to be fun, you will want a high drop height and a lot of energy."
321,E1R: The initial drop height of my roller coaster design is 5 meters.
519,The mass of the car is also very important.
584,that energy can neither be created nor destroyed.
122,"This is do to the total energy that is effected by the height of the initial drop, which mean it only has enough total energy for going over hills that are smaller then the initial drop height, which in this case was 5 m. When it comes to mass, it has an effect on total energy as well."
485,"Compared to the car with the least mass, in this case, 40kg."
425,A 45 KG cart had only had 2183 Joules of potential energy at the top of the drop.
370,The less your cart weighs the less energy your cart will have stored.
387,All of my stored up PE started to convert back to KE as the car started to roll back down the hill.
338,pe is energy that turns into ke and it will make the cart go faster.
525,All of this was tested in a friction less scenario.
156,I would also recommend a car with a big mass.
243,That's it for now!
268,"For example, when we tested a car mass of 50kg, the total energy was 2201J."
573,"Nonetheless the total energy stays the same and the same rules apply, such as the hill height needing to be lower than the initial drop height."
424,This means that the kart also has enough kinetic energy to get over the hill.
329,cause it has more potential energy at the top.
544,This amount may decrease by the end of the ride due to the mechanical energy that absorbs some of the TE.
647,the roller coaster design I have come up with will be a great addition to the park.
632,"E1: Dear, Gonzales family"
705,"When we had a car with a mass of 40 kilograms, it had a total energy of 1,958 joules."
694,"Whenever we made the hill as tall or higher than the initial drop, there wasn't enough energy for the car to make it to the end of the ride."
782,"To conclude my message, let's finally talk about mass and energy."
835,"For example, when I tested the drop height of 3 meters, the PE was 1446 joules."
160,But when I had a car that was 60kg it had a PE of 2973(J).
527,Thermal and sound energy wont be used so the total energy will go down.
664,E1R: I want my car to start at 5 meters.
641,we will get over the jump in the loop using magnets to keep the cart at a precise spot so there are no fatality's.
302,"For example, with release height of 2 m the TE is 977 J and PE is also 977 J."
448,"When the cart had a mass of 40 kg, the total amount of energy was lower."
68,The Gonzales family needs to make the initial drop higher than the hills and loops so then there is enough total energy to go over the hill and around the loop.
296,"Next, there is a inverse relationship between PE and KE."
164,E1R: You should use my roller coaster recommendation because it has the appropriate initial drop height in order for the coaster car to make it to the end of the ride.
769,"In an environment that has friction, it may seem like we are losing energy."
611,E1R: The drop height of my roller coaster design is 5 meters.
247,"We decided on an initial drop of 4.5m, because it allows enough energy for the cart while keeping the ride exciting."
772,Now let's look at initial drop height and hill height relationships.
576,"This also proves that the PE and KE are inversely related, meaning when one goes up the other goes down."
839,The energy transformation changed when the height of the roller coaster changed.
126,"Then the cart weight was put at 56 kg, and now the total energy is 2740."
808,"In addition, when the mass increases, potential, kinetic, and total energy will all increase."
507,Then there will be more speed and more TE.
822,So even with friction acting on my roller coaster.
389,There is one last thing I had to make sure to mention is the mass of my car.
355,If you have a drop of 5.00 m and a hill of 5.00 m you aren't going to make it all the way because there isn't enough energy stored.
66,"This is because if the initial drop is higher than the hills and loops, there will be more total energy to go over the hills and loops."
579,In my simulation the cart that was on the initial drop that was lower than the hill afterwards didn't make it over the hill.
718,I hoped this helped your understanding of roller coasters!
143,"Then the cart weight was put at 56 kg, changing the total energy to 2740."
237,"This proves that the greater height, the more energy."
651,"At the top of the initial drop, there will be a large number of total energy all of which is potential energy because of how high it is and because of how much the cart weighs."
731,This was because the friction changed into an external source of energy that can no longer be used.
695,"If we make the hill smaller than the initial drop, then the car will have enough energy to make it to the end of the ride."
688,"However, because energy cannot be created or destroyed, all that energy got converted into KE."
488,"At first, the rollercoaster has all potential energy and no kinetic before going down the initial drop."
413,It also means that the cart will be moving fast and also safely.
609,once you make it to the hill you will have partial kinetic energy and partial potential energy because it wont be high enough to equal the total energy.
196,"When the rollercoaster car reaches the top of the hill it doesn't come to a complete stop the PE is 1228 and the KE is 727, the total energy stays the same."
227,"Keep in mind, the final design may vary from these plans after more trials & testing."
314,At the top the KE is low and at the bottom the KE is high because the PE has turned into KE.
404,So having more potential energy at the top of the initial drop will allow the cart to move quickly and efficiently throughout the coaster.
793,E1: The drop height of my roller coaster design is 250 meters.
218,This shows that the mass of the roller coaster car affects how much total energy there is.
417,"My data shows that on a 5 meter hill, the total energy was 2688 Joules, and the potential energy at the top of the drop was also 2688 Joules."
175,"When I did the test I saw that when the initial drop height was 5m and the hill was 5m the car did not make it over, but when the hill height was 4m the car did make it over."
537,So I recommend the hill height be 4.
755,It's crucial to know that since it could ruin the entire ride if the cart can't make it over a section.
262,"Once the car starts moving, the kinetic energy goes up and potential energy goes down."
468,"During these simulations, with the law of conservation of energy.."
343,and if you did it too small there would be no speed no energy cause the highest was 2446 and the lowest one was 244 the middle was 2447. it would not be fun.
312,So when the energy at the top for PE is high and the PE at the bottom is low I know that the PE turned into both thermal energy and KE.
698,"When we had a car with a mass of 40 kilograms, it had a total energy of 1958 joules."
146,"Because I will have the initial drop height at 400m and the first loop at 300m, that car will be able to make it past that loop."
153,"For example, a hill height of 5000m needs 7000(J) to make it over, but the initial drop height of 4500m only gives 4750(J) it will not be able to get over."
586,Third make the cart heavy.
374,Now lets say that it weighs 60 kg then the amount of PE will be larger at 2937 J.
491,E1: My recommendation is to start with the height at 5 ft.
505,For example if the hill is 5 ft we have a 2443 PE at the top of the hill.
303,"For a 5 m drop, the TE is 2443 J and the PE is 2443 J."
799,This is because of the Law of Conservation of Energy.
760,"This means if our height is 4 metres, our PE will be 1955 joules (J), and if our height is 5 metres, our PE is 2443 J."
621,"Our starting height of 4.5 m and car mass of 52 kg will always make it to the end of the ride with a hill in the middle of 4.25 m. With this height and mass, our ride starts with 2298 joules of PE, that changes to KE when at the bottom of the drop and making it over the hill and to the end with ease."
453,"First, we did some learning with initial drops as well as a simulation."
704,"Because total energy is just all the different types of energy added up, the total energy stayed the same this entire time."
668,E1: The drop height is going to be 5 because that will give it enough energy to make it over the hill.
162,Also you need to have enough energy to get to the end of the track so you want to have a high initial drop and a big car mass to give it the most TE possible.
836,"When i increased the height to 4, it was 1955 joules, the PE increase at 549 joules."
781,This was the only test where our cart failed to cross the hill.
715,"We decided on 3.5 for the hill because its a little more then half way, and the mass going down so much will make the energy go down."
106,Making 60 kg a better weight because it provides more TE.
324,"When I increased the drop height to 4 meters, the PE increased at 2166 Joules."
210,"For example in trial number 3 when the drop height and hill height are the same, the car doesn't have enough energy to make it over the hill."
44,A similar thing happens to the kinetic energy at the bottom of the initial drop.
225,We've just completed testing on the car mass.
717,it will slow down because we also have a straight line at the end eventually making it stop.
709,It will work because the penitential energy (PE) and kinetic energy (KE) would not be an issue.
791,"We decided to choose the in-between, 50 kilograms."
119,"For example, in the data we collected, when the initial drop height was 5 m and the hill height was 3.50 m, the cart was able to go over the hill with ease."
322,This is because the height was the largest it could be and the energy gave it enough momentum to go all the way down and over the hill.
607,This means that it must be transferred to another energy source just like kinetic energy to potential energy.
739,"For example, when I tested the drop height of 4 metres, the PE was 1955 Joules (J)."
277,"E1R: We started at a release height of 2 meters then we tested the height at 3,4 and then 5 meters."
516,Having a greater total energy will help the coaster car make it over the hill and loop.
522,But when i tested the mass of 60 the total energy was 2934.
710,Lets break it down.
294,These simulations were all tested with no friction.
5,then still had energy (momentum) to keep going to get to the end.
754,Remember that the hill height cannot be as high or higher than the initial drop or the cart will not make it over the hill.
124,"For example, the initial drop height is set at 5 m, and the cart mass is 52 kg."
532,total energy stays the same even when PE and KE are converting back and forth.
663,"for example, when I tested a 60kg car it had 2,933J of PE at the top of a 5m hill, but when I tested a 40kg car it only had 1,955J of PE at the top of the same hill."
61,"When the car mass is 40 kg, the potential energy at the top of the initial drop is 1955 J and the kinetic energy at the bottom is 1949 J."
41,This is the best height because it will create the most potential energy at the top of the drop and the most kinetic energy at the bottom.
265,"This proves that the greater height, the more total energy."
172,When the car goes up the loop it will need enough energy to make it over.
36,"When the car mass is 40 kg, the potential energy at the top of the initial drop is 1955 J and the kinetic energy at the bottom is 1949 J."
741,"To explain energy on a roller coaster, we have to look at the Law of Conservation of Energy (LCE)."
309,"When I increased the drop height to 4 meters, the PE"
643,"Once all passenger who don't want to continue are off the cart now full of potential energy, drops having its potential energy transform into kinetic."
493,if we have a greater PE then there will be more speed and more TE.
380,I made this hill this height so as you get up the hill you will not be losing a tone of KE.
547,"For example, when releasing the cart from 4 meters, at the top of the initial drop was 883 PE and 0 KE, but it changed."
515,So the total energy will stay the same but the energy with convert from PE to KE and the other way around.The energy will change when it is going down the drop the PE will be less but now it is going faster so KE will go up.
655,Then it will go through 2 loops each one higher than the one before so the cart can make it to the end.
178,"And because the PE is the greatest, the TE will also be the greatest."
78,"Overall, I think that the Gonzales family needs to make their initial drop higher than the hills and loops."
620,"It involves science, technology, and physics and it will be able to make it to the end with pure thrill in the costumer's eyes."
163,"Also if you want the ride to be fun, you will want a high drop height and a lot of energy."
826,And at the bottom of the drop and hill it will have more kinetic energy when compared to a roller coaster with only 40 kg.
691,"Because total energy is just all the different types of energy added up, in this case potential and kinetic, the total energy stayed the same this entire time."
80,"So then everybody who rides the ride will have a fun, enjoyable, exciting, and safe experience."
18,This is the best height because it will create the most potential energy at the top of the drop and the most kinetic energy at the bottom.
203,"For example, in trial number 2 the amount of KE is 0, the amount of PE is 1466 J and the TE is 1466 J."
50,"However, in the simulation, the kinetic energy is usually a few joules short of equaling the total energy because the car is still slightly above the ground, therefore giving it height and some potential energy."
646,"E1R: Dear, Gonzales family."
494,After the initial drop we should add a hill that is 3 ft high.
248,"As for the hill after the drop, we also plan on making the height as high as possible."
293,"For example, with a car mass of 60 kg the PE was 2444 J but with a 40 kg car the PE was 2446."
67,"But if there isn't enough total energy, the cart will not make it over the hills."
442,E1R: The Gonzales family should use my roller coaster design because it meets the criteria they are looking for.
390,I made the mass of my car in my model 50 kg to give it more PE to convert to KE to really make sure it will make it over.
334,if you do it too small it just won't have as much energy.
608,Drop height will always start with 0 kinetic energy and will have to be higher than the hill height to be able to make it over.
600,Potential energy is how much potential the car has/will have.
846,Mass affects the energy of a roller coaster.
357,If we look at my add a hill data we can see that all the rides made it all the way through except the one that had the same hill height has the initial drop.
266,This is true for every trial.
213,This happens in trial number 2 which states the PE at the top of the initial drop is 1958 J and the KE is 0 J.
736,E1: Our team's roller coaster will have a starting height of 4 metres.
526,So when we add friction there is other types of energy that will need to be included thermal and sound energy.
627,"It involves science, technology, and physics and it will be able to make it to the end with pure thrill in the customer's eyes."
133,This is the process.
750,"This, as a result, will build speed."
513,That is because the Law of conservation of energy.
2,From the initial drop our cart worked nicer when it had a higher car mass so a heavier cart will be beneficial.
787,Not because it's larger but because it's denser than the rock.
745,"When we had an initial drop height of 5 metres and a hill height of 5 metres, the cart failed to pass the hill, but every other trial succeeded."
101,Still having it be fun and safe.
272,Let us know if you have any changes or recommendations.
43,"However, when the initial drop height was 5 m, the potential energy was 2443 J at the top of the initial drop."
675,The larger the mass the slower the cart is so if you have to much mass it also won't make it over the hill.
558,E1R: The drop heigh of my roller coaster design is 4 meters.
599,If the drop of my coaster is higher it will have more potential energy at the top and more kinetic energy at the bottom.
479,"For example, I did a hill height of 5.00 meters with the initial drop height staying the same throughout the simulation being 5.00 meters."
112,All of these play a part in the cart making it to the end of the ride with out it needing to stop or fall back and try to restart.
445,"In Trial 4, when the drop was 2.00 m the total amount of energy was 976 J."
748,"Lowering the hill height, even by a fourth of a metre, would allow the cart to successfully pass the hill and move on."
451,"During the roller coaster and energy analysis, we have learned all about potential energy, kinetic energy, total energy, car energy/mass, initial drops, hills, etc."
323,Lower height didn't provide enough PE.
17,E1: I think that the height of the initial drop should be 5 meters.
414,I think these recommendations would make the best safe and fun roller coaster.
510,For example when i tested the height of 5 the total energy was 2443.
363,"You need to know the potential and kinetic energy , you need to know is how to make a ride that can finish all the way through."
220,"E1: Dear Gonzales family, your roller coaster is in great progress."
843,"The relationship between PE, KE, and mass was the higher the mass and the drop height made the PE or KE change in the amount of energy they had."
637,While the cart shouldn't be able to make it up the 600 ft hill since there isn't enough kinetic energy we will have magnets shoot and then pull you up.
829,Proving that the total energy stayed the same through out the runs.
665,"in a frictionless world, the PE will directly convert to KE."
326,The more mass something has the more energy it produces.
752,"At the very top, PE is TE, and KE is always 0."
746,"The initial PE was 2449 J, and the Kinetic Energy (KE) before the cart went backwards was 12 J."
251,We've just completed testing on the car mass.
626,"My team has been working on this idea for a while now and we think you'll like it, it is called the Top Thrill Dragster."
678,When the car mass was 50 the totel energy was 1958 at the top and bottom so it never changed.
74,"Also, when I set the hill height to 4.75 m. There was enough total energy to make it over the hill when the initial drop height was 5 meters."
625,E1R: My proposal is this: you allow my team to give you an idea that could save your business and open a new attraction to your park.
743,"If a hill is taller than your initial drop, your cart will not make it to the top and never will as it will not gain or lose any more energy."
335,for the weight of the cart.
28,The energies are transferring among themselves as the car moves through the ride.
412,"This means that the energy almost entirely switched, which will make it easier for the cart to go over the hill."
605,"For example if you start with 1,000 joules of potential energy and have 0 kinetic energy, you will have a total of 1,000 joules of energy."
211,This is because it doesn't have the extra energy from the initial drop because it already used it up trying to get over the hill that is the same height.
366,"I think the Gonzales family should choose my ride because I will make sure that my ride is safe , fun and includes all things that go into a ride."
254,"That's all for the updates, but we want to bring up a few key points."
506,but if we have a 3 ft hill then the PE would be 1466.
541,"For example, when I tested the drop height of 2 meters, the PE was 883 Joules."
645,This is why the roller coaster i have come up with will be a great addition to the park.
449,"The mass of the cart has to be higher, in order for the coaster car to make it over the hill."
407,"For example, when we tested a hill height of 5 meters, which is the same as the initial drop, the cart did not make it over the hill."
165,"Because I will have the initial drop height at 400m and the first loop at 300m, that car will be able to make it past that loop."
125,The total energy was 2524 J.
486,The more mass the coaster car has the less the speed will be.
108,This is so then there can be enough total energy to make it over the hills and around the loops.
603,One dropping down the hill the kinetic energy shifts perfectly in line with the potential energy.
431,"For example in Trial 1, the initial drop height of the roller coaster was 5.00 m. Which caused the Potential energy at the top of the drop to be 2443 J, and the Kinetic energy at the top of the drop to be 0 J."
291,"Lastly, the more mass you have the Less PE, KE and TE you will have."
613,"When I increased the drop height to 5 meters, the PE was much greater and had enough energy to make it over the hill."
155,"When I did the test I saw that when the initial drop height was 5m and the hill was 5m the car did not make it over, but when the hill height was 4m the car did make it over."
813,There will be more potential energy at the of the drop and more kinetic energy at the bottom of it.
25,This is because the car is not moving- kinetic energy comes from motion.
88,And the KE was at 2448J which still isn't enough to make it over.
135,"Now, when you want to add a hill, you need to be aware of how tall it will be, or the cart might not be able to get over."
358,If you look at the other hill heights they are all below 5.00 m and they made it all the way through to the end.
570,"For example in testing, when the hill height was 3 meters high and the initial drop was 5 meters, the car had 778 joules of KE at the top of the hill and made it over."
128,"E1R: When building this roller coaster, you will need to consider the initial drop height, the hills height, the mass of the cart and the total energy."
