idx,sentence
833,"When I tested the hill height at 5 meters and the initial drop height also at 5 meters, the car wasn't able to make it over the hill because energy can't be created nor destroyed."
496,On my roller coaster energy changes from potential to kinetic energy and back again many times.
84,my data showed that if the starting height is 5m and the hill height is 5m the car will not go over the hill compared to when the starting height is 5m and the hill height is 4m and the car goes over the hill.
154,So that shows that the more mass the cart is the more energy the roller coaster is gonna have.
559,"E1R: Today, I will be telling you about the best design you can do for your new roller coaster, it will have the most speed, the most exciting, and most importantly, it will be safe."
574,"I know this is the case because, in my tests for my initial drops, I made the release height 4.07 m and the potential energy at the top of the drop 1987 J, and in a different test I made the height 3.6 m and the potential energy was 1759 J."
563,"We need this for our coaster because when we use hills, the potential energy will increase and be stored for the drop after the hill where it will increase speed again."
362,Then when the hill height was at 2.00 meters the coaster was able to make it up the hill and to the end of the ride because the initial drop was higher up than the hill and had more potential energy.
709,By the end of the ride the KE was at 0 and my PE was at 1955 the total energy at the end of the ride was also 1955.
406,"In the end, PE and KE can't be created or destroyed only converted into new forms."
206,The relation between the initial drop height and hill height in the roller coaster is determined by the speed of the roller coaster and the laws of physics.
366,These are things you need to look for if you want a roller coaster design that will be exciting and make it to the end of the ride without stopping.
733,"PE and KE are both types of energy, mass gives the KE and PE energy to go faster or slower."
485,On my roller coaster energy changes from potential to kinetic energy and back again.
747,"Adding on to this, PE, KE, and TE are all related."
47,The law of conservation of energy is how much energy you need to go around the entire roller coaster without using your own energy.
174,E1R: The drop height of my roller coaster design is 5 meters.
420,"For example, a track that drops from 5 meters would have a higher potential energy than a track that drops from 4 meters."
274,E1: My recommendation for the roller coaster would be that for the initial drop to be at the tallest it can to get a good momentum to keep your ride going.
475,The total energy never changes at all throuout the rollercoaster.
564,"The hill requires a certain amount of total energy and for the coaster, we are making we will not have enough energy to make it up a higher hill without support from other forces."
200,"The coaster gains speed and momentum, and as it approaches the bottom of the hill, it reaches its maximum kinetic energy."
778,"First, based off of the drop height and hill height, the initial drop of my roller coaster will be 4 meters, and the hill height will be 2 meters."
827,At the top of the initial drop the KE is always 0 because KE is energy in motion and at the top of the initial drop the car is not in motion.
557,"This happened because gravity as I previously mentioned, is always pulling down, when it gets the car to go down it will at faster speeds than lighter cars."
750,"Furthermore, PE and KE going down the drop won't be equal, but they do always add up to the total energy."
201,"As the coaster begins to slow down, it climbs the next hill, and the potential energy increases."
705,"For example when my drop height was at 5, my PE was 1955 at the start of the drop."
472,There will be enough kinetic energy for the car to go through the hill at this height.I would also reccomend more mass.
444,My first test is the release height the number is 3.49m then the pe at top of initial drop and the number is 0 the ke top of inital drop is 2437 then the pe top of hill is 1706 ke top of hill is 741 my total energy is 2447 and it did made it to the end.
624,Next comes the second loopy-loop.
168,"When the KE and PE dont add up to the same thing as total energy, it doesnt mean that the energy just dissappear, but rather it changed into a unuseful energy such as thermal."
714,"For example our smallest hill was 2 m and our KE at the top of the hill was 1462, but when our highest hill that was 5 m the KE at the top of the hill was only 602."
133,"So when building the roller coaster, the initial drop height has to be higher then the hill height in the track otherwise the roller coaster will not be making it through safely."
195,The relation between the initial drop height and hill height in the roller coaster is determined by the speed of the roller coaster and the laws of physics.
332,There isn't enough energy to go over the hill if they are the same height.
528,The following writing is the best roller coaster to make.
600,Because the more mass something has the heavier it is going to be because it weights more so it will not have enough speed to make it over the loop or hill because of gravity.
135,"In my data I found that when the release height was 2 m, the potential energy at the top of the hill was 821 J and the KE at the bottom of the hill was 820 J."
499,I have been test out how the weight of the car effects the ride.
443,My data from my first roller coaster.
382,With more PE it will give the cart more energy to get over hills or loops.
401,We want a lower mass because I believe it will make the ride more fun.
352,In conclusion the Gonzales family should really think of all of the facts that go into a roller coaster.
535,"This severely impacted the amount of energy the coaster had, at a measly1173 joules of energy, a whole 1000 less than the 5-meter height, a higher height will have more kinetic energy at the bottom and more at the top."
166,"For example, when PE at top of drop was 1759J, if you look across it shows that the total energy was also 1759J."
252,"Finally, the mass has a big play in the speed and energy of the roller coaster for example."
282,Also your mass shouldn't be huge but not small so right in the middle so the car can do the hills and all the stuff you want it to safely.
580,If you were to add a hill higher than the drop the cart wouldn't be able to get to the end because the cart wouldn't have enough kinetic energy.
442,E1: Some recommendations that I think will be helpful for the Gonzales family is my huge roller coaster thats exciting and fast my reasoning comes from my data that I pulled from the roller coasters.
341,E1R:
553,"1958 joules of energy, this would impact the speed because gravity is always pulling down, gravity will act faster if the car is heavier, this trial was the slowest out of all of them."
664,"In the end Science and the Law Of Conservation proves that his roller coaster will be fully functional if he listens to the science behind it, and follows through what I said."
646,While when the mass was 50 kg it had around 2400(J).
706,But when my release height was only at 2 the PE at the top of initial drop was only 782 and was harder to get up hills and make it to the end successfully.
818,That is because there is no KE.
746,"Back when I tested the drop height of 2 meters, the PE was 883 Joules at the drop, and the KE was 883 Joules at the bottom of the drop."
620,"It is easier than you might think, the coaster cart will be a total of 60 kg so it will have more energy."
172,"For example, 50kg at car mass, means it would be about 2446 at initial drop."
538,"It shifts from one to the other, kinetic energy is the speed and motion part of energy determining how fast the coaster goes."
802,Then the KE was from 2165 Joules with 4 meters.
656,Although kinetic energy and potential energy will go up and down throughout the run.
313,"3 meters, PE 1759 Joules, and total energy 1759 Joules."
464,The car will then use this Kinetic energy to move up the hill.
73,To have the most energy you need to have a higher initial drop.
307,"Additionally, on my roller coaster design when the height of the drop was 2 meters, the potential energy was 1173 Joules."
177,If you have a higher initial drop the KE will increase the more meters you have on initial drop.
765,"This shows that if the mass is greater, then the PE, and KE are also greater."
697,with the energy moving from pe to ke.
257,I hope this detailed info page about my coaster proved to you that my roller coaster will be the best and safest option for your guests.
768,"But in order to accomplish that, we need to explain to you the science behind our roller coaster."
581,I know this because in my research I played around with four different hills and I came across only one cart that didn't make it over and the height of the hill was 4.07 m other than this hill the cart made it over all of the shorter hills.
630,The roller coaster will have no problem going through this considering the Law Of Conservation will be in play.
138,"The relationship between KE, PE, and total energy, effect the ride because when the ride has more energy the higher the initial drop is."
639,In the end Science and the Law Of Conservation proves that my roller coaster will be fully functional and everyone will have a blast going on it.
519,Then there is three more little loops and when thats over you rap around to the bottom and that will be the end of the ride.
816,"The relationship between mass, PE and KE is very interesting."
402,I know this because I had a cart with a mass of 40 and the PE at the top of initial drop was 1959 and KE of 1869.
367,"E1R: Dear the Gonzales family,"
66,To have the most energy you need to have a higher initial drop.
584,I know this because in my testing I kept the same initial drop height and the hill height of 3.05 m and changed the weight of the cart four times and figured out that the more mass the cart has the more total energy there will be on the coaster.
659,In this simulation it shows little to no potential energy at the bottom and the kinetic energy being about the same as total energy.
155,"So, the more energy the better, so making a cart with more mass would make the roller coaster better."
247,This statement proves that the law of conservation of energy is backed up by evidence from research.
668,"When the energy is being transfer the energy cant be crates or destroy, but it an be transfer in to kinetic energy or potential energy."
732,Mass is how much something weighs.
698,and the drop hight is 4m compared to the loop that is 3m.
692,The cart will make it to the end.
501,one big thing i studied was the energy involved using kinetic energy (KE).
430,My next recommendation is we have a hill height of 3.5 meters.
617,E1: Dear Gonzales Family: I have informed you that your new roller coaster is going to be built in such a manner that it will for sure function correctly without friction.
207,"E1: In this essay, I will be providing you, the Gonzolas family with information on why you should add my roller coaster to your theme park."
234,"First, we need to make sure we have a safe initial drop."
326,The more the energy you have at the start the better.
419,"E1R: Dear Mr. and Ms. Gonzales,"
679,And sence force can not be made or destoyed the cart will make it to the end.
225,If the hill is too low compared to our initial drop it could cause injuries to passengers aboard.
435,When we ran our trial with mass the 60 kg cart had the most energy but if we want a coaster that will have hills we should go a little lighter so 50 kg should be the best weight for the coaster.
187,"If the car mass was 60 then the PE would be about 2936, which shows that the more mass a car has the more PE and KE it has."
548,"This car had the exact same amount of energy and was not able to make it through the ride, this is why you need to make a hill smaller than the initial drop height."
752,"We can conclude from the previous sentence that PE and KE change going down the drop, but always add up to equal the total energy."
273,This will make it fun and make it to the end.
482,"When it's cart is at the bottom of the hill, it's moving it fastest."
357,"And when the release height was at 2.50 meters, the potential energy had 1222 Jules."
325,"You also have the relationship between PE,KE and total energy and how it affects the ride."
700,like in the experament the car the was 60 kg.
158,Having a cart that weighs more also provides more total energy.
164,"The more PE you have, the less KE you have at the bottom of initial drop."
590,Another way to add more speed and thus add more total energy would be to make them as heavy as possible.
385,The car changes because when the car goes downhill PE and KE stays the same.
504,then another energy is potential energy (PE).
515,Then strait away that is very fast.
315,"This means that the initial drop with the hill can be at 4 meters, and the PE at the top of the drop is 2931 Joules."
800,"For example when I tested the drop height of 4 meters, the PE was 2165 Joules."
695,"So the Pe at the top will tranfer to enough ke at the bottom, to make it though the loop and hills."
629,This loop has a height of 2 (meters).
471,this is because there will be enough for the car to go past the hill no matter the friction.
672,Energy changes from one form of energy into another form of energy.
829,The TE will always be the same as the PE at the top of the initial drop unless there is friction.
776,"there is, then there won't be enough energy to make it up the hill."
717,E1R: The drop height of 5 worked best for me because it created the most PE and was the easiest to get over the hills.
119,Having a cart that weighs more also provides more total energy.
336,There is also mass.
220,we can look at our data and find that in the middle of the initial drop of 5.00m that the PE is transferring to KE and still equaling the total energy of 1955 J.
43,"The relationship between PE, KE, and total energy is PE+KE=TE."
233,"E1R: In this essay, I will be providing you, the Gonzolas family with information on why you should add my roller coaster to your theme park."
720,E1: The drop height of my roller coaster design is 5 meters.
710,Because there no longer was any KE so the total amount was the amount of PE.
793,E1R: The drop height of my roller coaster design is 5 meters.
132,"When the initial drop was 4 m, and the hill height was 5, the roller coaster did not make it over the hill and it didn't make it to the end of the track."
333,For example if the initial drop is 5m and the Hill height is 5m.
615,That will effect the energy of the car so it will crash into the end.
799,This is because we want are cart to go fast so we put the height up 5 meters.
287,I can explain to you why I created it like this and my thought process of why I did it like this.
525,And the PE is very high do to the initial drop high.
532,The total energy was 2932.
711,When the cart was going through energy transformation the cart would not stop if energy transformation continuted to happen and would never actually stop.
305,"The potential energy was 1 and kinetic energy was 1172, so potential energy changed into kinetic energy, this is because potential energy changes into kinetic energy, and kinetic energy convert into potential energy, and then it repeats in a cycle."
5,Using the data I have collected from Initial drop when it was at 5.00m there was a lot more PE and KE resulting in more TE all together making is a better ride for riders to enjoy.
751,"For example, if the total energy was 200, and the PE was 150 going down the drop, and KE was 50."
136,"When the release height was 4.75 m, the potential energy was 1950 J at the top of the hill and the KE was 1949 J at the bottom of the hill."
543,"The car was safely able to make it over the track in the first run with more than enough energy, at a total of 2937 joules."
667,The changes to kinetic energy on the way down it is half way the have the same amount.
61,The law of conservation of energy is how much energy you need to go around the entire roller coaster without using your own energy.
39,"The science behind it is my car mass is as high as can be, the initial drop is as high as it can be, the hills are as high as they can be without being the same height or higher than the initial height."
277,"The greater amount of height there was more total energy released in the end, But with friction the total amount of energy would go down."
184,"Between the drop height and hill height, the PE and KE are split at the top of the hill, but at the top of initial drop the PE is a higher number and KE is always 0 because it isnt moving."
34,This shows to have an exciting ride you want a heavier cart mass to have faster and more entertainment for the riders.
777,My teams roller coaster design will be very exciting in many different ways.
323,"So at the top you may have 2,443 PE but then at the bottom of the hill you only have 1 PE."
649,This will follow up with a turn turning all the potential energy into kinetic once it goes down the initial drop.
506,in a object do to its position its is gravitational measures is Jules depends on mass.
396,"I know it stays the same because in my data it says, 977J for PE and 0J for KE."
556,This change in weight made the car go much faster and had the most total energy at 2934 joules.
524,on the roller coaster I design it starts up high in the air at 5.0 i found this hight the best because of its height adds to the speed and energy.
661,"The Law Of Conservation it states energy cannot be created nor destroyed, meaning it would have the same amount of total energy, however there will be a mix of both potential energy and kinetic energy."
189,E1: My recommendation is to have the roller coaster weigh 60kg and for the initial drop to be 5m.
87,"E1: On the roller coaster that the Gonzales family decides to make, there needs to be multiple things that are there to make the roller coaster run smoothly."
628,Then comes the third loop.
175,"This is because you can get the maximum amount of energy from that height, so you will have more speed and velocity."
819,But when I am a the bottom of the hill the total energy is the same as the KE.
689,"And and 2m hill after that then going under the ground, and then stoping on a flat serface."
89,Adding a whole bunch of hill and loops will make the roller coaster super fun and exciting.
17,E1R: Recommendations for the Gonzales family about your best roller coaster design.
213,"Then, we would have to calculate the relationship between PE, KE, and total energy we can figure this out by looking at this example from our data If the initial drop is 5.00m high the PE at the top of the hill would be 1995 J and the KE would be 0 J 1995 plus 0 equals 1995 which would be the total energy."
51,E1R: The science behind why my current roller coaster design will be exciting and will make it to the end of the ride without stopping.
653,But then when the hill was 3 meters tall it went over.
507,the last energy we used is law of conservation.
258,Thank You sincerely _____________
303,"When I increased the drop height to 3 meters, the potential energy increased to 1759 Joules."
72,"E1R: Dear Gonzales family, I have found out how to make the best roller coaster."
457,This is a height that we can be sure the car will go through.
403,I also tried it with a higher mass with 60g and it was 2938 for PE and KE was 2908.
348,It won't make it over it will just go back and forth and go nowhere.Meanwhile if you had an initial drop that was 5m while the hill height was 4m it can make it over.
616,So we need the just right mass for the car so it can slow down in time to not crash into the end.
605,And as it goes up the more PE it will have.
841,The relationship between KE and PE is that the PE at the top of a hill is always equal to the KE at the bottom of the hill when there is no friction.
370,For example when the coaster was going down the initial drop it was losing its potential energy and being converted into kinetic energy.
280,"E1R: My recommendation for your roller coaster, would be that for the initial drop to be at the tallest it can to get a good momentum to keep your ride going."
222,"After, we must concur that our hill and drop height rely on each other."
729,But as soon as go down the hill the PE gets lower and the KE goes down one from one from the PE.
536,"Potential energy is the energy pent up inside mass, ready to be put in motion, that is kinetic energy."
633,"to get back to the start line this hill curves very hard to the left making the roller coaster go up the hill at a slower pace, but still making it to the top of the hill."
147,The amount of PE at the top of the hill was always more then the KE at the top of the hill in the trials that I did.
741,"The more height, the more energy."
522,hope you like it.
1,The roller coaster will be exciting and make it to the end without stopping.
785,"When I increased the drop height to 5 meters, the PE increased and was 1995 joules."
737,Total energy is what.
114,"And, when the mass was 56 kg, the total energy was 2193 J."
286,"E1: Hey, Mr. Gonzales I've created a roller coaster design for you."
42,This is also because the higher it is the less PE it has on the top and the more KE at the bottom.
675,"then goes into a 300 ft loop and and 200 ft hill after that then going under the ground, and then stoping on a flat serface."
566,"This will increase the speed with the more total energy you have going down, and losing speed in potential energy."
604,"For instance at initial drop height: 2 the PE is 977, but at 3 it is 1466."
493,This will cause much excitement and thrill to many people and it will make it to the end of the ride without stopping.
125,"So on the roller coaster the Gonzales family builds, add a hill that is very very close to the initial drop height but just a little bit shorter."
459,There will be enough kinetic energy for the car to go through the hill at this height.I would also reccoment more mass.
740,This is because the energy is dependent on the height.
469,E1R: The drop height of my rollercoaster will be 5 meters.
334,It won't make it over it will just go back and forth and go nowhere.Meanwhile if you had a initial drop that was 5m while the hill height was 4m it can make it over.
16,I hope you leanred what it takes to have a fun usable ride and will choose my design.
432,When we ran a trial of 3.5 meters it had a potential energy of 1714 J at the top of the hill and 733 J of kinetic energy but the total energy was still enough to get over the hill and continue to keep going through the rest of the ride.
780,"And having more heights, hills, and drops lead to an exciting ride!"
520,my ride meets all of its requirements people who are pregnant.
375,I believe we should make a roller coaster with a release height of 5m.
229,"Evidence from our data will further prove this point in my first trial my car mass was 40kg and the total energy was 1995 J but in my last trial with a coaster car of 60kg, the total energy is 2933."
837,"That is why I think the height of the initial drop should be 5 meters, the height of the hill should be 2 meters, and the car mass should be 60 kg."
644,"It is easier than you might think, the coaster cart will be a total of 60 kg or more so it will have more energy."
821,The relationship between mass and energy is when you have a heavier mass when it is going down the roller coaster the mass makes the speed goes fast witch is energy.
669,The relationship between drop height and hill heights.
338,"For example if your cart weights 40 kg it will have a total energy of 1,958."
743,"For example, when I tested the drop height of 2 meters, the PE was 883 Joules."
738,The sum of the kinetic energy and the gravitational potential energy.
260,"Also, for example, when testing the drop height of 3.68 meters the pe was 1979 but when I increased the drop height to 4.45 meters the pe was increased at 2391 joules."
632,This is where all potential energy shifts toward kinetic energy to try and make its way up the hill.
677,So the Pe at the top will tranfer to enough ke at the bottom to make it though the loop and hills.
81,Also when the kinetic energy was 976 and the potential energy was 1 the total energy was 977. the data shows that potential energy and kinetic energy combine to make total energy.
631,Lastly comes the 4.75 (meter) hill at the end of the ride.
735,"Total energy, potential energy, kinetic energy."
350,"For example if your cart weighs 40 kg it will have a total energy of 1,958."
25,This is called energy transformation.
426,When I added height to the drop and made it 5 meters high there was 2443 J of energy.
614,If there is a lot of mass in the car then the car will go faster because it is heavier.
221,This statement proves that the law of conservation of energy is backed up by evidence from research.
379,The KE will always be 0 at the top of the initial drop.
263,"The conservation of energy principle ensures that the total energy of the roller coaster remains constant throughout the ride, neglecting any energy losses due to friction or other external factors."
516,It is a huge drop then there is a litle hill half the size of the drop.
551,We had the coaster weight at 40 kg for trial 1.
652,"I also know this because in the add a hill simulation my initial height for all trials was 4 m, in one of my trials the hill height was 5 meters tall and the coaster failed to make it over the hill."
465,"Then it will use the potential energy from going up the hill to go back down, and convert the potential energy to kinetic energy."
421,"The Law of Conservation of Energy states that energy can't be created nor destroyed, so the potential energy becomes kinetic energy."
178,"The more PE you have, the less KE you have when it is at the bottom of the initial drop."
137,"So that shows that the relationship between release height and PE is when the release height is higher, the total energy is higher."
500,and I believe i have found the best design.
121,"E1R: On the roller coaster that the Gonzales family decides to make, there needs to be multiple things that are there to make the roller coaster run smoothly."
613,The mass of the car depends on how much energy is put into the track.
449,I will explain to you the design of my roller coaster you will know why my design is the best one for you.
300,E1: The drop height of my roller coaster design is 5 meters.
621,"It will then start first with a 5(meter) initial drop height, this will follow up with a turn turning all the potential energy into kinetic, then will come its first loop."
165,Total energy is always the same as the PE at top of initial drop.
801,"When I increased the drop height to 5 meters, the PE increased to 2697 Joules of PE."
24,As the data shows PE at the top of the initial drop was at 2446J and the PE and the top of the hill was 1474J creating a lot of KE to follow.
99,"So when building the roller coaster, add a hill that is shorter then the initial drop but still pretty big."
148,"But as the roller coaster went down, the energy switched to KE."
371,"And by the bottom of the drop there was no potential energy, only kinetic energy."
576,I did just that.
141,"When the cart made it to the top of the hill which was 3.25 m, the PE was 1341 J."
