idx,sentence
170,"The kinetic energy was now 1955J at the bottom of the initial hill, and the amount of total energy, 1957J stays the same throughout."
618,E1R: As we start our roller coaster to the height of 5 meters.
658,"E1: Dear the Gonzales family,"
794,"At the top of the hill, the car will only have potential energy because it is not moving."
286,In order to keep the coaster going the whole time we're going to need to have a hill height of around 3.5 meters.
671,They found that the drop height of 4.5m had 293 less joules of PE than the drop point of 5m.
565,And the KE it had at the bottom of the drop was 2347 and the total amount of energy was 2350.
543,"In this essay, I will be showing you what you need to include in your design and other facts to know about when it comes to energy and roller coasters."
649,This result occurred because of the total amount of energy was able to be used for the car.
13,"The energy can't be created or distroyed, the car only has enough to get up 3 meters."
601,Then we did some tests with hill height we first set the initial drop to 4.50M then we added a hill with a height of 2.50M when the car reached the top of the hill it had 1226 PE and 974 KE which means it was still moving at good speeds and made it to the end.
52,"And putting the hill height to 4 or less it would make it over, but 4 adds the most excitement and speed."
198,"When we set the release height at 4 meters, the total energy was 1,955 J but when we increased the release height to 5 meters the total energy was 2,443 J."
339,The mass affects the PE and the PE affects the KE because when moving down a drop all of the PE will turn into KE.
402,We have tested a few things and the first thing I would like to discuss is the height that I think is best for your roller coaster.
802,"At the bottom of the hill, there will 938 Joules of kinetic energy and 0 Joules of potential energy."
623,The mass of the car was 50 grams.
483,"The relationship between KE, PE, and total energy will affect everyone's ride when they are on the rollercoaster."
83,"When I did a car mass of 40kg, the car had a total energy of 1957J of energy and went a decent speed."
160,I set my initial height and my additional hill height both to 5m.
566,"But then in trial 1 when the mass was the least it could be 40 kg, the PE was 1567 at the top of the initial drop and the total energy was."
580,"For example in trial 3 when the release height was 3.75 meters, at the top of the drop the PE was 2023 joules and the KE was 0 joules and then at the end of the initial drop, the PE was 1 joule and the KE was 2022 joules, showing that when adding up the PE and KE, they will always equal the total energy at any point during the roller coaster ride."
569,"All of these ideas above are more than recommendations, they are requirements to make it the best, most safe, and fully functioning roller coaster you'll ever see."
351,E1: To the Gonzales family.
713,E1: My recomendation is to start with a 5m so we have the greatest amount of PE at the top and the greatest KE at the bottom.
395,"This shows that the higher the hill, the more PE which also means more KE as explained previously."
536,The total energy and the PE at the start of the coaster are the same.
214,"The higher the KE at the bottom, the better."
355,"The more PE there is the more KE there will be, I know this because in one of my test the amount of PE on the top of initial drop was 1956, and the amount of KE at the bottom of drop was 1954."
735,I think this because it would give the riders the most suspense when they are going up the hill.
473,"E1: Dear Gonzales family,"
747,This also means that it will have the most total energy on the ride at 2707 J.
54,"And since we are making an original roller coaster in the sence of only reliing 
The car mass as 60 will add to the speed of the coaster and make the ride more exciting."
180,"When we set the release height at 4 meters, the total energy was 1,955 J but when we increased the release height to 5 meters the total energy was 2,443 J."
547,"This shows that when the height of the roller coaster is increased, the potential energy goes up."
539,For example when the coaster is at the top of the hill some of the initial PE is turned into KE.
406,Another thing we should discuss is the height of the hill I think the height of the hill should be 3.00.
273,"Even a slight mistake or change in certain aspects of the coaster could affect the integrity, making the coaster not able to be ridden.Therefore it is extremely important to be precise and understand the science behind making a roller coaster work."
463,"That makes for a fun and safe ride because when it converts to KE, it will continue throughout the ride and move faster than a car with less mass would."
645,"We started by adding 5 more kilograms to our car to test if the total energy would go up as we added more mass, and it did exactly that."
209,This information helped us decide that we want the initial drop height to be higher than the hill height and we want the mass of the car to be 60 kg because that's what produced the most energy.
783,E1R: The drop height of my roller coaster will start off being 5m high.
806,"If the hill height was larger than the initial drop height, the car would not have enough energy to get up the hill."
542,"E1: There are many things that need to go into the design of the roller coaster to make it safe, working, and fun."
750,"1919 J of potential energy will turn into 1919 J of kinetic energy, thus making the riders go very fast."
210,"E1: Dear Gonzales family,"
674,They also found that the higher the hill the more PE it has at the top.
459,"At this height, it's short enough to continue on the ride, but it's tall enough to be a fun ride."
428,the initial drop.
698,I know we won't lose any energy because of the law of conservation of energy.
174,"First of all, to make sure the car will make it to the end of the coaster we will make the initial drop height be 5 meters high."
760,E1R: The drop height of my roller coaster design is 5 meters.
135,My team and I have discovered much about the physics of roller coasters in the past couple of days.
206,"When the car mass was 60 kg the PE and KE were both 2,932 J."
325,The PE at the top of the drop affects the amount of KE you will have at the bottom of the drop.
514,When I tested the 5m initial drop the PE was 1955 joules.
600,We also did some tests with the initial drop and we tested the height at 2.50M it had a PE of 1222 and then we did another test but the height was at 5.00M it had a PE of 2443.
137,Assuming nothing else is different between the coasters a coaster with an initial drop height of 3m will have more energy than a coaster with a drop height of 2m and less energy than a coaster with an drop height of 4m.
487,"I also tested this out by having a starting initial drop height of 5m, the amount of total energy is 2938J, and the mass of the car is 60kg."
427,"The hill will be 3.75 meters, this ensures that the car will make it to the end because it is a lower hight than"
373,I have put a lot of thought into this and hope these recommendations will be helpful.
390,This proves that the TE will stay the same.
341,E1R: I think that my design would be the most enjoyable ride for your park.
520,When I decreased the height to 3m then the PE at the top of the hill was 1179 joules.
173,E1: For our teams roller coaster design we will design it to be exciting but also make it to the end of the ride without stopping.
252,The PE at the top of the initial drop equals the PE+KE at the top of the hill.
279,In my model the higher the KE and PE the higher the TE.
567,"This shows that the greater the mass of the car, the more PE, KE and total energy it will have."
426,"At 4.00 meters, my roller coaster will have 1958 J total energy."
332,The height of the hill has to be just right to gain more speed and carry it through the ride.
537,For example when the PE was 1564 joules the total energy was also 1564 joules.
272,"As mentioned before and clearly highlighted, there are many factors that go into creating the perfect roller coaster."
708,"So the shorter the hill, the more of a chance to make it over."
712,E1R: The Gonzales family should choose my roller coaster design because it's not only exciting but it will also be safe.
659,Hello!
746,That is a big factor in the excitement of the roller coaster that you and your family are wanting to have in this roller coaster.
621,When the PE went down the energy converted into the kinetic energy.
177,"To be specific, when the height was 4 meters, the PE was 1,955 J and when the height was 5 meters the PE was 2,443 J which also increased the total energy."
522,"Since the 5m hill didn't work for the cart, the 4m hill will be the choice."
677,They found that a car with a mass of 55 kg had 254 less joules of PE than a car with a mass of 60kg.
803,"This shows that the energy changed from potential to kinetic, but isn't completely gone."
305,With a inversion and then slowing down into a flat area keeping the total energy the same because all the PE turned into KE when it went down the initial drop.
449,My PE was 1 Joule.
76,"When the car is going down, it's gaining KE and speed but losing PE."
301,E1: Hello Gonzales family!
184,"When the drop height was greater than the hill height, the car had enough PE to make it over the hill."
767,"After the roller coaster reached the bottom of the drop, there was no PE because there was no height, and it all translated into KE."
634,My idea for the coaster is to have an initial drop height of 5 meters and a hill height of 3 meters.
258,"A greater mass allows the car to move faster, the faster the car is moving the more energy it has."
772,"I decided on this because we still want the ride to be fun, so having a bigger hill would be more enjoyable."
568,And the car will also go faster when it is has a greater mass and slower when it has a smaller mass.
807,"when I tested a drop height of 3 meters and a hill height of 4 meters, the car did not make it up the hill and just fell back down instead."
143,"This means that the total amount of energy that a roller coaster car possesses will stay the same no matter where it is on the track, however the amount of kinetic and potential energy may fluctuate."
647,"The same applied to the Kinetic energy of the coaster, the more mass you add to the car the more acceleration the car will have due to gravity adding more kinetic energy to the car."
506,"Also when the Energy is higher and the Mass is higher, the cars will move faster on the track."
817,"Although, you don't want the drop height to be too large, or else the ride won't be safe."
391,"I am going to add 2 hills, one will be 43 meters and the other 39 meters."
357,"I am going to add 2 hill, one will be 43 meters and the other 39 meters."
70,"If the hill is the same height or taller than the initial drop, the car won't have enough KE to make it over."
570,"I promise that if you follow my ideas, you're sure to bring in a ton of business and have your visitors having fun for the whole day."
670,Proof of this can be found in an experiment done by someone at Deforest area middle school.
161,The potential energy at the top of the initial hill was 2449J and the kinetic energy was 0J.
248,If it did make it over the hill then the amount of KE and PE at the top of the hill was dependent on the height of the hill.
318,"Another reason why I chose this coaster is because it had the most total energy in all my simulations, the closest one was at 2448 which is a good distance away from the best one."
734,"For hills, I think a 4-meter hill would be perfect."
700,So I know the energy will be the same every time allowing the coaster to make it to the end every single time.
690,This is shown in trial 1 of adding hills where the initial drop is 3.75 meters and the hill is 2 meters.
489,"When I tested the smaller mass of 40kg, and an initial drop of 5m tall, the total energy was only able to get up to 1959J."
414,So I think we should have it at 50 because then it's the perfect weight to get the cart to go fast and still get over the hills.
594,E1: i choose fun to have a bigger drop
215,"Because if you want a new and exciting ride, you're going to need a high drop height."
240,This is the reason that all of the present energy is PE.
319,And all energy in this model is just PE and KE converting into each other once they go down a drop or up a hill.
405,This shows that we will have enough energy to send the cart at fast speeds.
737,1919 J of potential energy will turn into 1919 J of kinetic energy thus making the riders go very fast.
230,"For example in my trials, 60kg resulted in the highest amount of total energy at the end, while 40kg resulted in the lowest amount of total energy in other words, less speed."
417,It has the drop at the start to get the roller coaster moving.
530,This design would be the most fun design because it has a large drop and hill which will allow the people to feel the drop for longer.
752,This is because when you have a high drop height it means that the rest of your roller coaster could be longer because there will be more energy so that you can have a longer track.
472,"When I had the initial drop height at 5 meters, and the hill height at 5 meters, the car did not make it to the end of the ride."
345,The TE effects whether you will make it through the ride.
376,"This is the Angle roller coaster company, and im going to tell you about the coolest rollercoaster ever."
492,When the rollercoaster starts up higher it will have more PE at the top and more total energy all together.
501,"When the initial drop height was 2m, the total energy was 977J."
306,The cart will be 60Kg because through out my research that's the weigt that gave me the most PE(2937) and KE(2933) energy in all my simulations.
801,"For example, at the top of the initial drop, there were 938 Joules of potential energy and 0 Joules of kinetic energy."
694,E1R: I would recommend that the Gonzales family try our coaster because it is fun and exhilarating.
608,There isn't really I big difference between PE and KE the why it works is the energy transformation and law conservation of energy.
458,"If we had the initial drop at 5 meters, then a good hill height would be 4.5 meters."
657,"And as it went down the drop and made it to the end the total energy was the same as it was at the top of the initial drop, 2707 jewels of energy."
830,This relates to PE and KE.
781,"Yes, it will accelerate slower, but it would be faster."
723,At the end of the ride the car will end up back at the begining then come to a stop using a brake mechanism.
116,This is because gravity has more of an effect on the heavier object.
328,The more PE you have at the top of the hill affects the amount of KE you will have by the end of the hill.
225,"For example, in my research, I found that the higher PE let's say the initial PE is 2443 and the initial KE is 0."
682,"E1R: Dear the Gonzales family,"
50,And we noticed the total energy went from 2668 to 2134J then went lower and lower each time we went down.
239,"This is due to the fact that, at the top of the track the car is not in motion and therefore storing energy."
725,In our initial drop trials the PE at the top of the hill was 782J the same can be said for the KE at the bottom of the ramp this means that PE transfers into KE.
715,We can see this in our initial drop trials when the PE is 782 J (in trial 1) the KE is also 782 J.
793,"This means that there will always be the same amount of total energy, and so the ride will never stop unless it gets stopped by something else."
134,"E1R: Dear Gonzales family,
I hope this letter finds you well."
326,I also tested the different hill heights and how they would effect the ride.
592,"This shows that the greater the mass of the car, the more PE, KE, and total energy it will have."
739,When I tested it in the simulation I found that the car had 2712 J of potential energy.
285,Once again we want high PE and KE so a 60 kg car would be best.
512,E1: The drop height of my roller coaster will be 5m tall.
517,The hill height will be 4m tall.
716,When we increase the height of the hill the PE is 1173 J (in trial 2) and so is the KE.
299,Meaning energy can change into non-mechanical types of energy.
8,"Once it is at the very bottom, potential energy has 0 joules and kinetic energy has the total amount because kinetic energy is involved with velocity."
751,E1: The drop height of my roller coaster design is 5 meters.
709,My car will have a mass of 55.
138,"Additionally, when a car is at the top of a hill there is only potential energy and no kinetic."
526,The PE for a cart of 40kg was only 1958 which was the least amount of joules in our tests.
653,And it will have the same amount of Kinetic energy going down from the initial drop.
65,"When the initial drop was 5 meters tall, the car had 2688J of energy."
46,"E1R: I think the initial drop should be 5 meters, the hill height should be 4 meters and the car mass be 60."
275,E1: My recommendation for the Gonzales family is to have the drop height at 5 meters.
191,E1R: For our teams roller coaster design we will design it to be exciting but also make it to the end of the ride without stopping.
39,"After the hill the car will be able to go farther will hills, loops, ect."
741,E1R: The drop height of my roller coaster design is 5 meters.
314,Showing that 60 kg is the best weight to use
637,"In addition, TE is the total amount of energy of the cart, not one specific energy, but all of them."
495,"When the cars start to up the hill, the KE will get lower and the PE will get higher."
384,I also found that the total energy changed even when the PE changed to KE.
541,At the top of the hill though the PE was 1569 joules and the KE was 389 joules.
511,I hope you will consider my options and all the tests I took to find the best option for your future rollercoaster.
648,"The hill height was important to add some thought into as well, if our hill was as high as the initial drop it would not have been possible to even make it over the hill."
196,As the PE increased the KE also increased at the bottom of the initial drop and the more KE energy it has then the more energy it will have to make it to the end of the coaster.
86,This is because gravity has more of an effect on the heavier object.
605,E1R: I think that our roller coaster is the best design because we have done tests and we have figured out the only way it will make it to the end is that the initial drop has to have the greatest height out of everything.
182,"According to the Law of conservation of energy, no mass can be created or destroyed."
821,"The reason I am doing this is because after the initial drop, there is only enough energy made to make it over a hill either the same size, or smaller than the initial drop."
678,"Overall in order to have a successful roller coaster you need to have a high drop height, hills shorter than the initial drop height, and a car with a heavier mass."
88,The amount of energy during the initial drop correlates with the height of it.
20,E1R: The drop height of my roller coster is going to be 5 meters.
220,I hope you will consider my advice.
57,For mass we started with 60kg and went down from there to 40 and every time the total energy shrunk.
642,"This is true in our data also, when we had let it go from 5 meters its potential energy at the top of the drop was 2707 jewels of energy."
496,The reason for this is because its gaining more energy when going up the hill so the KE will turn into PE.
259,A car having the mass of 60kg moves faster along the track compared to a car with the mass of 40kg.
297,E1R: My recommendation for the Gonzales family is to have the drop height at 5 meters.
72,"When I did an initial height of 5 meters and a hill height of 5 meters, the cart did not make it over."
443,E1: One recommendation I have for the roller coaster is to have the initial drop at 5 meters.
393,"The reason I want them tall is because the higher the hill, the more PE."
337,Then there would be one last loop that is 2.00m tall and wide and then the ride would be over.
593,And the car will also go faster when it has a greater mass and then slower when it has a smaller mass because it has more energy which leads to a faster speed.
587,"I know this because in trial 4 when the car had the greatest mass of 60 kilograms (kg), the amount of PE it had at the initial drop was 2350 joules."
841,This also aplies to KE.
360,The coaster did not make it over the hill because the hill and drop were the same height.
278,5 meters would be my best recommendation because more PE makes it faster and more KE will keep it safe.
227,The reason for this is most of the PE was used up on the initial drop and no KE was used.
721,"We know this because of our Hills Data, in those trials the car only went up the hill when the hill height was lower than the drop height."
521,The KE for the 3m hill was 776 at the top.
613,when I measured the PE at the top of the initial the the PE was 1221 and the KE at the top of the drop was 3.
153,"So if the hills were the same height it wouldn't have enough total energy to get to the top of the second hill, which is why the initial hill should always be higher than the additional hill."
731,I think it should be 5 meters because that is the max amount that we can go to still be safe.
509,"The reason for that is that once the cars start to move, the KE will get higher because it's in motion."
2,"For example, when my drop height was 2 meters the potential energy was 977 joules."
836,Drop hight and hill hight arre simaler because the hill needs the drop.
727,"When we changed the mass the energy of the car when from 1957J to 2446J, thus prving that mass has a direct relationship with energy."
111,"If you want less energy and less speed, you should have a cart with less mass."
284,But with the 40 kg car the PE was 1955 and the KE was 1951.
49,We started with 5 meters and kept going down by a meter.
660,I am writing to you to discuss the best roller coaster design.
551,"But as the car moved down the initial drop, the PE changed to 1 and the KE changed to 2409."
585,"This is because the Law of Conservation of Energy says that energy can not be created nor destroyed, and the only way the car could make it over the hill would be for it to create more energy to move it over the hill."
481,"Once the car was at the top of the hill, all of its Kinetic energy was forced back into Potential energy and was left with no more Kinetic energy to keep moving over the hill."
127,"The energy cannot be created or destroyed only converted, so when the amount of potential energy goes up the amount of kinetic will go down and vice versa."
445,"When I had my initial drop height at 3 meters, the PE at the top of the drop was 1466 Joules."
730,E1: The drop height of my roller coaster design is 5 meters.
456,"If the hill height is the same as or greater than the initial drop height, then the car won't have enough total energy to continue the ride."
327,The hill height effects the amount of PE you will have at the top of the hill.
19,So it is really fin and fast but it is still safe.
415,"In conclusion, I think you should the Smiler to your park."
773,"But if we make the hill too high, then the roller coaster wouldn't be able to make it over the hill."
507,When the rollercoaster starts up higher it will have more PE at the top and more total energy together.
366,"Also, the mass of the roller coaster has to be above 55 kg or more."
232,E1: There are many contributing factors and variables that go into designing a roller coaster that will be functional but still enjoyable for the rider.
837,An example is if the KE is the same as the hills PE the cart will not make it up.
627,For example when I had a drop height of 2 there was 1173J but with a drop height of 5 there was 2932J of energy.
823,E1R: The drop height of my roller coaster is 5.00 meters.
655,Because if we make the initial drop higher than the hill it will have more total energy and will use less than the total to make it over the hill.
329,In my trials 4.01m was the best hill height.
732,"At 5 meters the cart has the most potential energy at 2707 J, which means that it will have the most total energy on the ride at 2707 J."
728,We have decided to give the car a mass of 40 kg.
262,"As mentioned before and clearly highlighted here, there are many factors that go into creating the perfect roller coaster."
612,The potential energy is always going to be more than the Kinetic energy at the top of the initial drop.
662,This is because it will go the whole length without stopping and keeping the riders safe.
82,Examples of this are shown in my data.
611,E1: As we start our roller coaster to the height of 5 meters.
726,"The amount of mass the car has the more energy our evidence for this is in our mass and energy trials, in the data we can see that when the mass of the car was increased from 40kg to 50kg."
338,The car mass would be 60kg because the more mass you have the more speed you will have.
31,The greater the height the more potential energy.
413,The cart's PE at the top of the drop was 1566 and the KE at the bottom of the drop was 1952.
591,And the total energy was 1567 joules.
226,"At the top of the hill, the PE will only be 833, and the KE will rise to 1611."
370,The 4th test had 55 kg of mass and had the total energy of 2690.
264,E1R: There are many contributing factors and variables that go into designing a roller coaster that will be functional but still enjoyable for the rider.
505,"When you add your PE and KE together, it will always stay the same."
535,For example when the PE at the top of a coaster was 1564 joules the total energy of the coaster was 1564 joules.
640,Because of the height of our drop there is going to be more potential energy at the top of the coaster and the same amount of Kinetic energy going down from the drop.
450,"This is because at the bottom of the drop is when the car is moving the fastest, so the KE is the highest at that point."
407,I think it should be 3.00 because it is low enough that we have enough KE to get over the hill.
187,"For instance, when the car mass was 50 kg the PE and KE were both 2,443 J."
141,Something important to understand is the Law of Conservation of Energy.
488,This was the biggest mass I was able to test.
118,My team and I have discovered much about the physics of roller coasters in the past couple of days.
590,And the KE was 1565 joules at the bottom of the drop.
434,This does not effect how the energy gets transfered from PE to KE at all.
295,If there is no friction the energy shouldn't change into a different type.
599,"We have done some tests with mass we first tested a car with 40kg its PE was at 1763 then we tested a car at 60kg its PE was 2644 almost 1,000 differences in PE just because of mass."
172,I would start with a higher initial hill so the higher it is the more total energy it will have and then it will go faster and be able to clear the additional hill in front of it.
788,"This will happen because the potential energy turns into kinetic energy, which makes the car move."
30,"Potential energy is based on three things, one of them is height."
97,The car needs enough KE to go over the hill.
154,I would start with a higher initial hill so the higher it is the more total energy it will have and then it will go faster and be able to clear the additional hill in front of it.
361,I want the hills to be 40 meters because they are tall but not tall enough for the coaster to make it over.
564,"I know this because in trial 4 when the car had the greater mass of 60 kg, the amount of PE it had at the initial drop was 2350."
146,Assuming nothing else is different between the coasters a coaster car with a mass of 50kg will have more energy than a coaster car with a mass of 40kg and less energy than a coaster car with a mass of 60kg.
