idx,reduced_embeddings
427,"[3.066641092300415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.499527931213379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4031901359558105, 4.944201946258545, 3.5061628818511963, 1.9830875396728516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.3095293045043945, 0.0, 0.0, 0.0, 3.4943108558654785, 1.1253011226654053, 1.8026176691055298, 0.0, 0.0, 1.5667290687561035, 2.642160654067993, 0.0, 0.0, 2.2170000076293945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.412477493286133, 0.0, 0.0, 0.0, 3.742100477218628, 0.0, 0.0, 0.0, 1.2593426704406738, 5.8629255294799805, 0.0, 0.0, 2.8441107273101807, 3.376162528991699, 0.0]"
352,"[2.787672758102417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.433210849761963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3162243366241455, 4.864233493804932, 3.5142428874969482, 1.9019449949264526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.007623672485352, 0.0, 0.0, 0.0, 3.2620627880096436, 1.1584317684173584, 1.8051782846450806, 0.0, 0.0, 1.5065115690231323, 2.581048011779785, 0.0, 0.0, 2.125190258026123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.368234157562256, 0.0, 0.0, 0.0, 3.7372655868530273, 0.0, 0.0, 0.0, 1.2189480066299438, 5.759522438049316, 0.0, 0.0, 2.7717113494873047, 3.2635016441345215, 0.0]"
200,"[2.4909567832946777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.386702060699463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5105783939361572, 4.9427900314331055, 3.1543502807617188, 1.8571979999542236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.022937774658203, 0.0, 0.0, 0.0, 3.4904322624206543, 1.2895097732543945, 1.4850261211395264, 0.0, 0.0, 1.547037959098816, 2.6954874992370605, 0.0, 0.0, 2.0102157592773438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3622684478759766, 0.0, 0.0, 0.0, 3.6259984970092773, 0.0, 0.0, 0.0, 1.3437117338180542, 5.4104204177856445, 0.0, 0.0, 2.390432119369507, 3.0659375190734863, 0.0]"
380,"[2.835646867752075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.501462459564209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4492228031158447, 4.992653846740723, 3.4831652641296387, 1.9624743461608887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.197266101837158, 0.0, 0.0, 0.0, 3.4213242530822754, 1.207391619682312, 1.754251480102539, 0.0, 0.0, 1.515409231185913, 2.6618311405181885, 0.0, 0.0, 2.0959198474884033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3767285346984863, 0.0, 0.0, 0.0, 3.794175148010254, 0.0, 0.0, 0.0, 1.2346553802490234, 5.820737361907959, 0.0, 0.0, 2.7309646606445312, 3.3160109519958496, 0.0]"
326,"[3.0171420574188232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6377248764038086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8093323707580566, 5.489150524139404, 3.604339838027954, 2.231468915939331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.864299774169922, 0.0, 0.0, 0.0, 3.8946480751037598, 1.3409459590911865, 1.7994787693023682, 0.0, 0.0, 1.7170509099960327, 2.964113473892212, 0.0, 0.0, 2.269975185394287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5538127422332764, 0.0, 0.0, 0.0, 4.111545562744141, 0.0, 0.0, 0.0, 1.442234992980957, 6.331204414367676, 0.0, 0.0, 2.8410465717315674, 3.552204132080078, 0.0]"
765,"[2.910071849822998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.56844425201416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.40194034576416, 5.119167327880859, 3.671271324157715, 1.9984333515167236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.294604301452637, 0.0, 0.0, 0.0, 3.3759055137634277, 1.1845096349716187, 1.90153169631958, 0.0, 0.0, 1.5916862487792969, 2.709162473678589, 0.0, 0.0, 2.1912381649017334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.433927059173584, 0.0, 0.0, 0.0, 3.8882932662963867, 0.0, 0.0, 0.0, 1.2091648578643799, 6.016058921813965, 0.0, 0.0, 2.8287813663482666, 3.440190076828003, 0.0]"
294,"[2.890667676925659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.520048141479492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3689417839050293, 4.951685905456543, 3.543546438217163, 1.8761062622070312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.177005767822266, 0.0, 0.0, 0.0, 3.369903564453125, 1.1752442121505737, 1.872140884399414, 0.0, 0.0, 1.5540412664413452, 2.5820841789245605, 0.0, 0.0, 2.136608123779297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4134151935577393, 0.0, 0.0, 0.0, 3.749983072280884, 0.0, 0.0, 0.0, 1.259645938873291, 5.870683670043945, 0.0, 0.0, 2.829050064086914, 3.286531448364258, 0.0]"
10,"[2.7596981525421143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3819026947021484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3170480728149414, 4.824948787689209, 3.387002468109131, 1.8314416408538818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.964706897735596, 0.0, 0.0, 0.0, 3.287925958633423, 1.1425126791000366, 1.768542766571045, 0.0, 0.0, 1.4699491262435913, 2.461026191711426, 0.0, 0.0, 2.1320858001708984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3119091987609863, 0.0, 0.0, 0.0, 3.649738311767578, 0.0, 0.0, 0.0, 1.1884701251983643, 5.652740478515625, 0.0, 0.0, 2.7540481090545654, 3.157857894897461, 0.0]"
805,"[3.1209194660186768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4969093799591064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4250526428222656, 5.078911781311035, 3.546992063522339, 1.959581732749939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.362259864807129, 0.0, 0.0, 0.0, 3.524547576904297, 1.1454803943634033, 1.8598613739013672, 0.0, 0.0, 1.6214382648468018, 2.7208218574523926, 0.0, 0.0, 2.268993377685547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4581713676452637, 0.0, 0.0, 0.0, 3.794300079345703, 0.0, 0.0, 0.0, 1.2819186449050903, 5.967041969299316, 0.0, 0.0, 2.8467354774475098, 3.4025278091430664, 0.0]"
411,"[2.884989023208618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.490145206451416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4230988025665283, 4.846776008605957, 3.4887077808380127, 1.9093806743621826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.154561519622803, 0.0, 0.0, 0.0, 3.367173194885254, 1.2074213027954102, 1.8149999380111694, 0.0, 0.0, 1.5125977993011475, 2.5530526638031006, 0.0, 0.0, 2.057229518890381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.388272285461426, 0.0, 0.0, 0.0, 3.706099510192871, 0.0, 0.0, 0.0, 1.252829909324646, 5.79641056060791, 0.0, 0.0, 2.678863048553467, 3.244335174560547, 0.0]"
489,"[2.6759095191955566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.447967290878296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.38059401512146, 4.871129989624023, 3.3261406421661377, 1.896342396736145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.002037048339844, 0.0, 0.0, 0.0, 3.370861530303955, 1.186638355255127, 1.6907227039337158, 0.0, 0.0, 1.4841046333312988, 2.615703582763672, 0.0, 0.0, 2.0072736740112305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3188974857330322, 0.0, 0.0, 0.0, 3.6453969478607178, 0.0, 0.0, 0.0, 1.2313013076782227, 5.599721908569336, 0.0, 0.0, 2.616211414337158, 3.190696954727173, 0.0]"
831,"[3.1173458099365234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4367575645446777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3466882705688477, 4.9743452072143555, 3.5053699016571045, 1.88262939453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.2550129890441895, 0.0, 0.0, 0.0, 3.3959288597106934, 1.128365397453308, 1.8724799156188965, 0.0, 0.0, 1.5999181270599365, 2.665769338607788, 0.0, 0.0, 2.2958321571350098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3622307777404785, 0.0, 0.0, 0.0, 3.682981491088867, 0.0, 0.0, 0.0, 1.201969861984253, 5.862820625305176, 0.0, 0.0, 2.791057586669922, 3.2752904891967773, 0.0]"
757,"[2.6121504306793213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.394685745239258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3868870735168457, 4.867166519165039, 3.4481256008148193, 1.8298976421356201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.9055867195129395, 0.0, 0.0, 0.0, 3.245601177215576, 1.1692967414855957, 1.7683641910552979, 0.0, 0.0, 1.5271052122116089, 2.508301258087158, 0.0, 0.0, 2.00772762298584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3048453330993652, 0.0, 0.0, 0.0, 3.742915153503418, 0.0, 0.0, 0.0, 1.1771754026412964, 5.699162006378174, 0.0, 0.0, 2.6693263053894043, 3.2112009525299072, 0.0]"
142,"[2.777650833129883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6013340950012207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5874195098876953, 5.132405757904053, 3.630525827407837, 2.1691837310791016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.420660972595215, 0.0, 0.0, 0.0, 3.5359699726104736, 1.2322590351104736, 1.8389060497283936, 0.0, 0.0, 1.5890203714370728, 2.668911933898926, 0.0, 0.0, 2.178874969482422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4847421646118164, 0.0, 0.0, 0.04341238737106323, 4.024710655212402, 0.0, 0.0, 0.0, 1.2361804246902466, 6.112563133239746, 0.0, 0.0, 2.8754639625549316, 3.4590396881103516, 0.0]"
408,"[2.8081183433532715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.487849473953247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.545217990875244, 5.118959426879883, 3.4273040294647217, 1.9728580713272095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.362200736999512, 0.0, 0.0, 0.0, 3.56646990776062, 1.213087558746338, 1.738274335861206, 0.0, 0.0, 1.5503473281860352, 2.738987684249878, 0.0, 0.0, 2.149995803833008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.398289203643799, 0.0, 0.0, 0.0, 3.8032681941986084, 0.0, 0.0, 0.0, 1.2691969871520996, 5.900896072387695, 0.0, 0.0, 2.6687846183776855, 3.290177822113037, 0.0]"
606,"[2.5993518829345703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.425136089324951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3859570026397705, 4.760865211486816, 3.2001614570617676, 1.8574764728546143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.967287063598633, 0.0, 0.0, 0.0, 3.343846321105957, 1.2516615390777588, 1.555419921875, 0.0, 0.0, 1.5103999376296997, 2.5582590103149414, 0.0, 0.0, 1.9116194248199463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.340575695037842, 0.0, 0.0, 0.0, 3.602112293243408, 0.0, 0.0, 0.0, 1.306877613067627, 5.446307182312012, 0.0, 0.0, 2.481987476348877, 3.0763535499572754, 0.0]"
284,"[2.889824390411377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.487663745880127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.633348226547241, 5.244007110595703, 3.412692070007324, 2.0014705657958984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.431161880493164, 0.0, 0.0, 0.0, 3.6851284503936768, 1.2609331607818604, 1.6676666736602783, 0.0, 0.0, 1.6337916851043701, 2.8262529373168945, 0.0, 0.0, 2.1938610076904297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.443227767944336, 0.0, 0.0, 0.0, 3.865246295928955, 0.0, 0.0, 0.0, 1.3390052318572998, 5.864305019378662, 0.0, 0.0, 2.610947608947754, 3.3118090629577637, 0.0]"
275,"[2.7408759593963623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.499704122543335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.478208541870117, 5.058604717254639, 3.4323325157165527, 1.8780391216278076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.144159317016602, 0.0, 0.0, 0.0, 3.4853482246398926, 1.220952033996582, 1.7225697040557861, 0.0, 0.0, 1.5313560962677002, 2.7174549102783203, 0.0, 0.0, 2.0376861095428467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.375645637512207, 0.0, 0.0, 0.0, 3.787689447402954, 0.0, 0.0, 0.0, 1.3098857402801514, 5.746642112731934, 0.0, 0.0, 2.659564733505249, 3.2193984985351562, 0.0]"
388,"[3.01318359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5286197662353516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.456449031829834, 4.940188407897949, 3.5483758449554443, 1.981999397277832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.3169026374816895, 0.0, 0.0, 0.0, 3.459731101989746, 1.1778336763381958, 1.8286569118499756, 0.0, 0.0, 1.55184006690979, 2.6299853324890137, 0.0, 0.0, 2.163177728652954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4523937702178955, 0.0, 0.0, 0.0, 3.771911859512329, 0.0, 0.0, 0.0, 1.3111497163772583, 5.889871597290039, 0.0, 0.0, 2.838850498199463, 3.369943618774414, 0.0]"
156,"[2.8571298122406006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.513186454772949, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3914761543273926, 4.967350959777832, 3.57558536529541, 1.8448084592819214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.1807451248168945, 0.0, 0.0, 0.0, 3.4062771797180176, 1.2035808563232422, 1.8308379650115967, 0.0, 0.0, 1.5746080875396729, 2.595653533935547, 0.0, 0.0, 2.1361351013183594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4055328369140625, 0.0, 0.0, 0.0, 3.8336024284362793, 0.0, 0.0, 0.0, 1.2964749336242676, 5.896500587463379, 0.0, 0.0, 2.8275561332702637, 3.249959945678711, 0.0]"
703,"[3.2141103744506836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.501481533050537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4005937576293945, 5.014957904815674, 3.588623046875, 1.9871727228164673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.410265922546387, 0.0, 0.0, 0.0, 3.5078072547912598, 1.1493268013000488, 1.8439353704452515, 0.0, 0.0, 1.6275017261505127, 2.7079272270202637, 0.0, 0.0, 2.3370156288146973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4044413566589355, 0.0, 0.0, 0.0, 3.792895793914795, 0.0, 0.0, 0.0, 1.253279447555542, 5.9810075759887695, 0.0, 0.0, 2.8654322624206543, 3.4233551025390625, 0.0]"
662,"[3.2621617317199707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4466636180877686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.394829511642456, 4.961432456970215, 3.4890222549438477, 1.8967719078063965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.317534923553467, 0.0, 0.0, 0.0, 3.455082416534424, 1.117997407913208, 1.8250346183776855, 0.0, 0.0, 1.6016430854797363, 2.724900484085083, 0.0, 0.0, 2.3638665676116943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.340940475463867, 0.0, 0.0, 0.0, 3.6626996994018555, 0.0, 0.0, 0.0, 1.1919995546340942, 5.857648849487305, 0.0, 0.0, 2.7924156188964844, 3.290811538696289, 0.0]"
778,"[3.0293123722076416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4106545448303223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2874202728271484, 4.911657333374023, 3.406160831451416, 1.8837077617645264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.108128547668457, 0.0, 0.0, 0.0, 3.2855710983276367, 1.1051990985870361, 1.8163150548934937, 0.0, 0.0, 1.5452369451522827, 2.7136569023132324, 0.0, 0.0, 2.208010196685791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3345787525177, 0.0, 0.0, 0.0, 3.604094982147217, 0.0, 0.0, 0.0, 1.2003793716430664, 5.685856819152832, 0.0, 0.0, 2.6904242038726807, 3.219959259033203, 0.0]"
36,"[2.737037181854248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4502434730529785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.372392416000366, 4.843318939208984, 3.4648594856262207, 1.878101110458374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.014542579650879, 0.0, 0.0, 0.0, 3.301727294921875, 1.1495835781097412, 1.7716789245605469, 0.0, 0.0, 1.5226126909255981, 2.5158190727233887, 0.0, 0.0, 2.064663887023926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2955994606018066, 0.0, 0.0, 0.0, 3.754833698272705, 0.0, 0.0, 0.0, 1.2104471921920776, 5.7262725830078125, 0.0, 0.0, 2.712704658508301, 3.225584030151367, 0.0]"
261,"[2.7068448066711426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.503113269805908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4583961963653564, 4.972013473510742, 3.56345272064209, 1.991539716720581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.121517181396484, 0.0, 0.0, 0.0, 3.375415563583374, 1.2163344621658325, 1.810463547706604, 0.0, 0.0, 1.5653716325759888, 2.574326753616333, 0.0, 0.0, 2.0330381393432617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.387911319732666, 0.0, 0.0, 0.0, 3.879594326019287, 0.0, 0.0, 0.0, 1.1686782836914062, 5.879247665405273, 0.0, 0.0, 2.7946667671203613, 3.3648324012756348, 0.0]"
696,"[2.854828119277954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5337233543395996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4773967266082764, 4.943632125854492, 3.5405325889587402, 2.0053517818450928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.228529930114746, 0.0, 0.0, 0.0, 3.43684720993042, 1.1987566947937012, 1.7863140106201172, 0.0, 0.0, 1.5342209339141846, 2.60518479347229, 0.0, 0.0, 2.0965514183044434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4233343601226807, 0.0, 0.0, 0.0, 3.8305954933166504, 0.0, 0.0, 0.0, 1.2613431215286255, 5.851149559020996, 0.0, 0.0, 2.801288366317749, 3.3589682579040527, 0.0]"
254,"[2.7067694664001465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4909772872924805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.396437644958496, 4.888381004333496, 3.439042091369629, 1.913769006729126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.015833377838135, 0.0, 0.0, 0.0, 3.314786911010742, 1.175208330154419, 1.76499605178833, 0.0, 0.0, 1.502638578414917, 2.599317789077759, 0.0, 0.0, 2.063425064086914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3516969680786133, 0.0, 0.0, 0.0, 3.6999194622039795, 0.0, 0.0, 0.0, 1.2220370769500732, 5.699202537536621, 0.0, 0.0, 2.683682680130005, 3.2217564582824707, 0.0]"
357,"[2.783735513687134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4489829540252686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.499143123626709, 5.078044414520264, 3.3200583457946777, 1.9810340404510498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.198197364807129, 0.0, 0.0, 0.0, 3.4742884635925293, 1.1914398670196533, 1.712213397026062, 0.0, 0.0, 1.5305370092391968, 2.815373420715332, 0.0, 0.0, 2.1664071083068848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3016977310180664, 0.0, 0.0, 0.0, 3.7408580780029297, 0.0, 0.0, 0.0, 1.2062699794769287, 5.692765712738037, 0.0, 0.0, 2.5597782135009766, 3.242257595062256, 0.0]"
222,"[2.9291951656341553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5234436988830566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.519587993621826, 4.89143180847168, 3.4371328353881836, 1.9224841594696045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.2895050048828125, 0.0, 0.0, 0.0, 3.5418150424957275, 1.2322630882263184, 1.7268669605255127, 0.0, 0.0, 1.6165449619293213, 2.63824725151062, 0.0, 0.0, 2.0949156284332275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.466564655303955, 0.0, 0.0, 0.0, 3.7487900257110596, 0.0, 0.0, 0.0, 1.3406014442443848, 5.820679664611816, 0.0, 0.0, 2.7159423828125, 3.240283489227295, 0.0]"
127,"[2.87253999710083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4861416816711426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.419778347015381, 4.9337615966796875, 3.479560136795044, 2.0116260051727295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.274676322937012, 0.0, 0.0, 0.0, 3.443542242050171, 1.1692761182785034, 1.7877511978149414, 0.0, 0.0, 1.5630563497543335, 2.5834531784057617, 0.0, 0.0, 2.1618704795837402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3568978309631348, 0.0, 0.0, 0.0, 3.7995223999023438, 0.0, 0.0, 0.0, 1.245505452156067, 5.861309051513672, 0.0, 0.0, 2.757931709289551, 3.319443702697754, 0.0]"
493,"[3.017176389694214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.602445602416992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5949745178222656, 5.257462501525879, 3.676321506500244, 2.0339722633361816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.5743842124938965, 0.0, 0.0, 0.0, 3.636557102203369, 1.2630414962768555, 1.8781929016113281, 0.0, 0.0, 1.6192305088043213, 2.8070011138916016, 0.0, 0.0, 2.2278904914855957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5434579849243164, 0.0, 0.0, 0.0, 4.003108978271484, 0.0, 0.0, 0.0, 1.4197313785552979, 6.148164749145508, 0.0, 0.0, 2.861215591430664, 3.3950541019439697, 0.0]"
154,"[3.1714682579040527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.560054063796997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.405949592590332, 5.0398945808410645, 3.6472082138061523, 1.9911022186279297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.414973258972168, 0.0, 0.0, 0.0, 3.48334002494812, 1.1552726030349731, 1.8963804244995117, 0.0, 0.0, 1.6338058710098267, 2.7008938789367676, 0.0, 0.0, 2.280844211578369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5268218517303467, 0.0, 0.0, 0.0, 3.823927402496338, 0.0, 0.0, 0.0, 1.2872519493103027, 5.989835739135742, 0.0, 0.0, 2.851734161376953, 3.43104887008667, 0.0]"
483,"[2.760164737701416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.339472532272339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.397481918334961, 4.844263076782227, 3.3360214233398438, 1.8534634113311768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.038531303405762, 0.0, 0.0, 0.0, 3.3267669677734375, 1.1803526878356934, 1.6838879585266113, 0.0, 0.0, 1.496349811553955, 2.603255033493042, 0.0, 0.0, 2.1402907371520996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2471108436584473, 0.0, 0.0, 0.0, 3.703763961791992, 0.0, 0.0, 0.0, 1.235509991645813, 5.6153364181518555, 0.0, 0.0, 2.638477325439453, 3.1430907249450684, 0.0]"
118,"[3.159555435180664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5030641555786133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3242228031158447, 5.011660099029541, 3.5554862022399902, 1.9370335340499878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.295215129852295, 0.0, 0.0, 0.0, 3.3566699028015137, 1.1309921741485596, 1.8552552461624146, 0.0, 0.0, 1.6160063743591309, 2.720858097076416, 0.0, 0.0, 2.3804478645324707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3627219200134277, 0.0, 0.0, 0.0, 3.760042905807495, 0.0, 0.0, 0.0, 1.1586592197418213, 5.869235515594482, 0.0, 0.0, 2.7915172576904297, 3.3369059562683105, 0.0]"
