idx,reduced_embeddings
518,"[2.7112412452697754, 1.3599661588668823, 0.0, 4.318455696105957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4436087608337402, 2.072629690170288, 0.0, 0.0, 0.0, 0.0, 0.0, 4.473034858703613, 0.0, 0.0, 2.693880796432495, 0.0, 2.546036958694458, 0.0, 2.8177061080932617, 2.366668701171875, 1.6243191957473755, 0.0, 0.0, 2.4380528926849365, 2.6445178985595703, 3.2050185203552246, 0.9966400861740112, 3.712913751602173, 1.5646764039993286, 2.9817590713500977, 5.190356254577637, 0.0, 0.45823973417282104, 1.5082924365997314, 0.0, 1.1730024814605713, 0.0, 1.7243943214416504, 0.0, 0.0, 0.0, 0.0, 0.0, 3.266453742980957, 2.4957151412963867, 0.0, 0.0, 0.0, 2.2173123359680176, 0.0, 0.780288815498352, 0.0, 1.8914246559143066, 3.139277696609497, 3.4524588584899902, 0.0]"
114,"[2.7255301475524902, 1.224119782447815, 0.0, 4.100246429443359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.452975273132324, 1.89687979221344, 0.0, 0.0, 0.0, 0.0, 0.0, 4.328762531280518, 0.0, 0.0, 2.4458532333374023, 0.0, 2.4677207469940186, 0.0, 2.6930558681488037, 2.259249687194824, 1.4967596530914307, 0.0, 0.0, 2.3233394622802734, 2.630521297454834, 3.055859088897705, 1.2106519937515259, 3.64224910736084, 1.510945439338684, 2.7928967475891113, 5.029753684997559, 0.0, 0.5726897716522217, 1.5303549766540527, 0.0, 1.1358776092529297, 0.0, 1.7138957977294922, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0764081478118896, 2.3470497131347656, 0.0, 0.0, 0.0, 2.1029067039489746, 0.0, 0.5525134205818176, 0.0, 1.6445157527923584, 3.1377482414245605, 3.2592058181762695, 0.0]"
697,"[2.718881845474243, 1.284031867980957, 0.0, 4.2097978591918945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.440688133239746, 1.999614953994751, 0.0, 0.0, 0.0, 0.0, 0.0, 4.376338958740234, 0.0, 0.0, 2.686595916748047, 0.0, 2.4281978607177734, 0.0, 2.8231682777404785, 2.3138463497161865, 1.5697951316833496, 0.0, 0.0, 2.3213210105895996, 2.535649299621582, 3.179621934890747, 1.076270341873169, 3.604311943054199, 1.5408871173858643, 2.8300890922546387, 5.062201976776123, 0.0, 0.46923497319221497, 1.4597746133804321, 0.0, 1.173451542854309, 0.0, 1.7577638626098633, 0.0, 0.0, 0.0, 0.0, 0.0, 3.115260124206543, 2.410693645477295, 0.0, 0.0, 0.0, 2.1268413066864014, 0.0, 0.7019951939582825, 0.0, 1.827399492263794, 3.071648359298706, 3.42203950881958, 0.0]"
596,"[2.680051326751709, 1.281561255455017, 0.0, 4.1474151611328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.516904354095459, 1.9115474224090576, 0.0, 0.0, 0.0, 0.0, 0.0, 4.377360820770264, 0.0, 0.0, 2.5198535919189453, 0.0, 2.465613842010498, 0.0, 2.7655649185180664, 2.244743824005127, 1.5496189594268799, 0.0, 0.0, 2.3366427421569824, 2.5701045989990234, 3.1056315898895264, 1.160161018371582, 3.7539491653442383, 1.4940627813339233, 2.690656900405884, 5.011474132537842, 0.0, 0.5093843340873718, 1.5437617301940918, 0.0, 1.0971951484680176, 0.0, 1.8149549961090088, 0.0, 0.0, 0.0, 0.0, 0.0, 3.161785125732422, 2.368425130844116, 0.0, 0.0, 0.0, 2.158562183380127, 0.0, 0.7554521560668945, 0.0, 1.790650725364685, 3.158586025238037, 3.304873466491699, 0.0]"
532,"[2.680065631866455, 1.2783830165863037, 0.0, 4.141965389251709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.529219627380371, 1.90350341796875, 0.0, 0.0, 0.0, 0.0, 0.0, 4.409390449523926, 0.0, 0.0, 2.510110378265381, 0.0, 2.5264320373535156, 0.0, 2.7948336601257324, 2.262390613555908, 1.5803290605545044, 0.0, 0.0, 2.4097306728363037, 2.5996809005737305, 3.1028645038604736, 1.1329927444458008, 3.8467235565185547, 1.4849854707717896, 2.818002223968506, 5.067868232727051, 0.0, 0.5171213150024414, 1.5873993635177612, 0.0, 1.1009703874588013, 0.0, 1.8516640663146973, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1921772956848145, 2.3802804946899414, 0.0, 0.0, 0.0, 2.285183906555176, 0.0, 0.833898663520813, 0.0, 1.846982479095459, 3.153221607208252, 3.312140703201294, 0.0]"
109,"[2.6994307041168213, 1.2686593532562256, 0.0, 4.222046852111816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2449188232421875, 2.0643036365509033, 0.0, 0.0, 0.0, 0.0, 0.0, 4.318921089172363, 0.0, 0.0, 2.8390965461730957, 0.0, 2.306232452392578, 0.0, 2.749396324157715, 2.325775623321533, 1.49617338180542, 0.0, 0.0, 2.3145079612731934, 2.5819735527038574, 3.3991150856018066, 0.993647575378418, 3.5891175270080566, 1.7556661367416382, 2.950470447540283, 5.182365417480469, 0.0, 0.551878035068512, 1.273040771484375, 0.0, 1.2790472507476807, 0.0, 1.7548854351043701, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9713857173919678, 2.359557628631592, 0.0, 0.0, 0.0, 1.9018309116363525, 0.0, 0.48565390706062317, 0.0, 1.6167314052581787, 3.027796745300293, 3.4387407302856445, 0.0]"
34,"[2.566469192504883, 1.223372459411621, 0.0, 4.024971008300781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3456625938415527, 1.965499997138977, 0.0, 0.0, 0.0, 0.0, 0.0, 4.143288612365723, 0.0, 0.0, 2.4587371349334717, 0.0, 2.297673225402832, 0.0, 2.6270647048950195, 2.2131199836730957, 1.3932271003723145, 0.0, 0.0, 2.255195379257202, 2.4671401977539062, 3.0366268157958984, 1.064639687538147, 3.517244815826416, 1.5120460987091064, 2.634582996368408, 4.843420028686523, 0.0, 0.49650347232818604, 1.4842925071716309, 0.0, 1.134356141090393, 0.0, 1.7730913162231445, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0087103843688965, 2.3001549243927, 0.0, 0.0, 0.0, 1.9967505931854248, 0.0, 0.6376632452011108, 0.0, 1.580000638961792, 2.969097375869751, 3.2238287925720215, 0.0]"
784,"[2.677341938018799, 1.1791719198226929, 0.0, 4.027637481689453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2917232513427734, 1.9644603729248047, 0.0, 0.0, 0.0, 0.0, 0.0, 4.149585723876953, 0.0, 0.0, 2.476344585418701, 0.0, 2.276556968688965, 0.0, 2.6195316314697266, 2.2831597328186035, 1.3655463457107544, 0.0, 0.0, 2.340862989425659, 2.607797145843506, 3.083345413208008, 1.1124999523162842, 3.609656572341919, 1.6654064655303955, 2.798943519592285, 5.028648376464844, 0.0, 0.6315987706184387, 1.374832272529602, 0.0, 1.1683615446090698, 0.0, 1.6779283285140991, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9458940029144287, 2.2368674278259277, 0.0, 0.0, 0.0, 1.9443817138671875, 0.0, 0.4101632237434387, 0.0, 1.4764922857284546, 3.110555648803711, 3.1997368335723877, 0.0]"
531,"[2.709277629852295, 1.2971171140670776, 0.0, 4.156772613525391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5846948623657227, 1.844478964805603, 0.0, 0.0, 0.0, 0.0, 0.0, 4.327180862426758, 0.0, 0.0, 2.479138135910034, 0.0, 2.530372142791748, 0.0, 2.813014507293701, 2.203226089477539, 1.5426795482635498, 0.0, 0.0, 2.3667569160461426, 2.5509138107299805, 3.0198488235473633, 1.2442280054092407, 3.7455806732177734, 1.4155855178833008, 2.692206621170044, 5.046955108642578, 0.0, 0.486505389213562, 1.5845637321472168, 0.0, 1.0349394083023071, 0.0, 1.8340777158737183, 0.0, 0.0, 0.0, 0.0, 0.0, 3.132326126098633, 2.35745906829834, 0.0, 0.0, 0.0, 2.196173906326294, 0.0, 0.7787158489227295, 0.0, 1.8262546062469482, 3.201512336730957, 3.252188205718994, 0.0]"
494,"[2.7121315002441406, 1.3166979551315308, 0.0, 4.274953365325928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3655152320861816, 2.051006555557251, 0.0, 0.0, 0.0, 0.0, 0.0, 4.402156829833984, 0.0, 0.0, 2.795616626739502, 0.0, 2.3814537525177, 0.0, 2.749549388885498, 2.3216609954833984, 1.5233124494552612, 0.0, 0.0, 2.3816781044006348, 2.5591676235198975, 3.3288192749023438, 1.0327894687652588, 3.7033252716064453, 1.6931172609329224, 2.9065117835998535, 5.193993091583252, 0.0, 0.5411003232002258, 1.4069594144821167, 0.0, 1.2641934156417847, 0.0, 1.831655502319336, 0.0, 0.0, 0.0, 0.0, 0.0, 3.078441619873047, 2.4202866554260254, 0.0, 0.0, 0.0, 2.034564971923828, 0.0, 0.5941257476806641, 0.0, 1.6910250186920166, 3.081997871398926, 3.4300575256347656, 0.0]"
765,"[2.6259407997131348, 1.2933943271636963, 0.0, 4.130403995513916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.248940944671631, 1.9985160827636719, 0.0, 0.0, 0.0, 0.0, 0.0, 4.26096248626709, 0.0, 0.0, 2.5404796600341797, 0.0, 2.4007558822631836, 0.0, 2.6346025466918945, 2.257326602935791, 1.5443520545959473, 0.0, 0.0, 2.4578003883361816, 2.627225399017334, 3.1220598220825195, 0.9841623306274414, 3.654869318008423, 1.5935728549957275, 2.9892215728759766, 5.08655309677124, 0.0, 0.5466612577438354, 1.4515252113342285, 0.0, 1.1634719371795654, 0.0, 1.6842774152755737, 0.0, 0.0, 0.0, 0.0, 0.0, 3.068368673324585, 2.3435659408569336, 0.0, 0.0, 0.0, 2.0961077213287354, 0.0, 0.5736057162284851, 0.0, 1.6416505575180054, 3.0941829681396484, 3.2573208808898926, 0.0]"
336,"[2.719529628753662, 1.3279619216918945, 0.0, 4.255548477172852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5548646450042725, 2.010000467300415, 0.0, 0.0, 0.0, 0.0, 0.0, 4.4579010009765625, 0.0, 0.0, 2.653660774230957, 0.0, 2.439181327819824, 0.0, 2.8439507484436035, 2.313781499862671, 1.6036674976348877, 0.0, 0.0, 2.386427402496338, 2.5906615257263184, 3.2678298950195312, 1.1210604906082153, 3.7661967277526855, 1.581687569618225, 2.817979574203491, 5.18944787979126, 0.0, 0.535563051700592, 1.497739315032959, 0.0, 1.1773908138275146, 0.0, 1.8782047033309937, 0.0, 0.0, 0.0, 0.0, 0.0, 3.185044288635254, 2.49039888381958, 0.0, 0.0, 0.0, 2.140594959259033, 0.0, 0.7421884536743164, 0.0, 1.729103446006775, 3.246232509613037, 3.4750592708587646, 0.0]"
385,"[2.473604202270508, 1.1136977672576904, 0.0, 3.783172130584717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.24841570854187, 1.7944585084915161, 0.0, 0.0, 0.0, 0.0, 0.0, 3.96395206451416, 0.0, 0.0, 2.2365221977233887, 0.0, 2.314751148223877, 0.0, 2.493335723876953, 2.148179531097412, 1.402775526046753, 0.0, 0.0, 2.2160468101501465, 2.4766945838928223, 2.844632148742676, 1.118721842765808, 3.4309146404266357, 1.4789459705352783, 2.7280402183532715, 4.766226291656494, 0.0, 0.5817855000495911, 1.38704252243042, 0.0, 1.03025484085083, 0.0, 1.563808798789978, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8478200435638428, 2.1481246948242188, 0.0, 0.0, 0.0, 1.9510948657989502, 0.0, 0.5068265795707703, 0.0, 1.4661729335784912, 2.946335792541504, 3.0121097564697266, 0.0]"
353,"[2.5711684226989746, 1.245605707168579, 0.0, 4.019437789916992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5081796646118164, 1.832263708114624, 0.0, 0.0, 0.0, 0.0, 0.0, 4.168423652648926, 0.0, 0.0, 2.3715507984161377, 0.0, 2.350440502166748, 0.0, 2.741626739501953, 2.1458115577697754, 1.448992371559143, 0.0, 0.0, 2.267005443572998, 2.43770170211792, 3.0039100646972656, 1.2497667074203491, 3.6742820739746094, 1.3835455179214478, 2.5253453254699707, 4.834650039672852, 0.0, 0.43841975927352905, 1.5382097959518433, 0.0, 1.021041989326477, 0.0, 1.8743014335632324, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0022873878479004, 2.275007724761963, 0.0, 0.0, 0.0, 2.0917983055114746, 0.0, 0.774074912071228, 0.0, 1.7332756519317627, 3.123826742172241, 3.1473164558410645, 0.0]"
195,"[2.6549994945526123, 1.309831142425537, 0.0, 4.219710826873779, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.23268723487854, 2.1252729892730713, 0.0, 0.0, 0.0, 0.0, 0.0, 4.27301025390625, 0.0, 0.0, 2.6671528816223145, 0.0, 2.353513479232788, 0.0, 2.6844568252563477, 2.312433958053589, 1.478208303451538, 0.0, 0.0, 2.3889684677124023, 2.6864681243896484, 3.2258400917053223, 1.0101529359817505, 3.659076690673828, 1.7202247381210327, 3.0304999351501465, 5.156754970550537, 0.0, 0.5421007871627808, 1.395172357559204, 0.0, 1.224081039428711, 0.0, 1.68442702293396, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0363316535949707, 2.370460033416748, 0.0, 0.0, 0.0, 1.9669950008392334, 0.0, 0.4438144862651825, 0.0, 1.6345387697219849, 3.112858772277832, 3.3362319469451904, 0.0]"
464,"[2.6484413146972656, 1.2342814207077026, 0.0, 4.07246208190918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.280669689178467, 1.9697657823562622, 0.0, 0.0, 0.0, 0.0, 0.0, 4.209728240966797, 0.0, 0.0, 2.5156824588775635, 0.0, 2.4044742584228516, 0.0, 2.610506772994995, 2.278085231781006, 1.4194519519805908, 0.0, 0.0, 2.373676300048828, 2.6455001831054688, 3.1151795387268066, 1.1034126281738281, 3.6067638397216797, 1.6524875164031982, 2.941262722015381, 5.077856063842773, 0.0, 0.5810231566429138, 1.4290859699249268, 0.0, 1.1919994354248047, 0.0, 1.6322288513183594, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9902496337890625, 2.3062968254089355, 0.0, 0.0, 0.0, 1.9844286441802979, 0.0, 0.43247708678245544, 0.0, 1.5070985555648804, 3.077209711074829, 3.2353103160858154, 0.0]"
729,"[2.5559260845184326, 1.284567952156067, 0.0, 4.026026725769043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.346870183944702, 1.8889588117599487, 0.0, 0.0, 0.0, 0.0, 0.0, 4.238785743713379, 0.0, 0.0, 2.5151262283325195, 0.0, 2.412039279937744, 0.0, 2.6865344047546387, 2.2421696186065674, 1.5508756637573242, 0.0, 0.0, 2.2457289695739746, 2.465186357498169, 3.006822109222412, 0.975563645362854, 3.5176541805267334, 1.4504430294036865, 2.775942802429199, 4.840855598449707, 0.0, 0.4522606134414673, 1.4170641899108887, 0.0, 1.0522950887680054, 0.0, 1.6635266542434692, 0.0, 0.0, 0.0, 0.0, 0.0, 3.078929901123047, 2.3568294048309326, 0.0, 0.0, 0.0, 2.0816617012023926, 0.0, 0.7646220326423645, 0.0, 1.7880735397338867, 2.958787441253662, 3.249161720275879, 0.0]"
293,"[2.714315891265869, 1.195641040802002, 0.0, 4.208505630493164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.298283100128174, 2.0292868614196777, 0.0, 0.0, 0.0, 0.0, 0.0, 4.277295112609863, 0.0, 0.0, 2.7532548904418945, 0.0, 2.2465450763702393, 0.0, 2.729220390319824, 2.3129494190216064, 1.3876745700836182, 0.0, 0.0, 2.3481147289276123, 2.5489273071289062, 3.3080999851226807, 1.076100468635559, 3.6031594276428223, 1.7750158309936523, 2.829850196838379, 5.143284320831299, 0.0, 0.5816716551780701, 1.32444429397583, 0.0, 1.2721633911132812, 0.0, 1.7956111431121826, 0.0, 0.0, 0.0, 0.0, 0.0, 2.917567253112793, 2.32258939743042, 0.0, 0.0, 0.0, 1.8770852088928223, 0.0, 0.45619839429855347, 0.0, 1.5982065200805664, 3.0661349296569824, 3.33510684967041, 0.0]"
420,"[2.496906280517578, 1.1628711223602295, 0.0, 3.832653045654297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4475460052490234, 1.7120407819747925, 0.0, 0.0, 0.0, 0.0, 0.0, 4.062461853027344, 0.0, 0.0, 2.208880662918091, 0.0, 2.345621347427368, 0.0, 2.654383659362793, 2.020124673843384, 1.4757204055786133, 0.0, 0.0, 2.246673107147217, 2.4114699363708496, 2.7891314029693604, 1.2191295623779297, 3.843013048171997, 1.3138806819915771, 2.4639861583709717, 4.647334098815918, 0.0, 0.48002395033836365, 1.6020331382751465, 0.0, 0.9422995448112488, 0.0, 1.8683252334594727, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9998950958251953, 2.2069814205169678, 0.0, 0.0, 0.0, 2.1706295013427734, 0.0, 0.8061406016349792, 0.0, 1.758469581604004, 3.104809284210205, 3.034820556640625, 0.0]"
15,"[2.648031711578369, 1.195943832397461, 0.0, 4.107847213745117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1769323348999023, 2.0335097312927246, 0.0, 0.0, 0.0, 0.0, 0.0, 4.203279495239258, 0.0, 0.0, 2.663593292236328, 0.0, 2.1955766677856445, 0.0, 2.6116018295288086, 2.31170916557312, 1.3617781400680542, 0.0, 0.0, 2.3204586505889893, 2.5521419048309326, 3.2711691856384277, 0.9830095767974854, 3.5492091178894043, 1.8234639167785645, 2.905704975128174, 5.085171699523926, 0.0, 0.5601981282234192, 1.2687833309173584, 0.0, 1.2500903606414795, 0.0, 1.684914469718933, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8612475395202637, 2.297637939453125, 0.0, 0.0, 0.0, 1.7542996406555176, 0.0, 0.38971665501594543, 0.0, 1.4672276973724365, 2.970038414001465, 3.3376336097717285, 0.0]"
32,"[2.563534736633301, 1.2409082651138306, 0.0, 4.007120609283447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.240723133087158, 1.9639148712158203, 0.0, 0.0, 0.0, 0.0, 0.0, 4.152649402618408, 0.0, 0.0, 2.5155296325683594, 0.0, 2.3244893550872803, 0.0, 2.614591360092163, 2.2619569301605225, 1.4677677154541016, 0.0, 0.0, 2.3032162189483643, 2.5606911182403564, 3.0905051231384277, 1.0307157039642334, 3.5861215591430664, 1.583866834640503, 2.852348804473877, 4.924956321716309, 0.0, 0.5165467262268066, 1.4401397705078125, 0.0, 1.1915695667266846, 0.0, 1.6876416206359863, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0145013332366943, 2.319345474243164, 0.0, 0.0, 0.0, 2.001728057861328, 0.0, 0.5275712013244629, 0.0, 1.6017650365829468, 2.9938483238220215, 3.235069751739502, 0.0]"
562,"[2.5818963050842285, 1.1775872707366943, 0.0, 4.017824172973633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.434115171432495, 1.8730225563049316, 0.0, 0.0, 0.0, 0.0, 0.0, 4.183035850524902, 0.0, 0.0, 2.4582295417785645, 0.0, 2.345409870147705, 0.0, 2.748112916946411, 2.194275379180908, 1.4533017873764038, 0.0, 0.0, 2.388700485229492, 2.466362953186035, 3.0186901092529297, 1.1930440664291382, 3.629310131072998, 1.5126146078109741, 2.5285115242004395, 4.9300923347473145, 0.0, 0.4852260947227478, 1.542236328125, 0.0, 1.105309009552002, 0.0, 1.872345209121704, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9768524169921875, 2.2238197326660156, 0.0, 0.0, 0.0, 2.0411622524261475, 0.0, 0.6587825417518616, 0.0, 1.6830718517303467, 3.0958046913146973, 3.1386165618896484, 0.0]"
482,"[2.594816207885742, 1.267545223236084, 0.0, 4.11322546005249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2470526695251465, 2.0001211166381836, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2339630126953125, 0.0, 0.0, 2.6408863067626953, 0.0, 2.34844708442688, 0.0, 2.645632028579712, 2.241992712020874, 1.4749712944030762, 0.0, 0.0, 2.3198583126068115, 2.5206480026245117, 3.1313700675964355, 0.9674324989318848, 3.490558624267578, 1.6158556938171387, 2.8786211013793945, 5.010622024536133, 0.0, 0.4980519115924835, 1.3678151369094849, 0.0, 1.1540626287460327, 0.0, 1.6779886484146118, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9960553646087646, 2.351726531982422, 0.0, 0.0, 0.0, 1.9665319919586182, 0.0, 0.555334746837616, 0.0, 1.6561737060546875, 2.9936630725860596, 3.29000186920166, 0.0]"
825,"[2.8252854347229004, 1.3098219633102417, 0.0, 4.3804755210876465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5109150409698486, 2.108025312423706, 0.0, 0.0, 0.0, 0.0, 0.0, 4.563637733459473, 0.0, 0.0, 2.760474681854248, 0.0, 2.409008026123047, 0.0, 2.8747167587280273, 2.395364761352539, 1.5766127109527588, 0.0, 0.0, 2.604484796524048, 2.6598124504089355, 3.4233455657958984, 1.1572511196136475, 3.9195966720581055, 1.7467824220657349, 2.9202053546905518, 5.388821601867676, 0.0, 0.6161373257637024, 1.506943702697754, 0.0, 1.2703886032104492, 0.0, 1.998032808303833, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1433615684509277, 2.506697416305542, 0.0, 0.0, 0.0, 2.1813976764678955, 0.0, 0.6214883327484131, 0.0, 1.7550960779190063, 3.283834934234619, 3.473022937774658, 0.0]"
404,"[2.7859702110290527, 1.3973395824432373, 0.0, 4.405263900756836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.432560443878174, 2.1710662841796875, 0.0, 0.0, 0.0, 0.0, 0.0, 4.613016605377197, 0.0, 0.0, 2.7901816368103027, 0.0, 2.6183629035949707, 0.0, 2.852163553237915, 2.4008655548095703, 1.6680610179901123, 0.0, 0.0, 2.5437049865722656, 2.7739577293395996, 3.3802874088287354, 1.0351369380950928, 3.8607845306396484, 1.7081533670425415, 3.17246150970459, 5.409082412719727, 0.0, 0.5754052996635437, 1.496679663658142, 0.0, 1.2233374118804932, 0.0, 1.8147363662719727, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2540283203125, 2.5752882957458496, 0.0, 0.0, 0.0, 2.1992480754852295, 0.0, 0.6604871153831482, 0.0, 1.794053554534912, 3.250839948654175, 3.544379711151123, 0.0]"
115,"[2.63498854637146, 1.1994409561157227, 0.0, 3.9954898357391357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3406336307525635, 1.87397038936615, 0.0, 0.0, 0.0, 0.0, 0.0, 4.196083068847656, 0.0, 0.0, 2.4751086235046387, 0.0, 2.341926097869873, 0.0, 2.6102705001831055, 2.2080953121185303, 1.417989730834961, 0.0, 0.0, 2.2703139781951904, 2.5308916568756104, 3.0246739387512207, 1.1064287424087524, 3.5659451484680176, 1.5555222034454346, 2.728297710418701, 4.934852600097656, 0.0, 0.5503383874893188, 1.4251092672348022, 0.0, 1.148734450340271, 0.0, 1.691936731338501, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9443726539611816, 2.267035484313965, 0.0, 0.0, 0.0, 1.9683966636657715, 0.0, 0.5365228652954102, 0.0, 1.5783756971359253, 3.051884174346924, 3.204835891723633, 0.0]"
661,"[2.814605712890625, 1.3449727296829224, 0.0, 4.393421649932861, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7954821586608887, 1.9215598106384277, 0.0, 0.0, 0.0, 0.0, 0.0, 4.628867149353027, 0.0, 0.0, 2.5860252380371094, 0.0, 2.6266989707946777, 0.0, 3.0206291675567627, 2.309628486633301, 1.6502803564071655, 0.0, 0.0, 2.5105183124542236, 2.651182174682617, 3.2080464363098145, 1.3230990171432495, 4.028193473815918, 1.460652470588684, 2.776387929916382, 5.2917680740356445, 0.0, 0.5189623236656189, 1.7622408866882324, 0.0, 1.0472878217697144, 0.0, 2.0572214126586914, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3124122619628906, 2.4807674884796143, 0.0, 0.0, 0.0, 2.379561185836792, 0.0, 0.9151808023452759, 0.0, 1.9800560474395752, 3.3790340423583984, 3.448575973510742, 0.0]"
581,"[2.5335612297058105, 1.279888391494751, 0.0, 4.038567543029785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1820154190063477, 2.0037691593170166, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1752424240112305, 0.0, 0.0, 2.5822157859802246, 0.0, 2.3378732204437256, 0.0, 2.598111152648926, 2.2096896171569824, 1.5292167663574219, 0.0, 0.0, 2.298020362854004, 2.5717761516571045, 3.0815258026123047, 0.9412705898284912, 3.4934301376342773, 1.605515956878662, 2.9226131439208984, 4.969236850738525, 0.0, 0.5186683535575867, 1.3488975763320923, 0.0, 1.1448596715927124, 0.0, 1.6033885478973389, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9861490726470947, 2.3458571434020996, 0.0, 0.0, 0.0, 1.971332311630249, 0.0, 0.5192093849182129, 0.0, 1.612311601638794, 3.0268023014068604, 3.2443060874938965, 0.0]"
281,"[2.610133171081543, 1.152053952217102, 0.0, 4.000271320343018, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2752959728240967, 1.9279457330703735, 0.0, 0.0, 0.0, 0.0, 0.0, 4.071046829223633, 0.0, 0.0, 2.384411334991455, 0.0, 2.224123001098633, 0.0, 2.598494052886963, 2.2169432640075684, 1.377748727798462, 0.0, 0.0, 2.2667412757873535, 2.5226025581359863, 2.9812307357788086, 1.1441619396209717, 3.5481715202331543, 1.5706870555877686, 2.6639246940612793, 4.852191925048828, 0.0, 0.5172876715660095, 1.3808066844940186, 0.0, 1.089923620223999, 0.0, 1.6874456405639648, 0.0, 0.0, 0.0, 0.0, 0.0, 2.893441677093506, 2.1641786098480225, 0.0, 0.0, 0.0, 1.8817309141159058, 0.0, 0.5211488604545593, 0.0, 1.513422966003418, 3.053727388381958, 3.162397861480713, 0.0]"
271,"[2.697523593902588, 1.25150465965271, 0.0, 4.213531017303467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2266416549682617, 2.096768617630005, 0.0, 0.0, 0.0, 0.0, 0.0, 4.218400955200195, 0.0, 0.0, 2.7116947174072266, 0.0, 2.2677764892578125, 0.0, 2.65592360496521, 2.3031938076019287, 1.415938377380371, 0.0, 0.0, 2.327958822250366, 2.5390567779541016, 3.272125720977783, 0.9991544485092163, 3.538450241088867, 1.8011417388916016, 2.925694465637207, 5.118860721588135, 0.0, 0.5332393646240234, 1.2930790185928345, 0.0, 1.2713050842285156, 0.0, 1.6807689666748047, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9413976669311523, 2.3250045776367188, 0.0, 0.0, 0.0, 1.8156719207763672, 0.0, 0.4308590888977051, 0.0, 1.5323944091796875, 3.0186398029327393, 3.388744592666626, 0.0]"
