idx,reduced_embeddings
784,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.559576988220215, 2.0044519901275635, 0.0, 0.7397884130477905, 3.514277935028076, 0.0, 2.9760327339172363, 0.0, 0.0, 3.644683837890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8334347009658813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7742990851402283, 0.0, 0.0, 0.0, 0.0, 1.0412378311157227, 3.1102027893066406, 0.497298002243042, 0.0, 0.0, 0.0, 0.0, 0.9684932827949524, 0.0, 0.0, 0.9924347400665283, 1.2062264680862427, 2.644305467605591, 0.0, 0.0, 5.304872512817383, 0.0, 0.0, 1.4121942520141602, 2.504336357116699, 0.0, 0.0, 0.0, 4.500513076782227, 0.0, 3.008352041244507, 3.1988627910614014, 8.22401237487793, 0.1537928581237793, 0.0, 0.0, 0.0]"
111,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5774662494659424, 1.9156405925750732, 0.0, 0.8183954954147339, 3.396527051925659, 0.0, 2.8748133182525635, 0.0, 0.0, 3.638047933578491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0062177181243896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7021524310112, 0.0, 0.0, 0.0, 0.0, 1.1367723941802979, 3.1380157470703125, 0.511969804763794, 0.0, 0.0, 0.0, 0.0, 0.9517358541488647, 0.0, 0.0, 1.1180757284164429, 1.1653743982315063, 2.6702709197998047, 0.0, 0.0, 5.0840911865234375, 0.0, 0.0, 1.3720444440841675, 2.4933769702911377, 0.0, 0.0, 0.0, 4.374656677246094, 0.0, 3.0627431869506836, 3.137277126312256, 8.09969711303711, 0.14551019668579102, 0.0, 0.0, 0.0]"
81,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6384260654449463, 2.0125908851623535, 0.0, 0.9877249002456665, 3.5584845542907715, 0.0, 3.113693952560425, 0.0, 0.0, 3.7741470336914062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9819639921188354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7503852844238281, 0.0, 0.0, 0.0, 0.0, 1.2599732875823975, 3.3230438232421875, 0.6429887413978577, 0.0, 0.0, 0.0, 0.0, 1.0267932415008545, 0.0, 0.0, 1.20053231716156, 1.237866759300232, 2.6916534900665283, 0.0, 0.0, 5.4493088722229, 0.0, 0.0, 1.4271209239959717, 2.585716962814331, 0.0, 0.0, 0.0, 4.741581916809082, 0.0, 3.321727752685547, 3.323784351348877, 8.666990280151367, 0.024268656969070435, 0.0, 0.0, 0.0]"
446,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6053123474121094, 1.987102746963501, 0.0, 0.8846253156661987, 3.403106212615967, 0.0, 2.9440407752990723, 0.0, 0.0, 3.721906900405884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9915935397148132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6933432817459106, 0.0, 0.0, 0.0, 0.0, 1.227367639541626, 3.258441925048828, 0.6263910531997681, 0.0, 0.0, 0.0, 0.0, 1.1120002269744873, 0.0, 0.0, 1.2606897354125977, 1.1843527555465698, 2.6362977027893066, 0.0, 0.0, 5.316908836364746, 0.0, 0.0, 1.5391435623168945, 2.476388454437256, 0.0, 0.0, 0.0, 4.767786026000977, 0.0, 3.326580047607422, 3.1613352298736572, 8.543704986572266, 0.0, 0.0, 0.0, 0.0]"
58,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.488016128540039, 1.9215431213378906, 0.0, 0.8593387603759766, 3.2643160820007324, 0.0, 2.7539896965026855, 0.0, 0.0, 3.5621447563171387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9475839138031006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6653700470924377, 0.0, 0.0, 0.0, 0.0, 1.1901867389678955, 3.0018930435180664, 0.5757691264152527, 0.0, 0.0, 0.0, 0.0, 1.0469636917114258, 0.0, 0.0, 1.1317495107650757, 1.1225230693817139, 2.480454921722412, 0.0, 0.0, 5.0036725997924805, 0.0, 0.0, 1.4685803651809692, 2.4305763244628906, 0.0, 0.0, 0.0, 4.392016410827637, 0.0, 3.070162773132324, 3.0121445655822754, 7.998405456542969, 0.0, 0.0, 0.0, 0.0]"
739,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.546699047088623, 1.9845162630081177, 0.0, 0.7452187538146973, 3.433530807495117, 0.0, 2.8634347915649414, 0.0, 0.0, 3.637368679046631, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8476250171661377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7535649538040161, 0.0, 0.0, 0.0, 0.0, 1.0557587146759033, 3.005554676055908, 0.5242011547088623, 0.0, 0.0, 0.0, 0.0, 1.0935373306274414, 0.0, 0.0, 1.0081086158752441, 1.2055778503417969, 2.548436164855957, 0.0, 0.0, 5.304175853729248, 0.0, 0.0, 1.5244770050048828, 2.455713987350464, 0.0, 0.0, 0.0, 4.50681209564209, 0.0, 2.9913578033447266, 3.123361587524414, 8.213323593139648, 0.02995479106903076, 0.0, 0.0, 0.0]"
287,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.625706911087036, 1.7322485446929932, 0.0, 0.9030448198318481, 3.3044519424438477, 0.0, 2.763624429702759, 0.0, 0.0, 3.5664095878601074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2801282405853271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6547496914863586, 0.0, 0.0, 0.0, 0.0, 1.2497581243515015, 3.272977352142334, 0.4929990768432617, 0.0, 0.0, 0.0, 0.0, 0.9551964402198792, 0.0, 0.0, 1.2208569049835205, 1.021398663520813, 2.5767414569854736, 0.0, 0.0, 4.954178333282471, 0.0, 0.0, 1.443718671798706, 2.2557756900787354, 0.0, 0.0, 0.0, 4.27739143371582, 0.0, 3.0840506553649902, 2.9835431575775146, 8.068568229675293, 0.05759072303771973, 0.0, 0.0, 0.0]"
41,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.7265748977661133, 1.867835521697998, 0.0, 0.8673692941665649, 3.510554552078247, 0.0, 2.9186954498291016, 0.0, 0.0, 3.695246696472168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.144269585609436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7285361886024475, 0.0, 0.0, 0.0, 0.0, 1.2519207000732422, 3.2812986373901367, 0.44613730907440186, 0.0, 0.0, 0.0, 0.0, 0.9270312786102295, 0.0, 0.0, 1.1643849611282349, 1.1232504844665527, 2.759763479232788, 0.0, 0.0, 5.26896858215332, 0.0, 0.0, 1.4430732727050781, 2.4283554553985596, 0.0, 0.0, 0.0, 4.465000629425049, 0.0, 3.0969653129577637, 3.2162392139434814, 8.380294799804688, 0.12139973044395447, 0.0, 0.0, 0.0]"
671,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.655329704284668, 1.888655662536621, 0.0, 0.8126376867294312, 3.4426236152648926, 0.0, 2.8857860565185547, 0.0, 0.0, 3.7129440307617188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1308434009552002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6486583948135376, 0.0, 0.0, 0.0, 0.0, 1.1821120977401733, 3.2625927925109863, 0.4813353419303894, 0.0, 0.0, 0.0, 0.0, 1.0574145317077637, 0.0, 0.0, 1.1700670719146729, 1.1315281391143799, 2.6002817153930664, 0.0, 0.0, 5.132093906402588, 0.0, 0.0, 1.5005378723144531, 2.3971800804138184, 0.0, 0.0, 0.0, 4.48723840713501, 0.0, 3.1073639392852783, 3.0922458171844482, 8.294683456420898, 0.05218946933746338, 0.0, 0.0, 0.0]"
402,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.616872787475586, 1.8403956890106201, 0.0, 0.9417974948883057, 3.400191307067871, 0.0, 2.9723544120788574, 0.0, 0.0, 3.618605852127075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1948659420013428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7129052877426147, 0.0, 0.0, 0.0, 0.0, 1.280942440032959, 3.394749879837036, 0.5926508903503418, 0.0, 0.0, 0.0, 0.0, 0.9784995913505554, 0.0, 0.0, 1.2403974533081055, 1.1103326082229614, 2.6150259971618652, 0.0, 0.0, 5.242575645446777, 0.0, 0.0, 1.4453668594360352, 2.3990318775177, 0.0, 0.0, 0.0, 4.504310607910156, 0.0, 3.291668176651001, 3.0479984283447266, 8.39017105102539, 0.0, 0.0, 0.0, 0.0]"
6,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.661191463470459, 1.8930327892303467, 0.0, 0.9335774779319763, 3.5843827724456787, 0.0, 2.9740233421325684, 0.0, 0.0, 3.8344199657440186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2428717613220215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7518177032470703, 0.0, 0.0, 0.0, 0.0, 1.2211813926696777, 3.444699287414551, 0.5145736932754517, 0.0, 0.0, 0.0, 0.0, 0.9772505164146423, 0.0, 0.0, 1.2424886226654053, 1.2357690334320068, 2.7842953205108643, 0.0, 0.0, 5.2955708503723145, 0.0, 0.0, 1.4585150480270386, 2.4608113765716553, 0.0, 0.0, 0.0, 4.699507713317871, 0.0, 3.2184267044067383, 3.2290916442871094, 8.557255744934082, 0.1281784474849701, 0.0, 0.0, 0.0]"
160,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6717777252197266, 1.9319322109222412, 0.0, 0.9822850227355957, 3.547980546951294, 0.0, 3.037602424621582, 0.0, 0.0, 3.802332878112793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0993554592132568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6927322745323181, 0.0, 0.0, 0.0, 0.0, 1.3220789432525635, 3.4278175830841064, 0.6129450798034668, 0.0, 0.0, 0.0, 0.0, 1.1089770793914795, 0.0, 0.0, 1.3019264936447144, 1.1769018173217773, 2.7477476596832275, 0.0, 0.0, 5.397254943847656, 0.0, 0.0, 1.4675604104995728, 2.466270923614502, 0.0, 0.0, 0.0, 4.836277961730957, 0.0, 3.3880391120910645, 3.2623817920684814, 8.702047348022461, 0.0, 0.0, 0.0, 0.0]"
513,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.58219838142395, 1.98624849319458, 0.0, 0.7433315515518188, 3.4446535110473633, 0.0, 2.8486673831939697, 0.0, 0.0, 3.548278331756592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8816707134246826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7487152814865112, 0.0, 0.0, 0.0, 0.0, 1.048142671585083, 3.018018960952759, 0.46303796768188477, 0.0, 0.0, 0.0, 0.0, 0.9307095408439636, 0.0, 0.0, 0.9788388609886169, 1.1625086069107056, 2.6401145458221436, 0.0, 0.0, 5.14510440826416, 0.0, 0.0, 1.3751344680786133, 2.4708518981933594, 0.0, 0.0, 0.0, 4.301379680633545, 0.0, 2.8698410987854004, 3.1382548809051514, 7.986917495727539, 0.2477884590625763, 0.0, 0.0, 0.0]"
341,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.388002872467041, 1.442331075668335, 0.0, 0.8587713241577148, 2.8923938274383545, 0.0, 2.5479941368103027, 0.0, 0.0, 3.07489013671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3330565690994263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6229133605957031, 0.0, 0.0, 0.0, 0.0, 1.0639245510101318, 3.0678820610046387, 0.4814351201057434, 0.0, 0.0, 0.0, 0.0, 0.7761512398719788, 0.0, 0.0, 1.0201225280761719, 0.8284651637077332, 2.3423354625701904, 0.0, 0.0, 4.594802379608154, 0.0, 0.0, 1.3523378372192383, 2.036273956298828, 0.0, 0.0, 0.0, 3.7355706691741943, 0.0, 2.872386932373047, 2.5846784114837646, 7.352458953857422, 0.2130940854549408, 0.0, 0.0, 0.0]"
564,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6736838817596436, 2.007277488708496, 0.0, 0.7884412407875061, 3.616729259490967, 0.0, 2.9669907093048096, 0.0, 0.0, 3.7771782875061035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.983973503112793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7658390998840332, 0.0, 0.0, 0.0, 0.0, 1.1330811977386475, 3.211927890777588, 0.49979448318481445, 0.0, 0.0, 0.0, 0.0, 0.9577140212059021, 0.0, 0.0, 1.0452847480773926, 1.225062370300293, 2.7777323722839355, 0.0, 0.0, 5.36143684387207, 0.0, 0.0, 1.3786797523498535, 2.6263206005096436, 0.0, 0.0, 0.0, 4.482989311218262, 0.0, 3.0750293731689453, 3.3154404163360596, 8.354280471801758, 0.2273193895816803, 0.0, 0.0, 0.0]"
288,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6021294593811035, 1.8410427570343018, 0.0, 0.8678346872329712, 3.358922004699707, 0.0, 2.845308780670166, 0.0, 0.0, 3.626201629638672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1423137187957764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.694942057132721, 0.0, 0.0, 0.0, 0.0, 1.2721160650253296, 3.214003086090088, 0.5306515693664551, 0.0, 0.0, 0.0, 0.0, 1.0401852130889893, 0.0, 0.0, 1.2295467853546143, 1.1245805025100708, 2.612555742263794, 0.0, 0.0, 5.01396369934082, 0.0, 0.0, 1.4222071170806885, 2.33296537399292, 0.0, 0.0, 0.0, 4.4309797286987305, 0.0, 3.1389970779418945, 3.048518180847168, 8.140971183776855, 0.0, 0.0, 0.0, 0.0]"
392,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.550457715988159, 1.6789608001708984, 0.0, 0.9420536160469055, 3.2240824699401855, 0.0, 2.812861919403076, 0.0, 0.0, 3.510464906692505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2438994646072388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6528393030166626, 0.0, 0.0, 0.0, 0.0, 1.2604948282241821, 3.3113667964935303, 0.5760514736175537, 0.0, 0.0, 0.0, 0.0, 0.9352630972862244, 0.0, 0.0, 1.2066582441329956, 0.9842039942741394, 2.5162224769592285, 0.0, 0.0, 5.037842273712158, 0.0, 0.0, 1.4055750370025635, 2.2688612937927246, 0.0, 0.0, 0.0, 4.3761115074157715, 0.0, 3.263206958770752, 2.9401469230651855, 8.126690864562988, 0.0, 0.0, 0.0, 0.0]"
179,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.4937422275543213, 1.8919742107391357, 0.0, 0.8171558380126953, 3.2714993953704834, 0.0, 2.81177020072937, 0.0, 0.0, 3.534409999847412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0271884202957153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6815220713615417, 0.0, 0.0, 0.0, 0.0, 1.0752716064453125, 3.0881400108337402, 0.5029299855232239, 0.0, 0.0, 0.0, 0.0, 0.9126977324485779, 0.0, 0.0, 1.0930273532867432, 1.1279988288879395, 2.5355868339538574, 0.0, 0.0, 4.9231414794921875, 0.0, 0.0, 1.3775691986083984, 2.414123058319092, 0.0, 0.0, 0.0, 4.228264331817627, 0.0, 2.9783616065979004, 2.987013101577759, 7.8571038246154785, 0.16542214155197144, 0.0, 0.0, 0.0]"
107,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.639802932739258, 1.8672819137573242, 0.0, 0.8975098133087158, 3.438870668411255, 0.0, 2.9130749702453613, 0.0, 0.0, 3.68612003326416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.161642074584961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6824440956115723, 0.0, 0.0, 0.0, 0.0, 1.2693793773651123, 3.287357807159424, 0.5245932340621948, 0.0, 0.0, 0.0, 0.0, 1.0063154697418213, 0.0, 0.0, 1.2651302814483643, 1.1422615051269531, 2.6704750061035156, 0.0, 0.0, 5.168292045593262, 0.0, 0.0, 1.4527854919433594, 2.403965950012207, 0.0, 0.0, 0.0, 4.465985298156738, 0.0, 3.19356107711792, 3.0843212604522705, 8.301586151123047, 0.02935299277305603, 0.0, 0.0, 0.0]"
419,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.622591972351074, 1.9966340065002441, 0.0, 0.7711310386657715, 3.548633575439453, 0.0, 2.925856351852417, 0.0, 0.0, 3.6600341796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9426412582397461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7758958339691162, 0.0, 0.0, 0.0, 0.0, 1.063917875289917, 3.1407687664031982, 0.462906152009964, 0.0, 0.0, 0.0, 0.0, 0.9160523414611816, 0.0, 0.0, 1.017693042755127, 1.1734859943389893, 2.6775617599487305, 0.0, 0.0, 5.246323108673096, 0.0, 0.0, 1.3881871700286865, 2.4937968254089355, 0.0, 0.0, 0.0, 4.396207332611084, 0.0, 2.950864315032959, 3.2244455814361572, 8.16781234741211, 0.19733765721321106, 0.0, 0.0, 0.0]"
340,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5061142444610596, 1.5657448768615723, 0.0, 0.9531654119491577, 3.1995744705200195, 0.0, 2.688290596008301, 0.0, 0.0, 3.354917526245117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4835968017578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6235081553459167, 0.0, 0.0, 0.0, 0.0, 1.2560368776321411, 3.2936739921569824, 0.4968149960041046, 0.0, 0.0, 0.0, 0.0, 0.881639301776886, 0.0, 0.0, 1.2300925254821777, 1.00140380859375, 2.445071220397949, 0.0, 0.0, 4.76321268081665, 0.0, 0.0, 1.4309959411621094, 2.218738079071045, 0.0, 0.0, 0.0, 4.042978286743164, 0.0, 3.0345139503479004, 2.7484185695648193, 7.847835540771484, 0.11608076095581055, 0.0, 0.0, 0.0]"
776,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5951223373413086, 1.9581761360168457, 0.0, 0.847862958908081, 3.549259662628174, 0.0, 3.024660587310791, 0.0, 0.0, 3.6975250244140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9275433421134949, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7466481924057007, 0.0, 0.0, 0.0, 0.0, 1.157313585281372, 3.2311630249023438, 0.6020553708076477, 0.0, 0.0, 0.0, 0.0, 0.9788048267364502, 0.0, 0.0, 1.126043677330017, 1.1720168590545654, 2.7045583724975586, 0.0, 0.0, 5.3614959716796875, 0.0, 0.0, 1.342829942703247, 2.5485999584198, 0.0, 0.0, 0.0, 4.573821544647217, 0.0, 3.198960781097412, 3.2588493824005127, 8.408720970153809, 0.09715676307678223, 0.0, 0.0, 0.0]"
704,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5775294303894043, 1.8611825704574585, 0.0, 0.8446502685546875, 3.438750743865967, 0.0, 2.9536056518554688, 0.0, 0.0, 3.593997001647949, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0117098093032837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7185219526290894, 0.0, 0.0, 0.0, 0.0, 1.215659499168396, 3.2861719131469727, 0.6064690947532654, 0.0, 0.0, 0.0, 0.0, 0.923616349697113, 0.0, 0.0, 1.1495349407196045, 1.1514610052108765, 2.6400113105773926, 0.0, 0.0, 5.2503509521484375, 0.0, 0.0, 1.3669488430023193, 2.4607443809509277, 0.0, 0.0, 0.0, 4.463557720184326, 0.0, 3.175069808959961, 3.14426326751709, 8.298317909240723, 0.06437191367149353, 0.0, 0.0, 0.0]"
472,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.627840995788574, 1.896045446395874, 0.0, 0.8857213258743286, 3.41190767288208, 0.0, 2.8854947090148926, 0.0, 0.0, 3.65832257270813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0001451969146729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7161061763763428, 0.0, 0.0, 0.0, 0.0, 1.2721872329711914, 3.1927661895751953, 0.5286074876785278, 0.0, 0.0, 0.0, 0.0, 0.9975343942642212, 0.0, 0.0, 1.1892744302749634, 1.1649049520492554, 2.6955652236938477, 0.0, 0.0, 5.088984489440918, 0.0, 0.0, 1.4045560359954834, 2.4358627796173096, 0.0, 0.0, 0.0, 4.494329452514648, 0.0, 3.0889925956726074, 3.1757304668426514, 8.193929672241211, 0.056847065687179565, 0.0, 0.0, 0.0]"
44,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6039419174194336, 2.1288340091705322, 0.0, 0.6804011464118958, 3.645265579223633, 0.0, 3.044415235519409, 0.0, 0.0, 3.7053844928741455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6701961755752563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8597488403320312, 0.0, 0.0, 0.0, 0.0, 0.982911229133606, 3.116537094116211, 0.518547534942627, 0.0, 0.0, 0.0, 0.0, 0.9977766871452332, 0.0, 0.0, 0.9228695631027222, 1.3306461572647095, 2.693990468978882, 0.0, 0.0, 5.654289245605469, 0.0, 0.0, 1.4638011455535889, 2.6079163551330566, 0.0, 0.0, 0.0, 4.677237033843994, 0.0, 2.974130153656006, 3.3401434421539307, 8.521954536437988, 0.1610240936279297, 0.0, 0.0, 0.0]"
319,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6089859008789062, 2.0607497692108154, 0.0, 0.7598608732223511, 3.60339617729187, 0.0, 3.100004196166992, 0.0, 0.0, 3.711320638656616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8321349024772644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7718965411186218, 0.0, 0.0, 0.0, 0.0, 1.0296443700790405, 3.260162830352783, 0.5317652225494385, 0.0, 0.0, 0.0, 0.0, 0.9039710760116577, 0.0, 0.0, 0.9690338373184204, 1.247253656387329, 2.7188477516174316, 0.0, 0.0, 5.485464096069336, 0.0, 0.0, 1.3243379592895508, 2.6528403759002686, 0.0, 0.0, 0.0, 4.506965637207031, 0.0, 3.0609915256500244, 3.303018093109131, 8.40711498260498, 0.2452913224697113, 0.0, 0.0, 0.0]"
823,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.6168394088745117, 2.0116207599639893, 0.0, 0.8911612033843994, 3.5798726081848145, 0.0, 3.0595767498016357, 0.0, 0.0, 3.7867274284362793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9704113006591797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7635539770126343, 0.0, 0.0, 0.0, 0.0, 1.2314189672470093, 3.2543745040893555, 0.6052223443984985, 0.0, 0.0, 0.0, 0.0, 1.109278678894043, 0.0, 0.0, 1.1686228513717651, 1.2211878299713135, 2.6588475704193115, 0.0, 0.0, 5.429824352264404, 0.0, 0.0, 1.475006103515625, 2.543691635131836, 0.0, 0.0, 0.0, 4.78372859954834, 0.0, 3.250246047973633, 3.261564254760742, 8.639383316040039, 0.0, 0.0, 0.0, 0.0]"
66,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.646909713745117, 1.970878005027771, 0.0, 0.8215193748474121, 3.559447765350342, 0.0, 3.0040531158447266, 0.0, 0.0, 3.759786367416382, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9929831027984619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7521607279777527, 0.0, 0.0, 0.0, 0.0, 1.1745474338531494, 3.2376108169555664, 0.5528339147567749, 0.0, 0.0, 0.0, 0.0, 0.9925187826156616, 0.0, 0.0, 1.1444822549819946, 1.2261321544647217, 2.6988744735717773, 0.0, 0.0, 5.366979598999023, 0.0, 0.0, 1.4308793544769287, 2.5050549507141113, 0.0, 0.0, 0.0, 4.597127914428711, 0.0, 3.1719131469726562, 3.278989315032959, 8.453701972961426, 0.0667051374912262, 0.0, 0.0, 0.0]"
131,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.629458427429199, 1.9933929443359375, 0.0, 0.7877479791641235, 3.5277485847473145, 0.0, 2.9476611614227295, 0.0, 0.0, 3.696737766265869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9969849586486816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7247614860534668, 0.0, 0.0, 0.0, 0.0, 1.1161199808120728, 3.173330783843994, 0.5135988593101501, 0.0, 0.0, 0.0, 0.0, 0.9015812277793884, 0.0, 0.0, 1.0772438049316406, 1.1924021244049072, 2.712015151977539, 0.0, 0.0, 5.250851154327393, 0.0, 0.0, 1.391487717628479, 2.606372594833374, 0.0, 0.0, 0.0, 4.406394958496094, 0.0, 3.054783344268799, 3.231856107711792, 8.245055198669434, 0.20922648906707764, 0.0, 0.0, 0.0]"
309,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.524070978164673, 1.5894813537597656, 0.0, 0.9596569538116455, 3.244598388671875, 0.0, 2.720249652862549, 0.0, 0.0, 3.390958070755005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.488967776298523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6329810619354248, 0.0, 0.0, 0.0, 0.0, 1.2567033767700195, 3.321061849594116, 0.4884231686592102, 0.0, 0.0, 0.0, 0.0, 0.8860700130462646, 0.0, 0.0, 1.2329685688018799, 1.0279837846755981, 2.4737966060638428, 0.0, 0.0, 4.805307865142822, 0.0, 0.0, 1.4359102249145508, 2.2429842948913574, 0.0, 0.0, 0.0, 4.077441215515137, 0.0, 3.0428595542907715, 2.772155284881592, 7.911026954650879, 0.13142213225364685, 0.0, 0.0, 0.0]"
781,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.605567693710327, 1.913280725479126, 0.0, 0.8493515253067017, 3.4236159324645996, 0.0, 3.0282106399536133, 0.0, 0.0, 3.6786141395568848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9639845490455627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6957846879959106, 0.0, 0.0, 0.0, 0.0, 1.157055377960205, 3.2367167472839355, 0.6265453100204468, 0.0, 0.0, 0.0, 0.0, 1.0306873321533203, 0.0, 0.0, 1.1227844953536987, 1.1430823802947998, 2.611466646194458, 0.0, 0.0, 5.41176700592041, 0.0, 0.0, 1.3879296779632568, 2.559206962585449, 0.0, 0.0, 0.0, 4.504162311553955, 0.0, 3.2733752727508545, 3.1883625984191895, 8.41089916229248, 0.015887528657913208, 0.0, 0.0, 0.0]"
761,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.5309696197509766, 1.9488227367401123, 0.0, 0.745073676109314, 3.4454665184020996, 0.0, 2.8678059577941895, 0.0, 0.0, 3.5648767948150635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.909885823726654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7419906258583069, 0.0, 0.0, 0.0, 0.0, 1.0269054174423218, 3.0557146072387695, 0.4868032932281494, 0.0, 0.0, 0.0, 0.0, 0.9109426140785217, 0.0, 0.0, 0.968862771987915, 1.1929653882980347, 2.603137731552124, 0.0, 0.0, 5.124324798583984, 0.0, 0.0, 1.3755898475646973, 2.508038282394409, 0.0, 0.0, 0.0, 4.28082275390625, 0.0, 2.8996810913085938, 3.113551378250122, 7.9944963455200195, 0.21151360869407654, 0.0, 0.0, 0.0]"
