idx,reduced_embeddings
264,"[1.4046913385391235, 1.7646074295043945, 0.0, 0.0, 0.0, 0.0, 0.0, 3.883962631225586, 0.4311122000217438, 0.0, 0.0, 4.13332462310791, 0.6869965195655823, 1.6598237752914429, 0.0, 2.988759756088257, 0.0, 0.0, 0.0, 5.075928688049316, 0.0, 0.0, 4.045707702636719, 3.280858039855957, 0.0, 0.16825363039970398, 0.0, 0.0, 0.0, 2.2628841400146484, 4.397798538208008, 2.1065258979797363, 0.0, 0.0, 1.7808685302734375, 0.0, 0.0, 0.0, 0.0, 0.7878769040107727, 2.660856246948242, 0.0, 0.0, 1.7588582038879395, 0.0, 0.0, 2.9424853324890137, 0.0, 3.4017117023468018, 0.0, 1.1725175380706787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7882417440414429, 2.0348575115203857, 0.0, 0.0, 0.0, 0.0, 0.0]"
789,"[1.3858027458190918, 1.849531888961792, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0206379890441895, 0.47370171546936035, 0.0, 0.0, 4.3068647384643555, 0.617466151714325, 1.5839015245437622, 0.0, 3.0666143894195557, 0.0, 0.0, 0.0, 5.024957656860352, 0.0, 0.0, 4.211808204650879, 3.3490591049194336, 0.0, 0.00975356251001358, 0.0, 0.0, 0.0, 2.3201522827148438, 4.468977928161621, 2.3595757484436035, 0.0, 0.0, 1.7282952070236206, 0.0, 0.0, 0.0, 0.0, 0.6647859811782837, 2.658236503601074, 0.0, 0.0, 1.7084662914276123, 0.0, 0.0, 3.0643537044525146, 0.0, 3.2491579055786133, 0.0, 1.0391255617141724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7950243949890137, 2.1800074577331543, 0.0, 0.0, 0.0, 0.0, 0.0]"
585,"[1.4588172435760498, 1.856130838394165, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8805360794067383, 0.5312191843986511, 0.0, 0.0, 4.2220869064331055, 0.5342612862586975, 1.4668636322021484, 0.0, 2.8885231018066406, 0.0, 0.0, 0.0, 4.872401714324951, 0.0, 0.0, 4.097796440124512, 3.343928813934326, 0.0, 0.0, 0.0, 0.0, 0.0, 2.197030544281006, 4.382231712341309, 2.4379265308380127, 0.0, 0.0, 1.5226879119873047, 0.0, 0.0, 0.0, 0.0, 0.6711083054542542, 2.601630687713623, 0.0, 0.0, 1.6619616746902466, 0.0, 0.0, 2.980832576751709, 0.0, 3.192011594772339, 0.0, 1.1012386083602905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7697113752365112, 2.0582852363586426, 0.0, 0.0, 0.0, 0.0, 0.0]"
508,"[1.4936413764953613, 2.006059169769287, 0.0, 0.0, 0.0, 0.0, 0.0, 3.926652431488037, 0.6080608367919922, 0.0, 0.0, 4.231786727905273, 0.5581733584403992, 1.5046519041061401, 0.0, 2.9095263481140137, 0.0, 0.0, 0.0, 5.0997443199157715, 0.0, 0.0, 4.137308120727539, 3.446678400039673, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3724265098571777, 4.478211402893066, 2.400151252746582, 0.0, 0.0, 1.544344186782837, 0.0, 0.0, 0.0, 0.0, 0.6564138531684875, 2.7823238372802734, 0.0, 0.0, 1.6763640642166138, 0.0, 0.0, 3.0805892944335938, 0.0, 3.273228645324707, 0.0, 1.194696068763733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7851321697235107, 2.131471872329712, 0.0, 0.0, 0.0, 0.0, 0.0]"
417,"[1.4284018278121948, 1.7255349159240723, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7700910568237305, 0.47275716066360474, 0.0, 0.0, 3.9778599739074707, 0.6827298402786255, 1.6317672729492188, 0.0, 2.859696388244629, 0.0, 0.0, 0.0, 5.087332248687744, 0.0, 0.0, 3.969298839569092, 3.415924549102783, 0.0, 0.09973692893981934, 0.0, 0.0, 0.0, 2.3990097045898438, 4.367068290710449, 2.001857280731201, 0.0, 0.0, 1.7124207019805908, 0.0, 0.0, 0.0, 0.0, 0.7213716506958008, 2.814725399017334, 0.0, 0.0, 1.7050148248672485, 0.0, 0.0, 2.983504295349121, 0.0, 3.284602165222168, 0.0, 1.1754240989685059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7888036370277405, 1.8982648849487305, 0.0, 0.0, 0.0, 0.0, 0.0]"
331,"[1.485642671585083, 1.9607188701629639, 0.0, 0.0, 0.0, 0.0, 0.0, 4.071048259735107, 0.5563398599624634, 0.0, 0.0, 4.264230251312256, 0.7181639075279236, 1.7532498836517334, 0.0, 3.036665201187134, 0.0, 0.0, 0.0, 5.311712265014648, 0.0, 0.0, 4.222980499267578, 3.404531478881836, 0.0, 0.09321405738592148, 0.0, 0.0, 0.0, 2.461380958557129, 4.606217384338379, 2.2558810710906982, 0.0, 0.0, 1.772422432899475, 0.0, 0.0, 0.0, 0.0, 0.7719889879226685, 2.809612274169922, 0.0, 0.0, 1.8144298791885376, 0.0, 0.0, 3.133604049682617, 0.0, 3.472771406173706, 0.0, 1.2173641920089722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8346235752105713, 2.1016488075256348, 0.0, 0.0, 0.0, 0.0, 0.0]"
666,"[1.3866381645202637, 1.8376610279083252, 0.0, 0.0, 0.0, 0.0, 0.0, 3.822704315185547, 0.5792610049247742, 0.0, 0.0, 4.120102405548096, 0.47320878505706787, 1.3910191059112549, 0.0, 2.8653481006622314, 0.0, 0.0, 0.0, 4.650339126586914, 0.0, 0.0, 4.019900321960449, 3.276249408721924, 0.0, 0.0, 0.0, 0.0, 0.0, 2.129960536956787, 4.294441223144531, 2.4705662727355957, 0.0, 0.0, 1.4919428825378418, 0.0, 0.0, 0.0, 0.0, 0.5443471670150757, 2.518190860748291, 0.0, 0.0, 1.552823781967163, 0.0, 0.0, 2.9258081912994385, 0.0, 3.0598928928375244, 0.0, 1.024749994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7402549386024475, 2.049975633621216, 0.0, 0.0, 0.0, 0.0, 0.0]"
146,"[1.4975677728652954, 1.9308280944824219, 0.0, 0.0, 0.0, 0.0, 0.0, 4.091310977935791, 0.5205811858177185, 0.0, 0.0, 4.386044025421143, 0.5838772058486938, 1.605830430984497, 0.0, 3.070573329925537, 0.0, 0.0, 0.0, 5.207709312438965, 0.0, 0.0, 4.269031524658203, 3.4685230255126953, 0.0, 0.01776921935379505, 0.0, 0.0, 0.0, 2.3795580863952637, 4.616576194763184, 2.3944079875946045, 0.0, 0.0, 1.700474500656128, 0.0, 0.0, 0.0, 0.0, 0.7019178867340088, 2.77786922454834, 0.0, 0.0, 1.7649681568145752, 0.0, 0.0, 3.1297523975372314, 0.0, 3.397282123565674, 0.0, 1.2033964395523071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8097826242446899, 2.1356661319732666, 0.0, 0.0, 0.0, 0.0, 0.0]"
157,"[1.475809097290039, 1.874979853630066, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9010260105133057, 0.5470902919769287, 0.0, 0.0, 4.186216354370117, 0.6379483342170715, 1.539489507675171, 0.0, 2.9757895469665527, 0.0, 0.0, 0.0, 5.080758094787598, 0.0, 0.0, 4.077687740325928, 3.4262242317199707, 0.0, 0.03912460803985596, 0.0, 0.0, 0.0, 2.3038971424102783, 4.473899841308594, 2.3205058574676514, 0.0, 0.0, 1.7283928394317627, 0.0, 0.0, 0.0, 0.0, 0.7284777164459229, 2.745098114013672, 0.0, 0.0, 1.672577977180481, 0.0, 0.0, 3.034097194671631, 0.0, 3.374595880508423, 0.0, 1.1692450046539307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7656152248382568, 2.0579118728637695, 0.0, 0.0, 0.0, 0.0, 0.0]"
211,"[1.4394822120666504, 1.8951585292816162, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9977378845214844, 0.5570051670074463, 0.0, 0.0, 4.244379997253418, 0.6565846800804138, 1.5919361114501953, 0.0, 3.041036605834961, 0.0, 0.0, 0.0, 5.039809226989746, 0.0, 0.0, 4.177484512329102, 3.3597335815429688, 0.0, 0.063134104013443, 0.0, 0.0, 0.0, 2.3492417335510254, 4.533165454864502, 2.363037109375, 0.0, 0.0, 1.7014849185943604, 0.0, 0.0, 0.0, 0.0, 0.7186824679374695, 2.673896312713623, 0.0, 0.0, 1.69084632396698, 0.0, 0.0, 3.0231728553771973, 0.0, 3.34692120552063, 0.0, 1.1559500694274902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7843055725097656, 2.0824451446533203, 0.0, 0.0, 0.0, 0.0, 0.0]"
310,"[1.4321609735488892, 1.9328866004943848, 0.0, 0.0, 0.0, 0.0, 0.0, 3.814271926879883, 0.5724872946739197, 0.0, 0.0, 4.131808757781982, 0.5003460049629211, 1.3879666328430176, 0.0, 2.867330551147461, 0.0, 0.0, 0.0, 4.80121374130249, 0.0, 0.0, 4.067748069763184, 3.4411020278930664, 0.0, 0.0, 0.0, 0.0, 0.0, 2.183739185333252, 4.3454766273498535, 2.4846274852752686, 0.0, 0.0, 1.3853230476379395, 0.0, 0.0, 0.0, 0.0, 0.5799241065979004, 2.65022611618042, 0.0, 0.0, 1.5895845890045166, 0.0, 0.0, 2.9799084663391113, 0.0, 3.0893442630767822, 0.0, 1.0933092832565308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7384498119354248, 2.074070930480957, 0.0, 0.0, 0.0, 0.0, 0.0]"
9,"[1.389134407043457, 1.8695025444030762, 0.0, 0.0, 0.0, 0.0, 0.0, 3.82255220413208, 0.4399714469909668, 0.0, 0.0, 4.036330223083496, 0.6883255839347839, 1.6240925788879395, 0.0, 2.916323661804199, 0.0, 0.0, 0.0, 5.180116653442383, 0.0, 0.0, 4.057237148284912, 3.4460971355438232, 0.0, 0.03275582194328308, 0.0, 0.0, 0.0, 2.424212694168091, 4.449274063110352, 2.104560375213623, 0.0, 0.0, 1.6945312023162842, 0.0, 0.0, 0.0, 0.0, 0.7104012966156006, 2.8091163635253906, 0.0, 0.0, 1.6843127012252808, 0.0, 0.0, 3.012512683868408, 0.0, 3.2805798053741455, 0.0, 1.240686058998108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8013020753860474, 1.9839322566986084, 0.0, 0.0, 0.0, 0.0, 0.0]"
343,"[1.430750846862793, 1.8727463483810425, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0004658699035645, 0.449179083108902, 0.0, 0.0, 4.333532810211182, 0.6729406714439392, 1.655247688293457, 0.0, 3.074187755584717, 0.0, 0.0, 0.0, 5.1938323974609375, 0.0, 0.0, 4.211242198944092, 3.4294166564941406, 0.0, 0.12023065984249115, 0.0, 0.0, 0.0, 2.3650271892547607, 4.506375312805176, 2.252932548522949, 0.0, 0.0, 1.7867136001586914, 0.0, 0.0, 0.0, 0.0, 0.7377738356590271, 2.81648588180542, 0.0, 0.0, 1.7674068212509155, 0.0, 0.0, 3.0396993160247803, 0.0, 3.438859224319458, 0.0, 1.171408772468567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8409276008605957, 2.153743028640747, 0.0, 0.0, 0.0, 0.0, 0.0]"
625,"[1.4681098461151123, 1.8142447471618652, 0.0, 0.0, 0.0, 0.0, 0.0, 4.124101638793945, 0.47599732875823975, 0.0, 0.0, 4.343635082244873, 0.6855687499046326, 1.6916754245758057, 0.0, 3.1216907501220703, 0.0, 0.0, 0.0, 5.128176212310791, 0.0, 0.0, 4.255863189697266, 3.291457176208496, 0.0, 0.11312881112098694, 0.0, 0.0, 0.0, 2.277782917022705, 4.520533561706543, 2.24776554107666, 0.0, 0.0, 1.7715353965759277, 0.0, 0.0, 0.0, 0.0, 0.7649116516113281, 2.637686252593994, 0.0, 0.0, 1.772637128829956, 0.0, 0.0, 2.9785938262939453, 0.0, 3.458333730697632, 0.0, 1.0825042724609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8542995452880859, 2.159024715423584, 0.0, 0.0, 0.0, 0.0, 0.0]"
455,"[1.4240474700927734, 1.873575210571289, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8160996437072754, 0.5535783171653748, 0.0, 0.0, 4.07545280456543, 0.5241208672523499, 1.4147963523864746, 0.0, 2.8582634925842285, 0.0, 0.0, 0.0, 4.868511199951172, 0.0, 0.0, 4.0438737869262695, 3.322517156600952, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2475171089172363, 4.348812103271484, 2.2805840969085693, 0.0, 0.0, 1.5373516082763672, 0.0, 0.0, 0.0, 0.0, 0.6117937564849854, 2.666447877883911, 0.0, 0.0, 1.6097609996795654, 0.0, 0.0, 2.9322869777679443, 0.0, 3.1422080993652344, 0.0, 1.218989610671997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7694052457809448, 2.0348525047302246, 0.0, 0.0, 0.0, 0.0, 0.0]"
611,"[1.4674203395843506, 1.917004108428955, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9191031455993652, 0.5571815967559814, 0.0, 0.0, 4.314607620239258, 0.5328725576400757, 1.4107170104980469, 0.0, 2.9732701778411865, 0.0, 0.0, 0.0, 4.939990043640137, 0.0, 0.0, 4.216485977172852, 3.5175089836120605, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2807059288024902, 4.430050849914551, 2.5631299018859863, 0.0, 0.0, 1.4796843528747559, 0.0, 0.0, 0.0, 0.0, 0.5614354014396667, 2.699690341949463, 0.0, 0.0, 1.6049026250839233, 0.0, 0.0, 3.038113594055176, 0.0, 3.1642906665802, 0.0, 1.1028107404708862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7948756217956543, 2.2015013694763184, 0.0, 0.0, 0.0, 0.0, 0.0]"
447,"[1.4930195808410645, 1.8890607357025146, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0348005294799805, 0.5573927760124207, 0.0, 0.0, 4.131821632385254, 0.6749958395957947, 1.7162246704101562, 0.0, 2.9378232955932617, 0.0, 0.0, 0.0, 5.200740814208984, 0.0, 0.0, 4.163745403289795, 3.306145668029785, 0.0, 0.03414210304617882, 0.0, 0.0, 0.0, 2.430173397064209, 4.518041610717773, 2.1139655113220215, 0.0, 0.0, 1.7133541107177734, 0.0, 0.0, 0.0, 0.0, 0.7396948337554932, 2.759392738342285, 0.0, 0.0, 1.7593003511428833, 0.0, 0.0, 3.060187816619873, 0.0, 3.31211519241333, 0.0, 1.2646626234054565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8416907787322998, 2.0537946224212646, 0.0, 0.0, 0.0, 0.0, 0.0]"
438,"[1.4567298889160156, 1.806765079498291, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9369168281555176, 0.507402241230011, 0.0, 0.0, 4.216782569885254, 0.5469205379486084, 1.5740702152252197, 0.0, 2.8907439708709717, 0.0, 0.0, 0.0, 4.905794143676758, 0.0, 0.0, 4.125847816467285, 3.2777814865112305, 0.0, 0.00848192349076271, 0.0, 0.0, 0.0, 2.2529096603393555, 4.358457565307617, 2.2899134159088135, 0.0, 0.0, 1.6180956363677979, 0.0, 0.0, 0.0, 0.0, 0.6577119827270508, 2.634209156036377, 0.0, 0.0, 1.6671016216278076, 0.0, 0.0, 3.0302255153656006, 0.0, 3.2164855003356934, 0.0, 1.1066190004348755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7775005102157593, 2.0910799503326416, 0.0, 0.0, 0.0, 0.0, 0.0]"
397,"[1.4784862995147705, 1.9667364358901978, 0.0, 0.0, 0.0, 0.0, 0.0, 3.841245412826538, 0.5297656059265137, 0.0, 0.0, 4.108365058898926, 0.6959653496742249, 1.572554349899292, 0.0, 2.959616184234619, 0.0, 0.0, 0.0, 5.236892223358154, 0.0, 0.0, 4.067955017089844, 3.4905426502227783, 0.0, 0.017614886164665222, 0.0, 0.0, 0.0, 2.4508461952209473, 4.524921894073486, 2.297807216644287, 0.0, 0.0, 1.6852428913116455, 0.0, 0.0, 0.0, 0.0, 0.7529199123382568, 2.8052735328674316, 0.0, 0.0, 1.6720536947250366, 0.0, 0.0, 3.0643081665039062, 0.0, 3.3929800987243652, 0.0, 1.2611517906188965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.804874062538147, 2.0324409008026123, 0.0, 0.0, 0.0, 0.0, 0.0]"
192,"[1.4993140697479248, 1.8652857542037964, 0.0, 0.0, 0.0, 0.0, 0.0, 4.088107109069824, 0.5596674084663391, 0.0, 0.0, 4.381622314453125, 0.5157875418663025, 1.621633529663086, 0.0, 3.0163893699645996, 0.0, 0.0, 0.0, 5.100903511047363, 0.0, 0.0, 4.2666802406311035, 3.326512575149536, 0.0, 0.010274425148963928, 0.0, 0.0, 0.0, 2.2565407752990723, 4.514108657836914, 2.380953550338745, 0.0, 0.0, 1.6182024478912354, 0.0, 0.0, 0.0, 0.0, 0.6900584697723389, 2.6718716621398926, 0.0, 0.0, 1.720667839050293, 0.0, 0.0, 3.0653085708618164, 0.0, 3.378215789794922, 0.0, 1.1434770822525024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.842703104019165, 2.2065162658691406, 0.0, 0.0, 0.0, 0.0, 0.0]"
299,"[1.393693447113037, 1.879830002784729, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8672561645507812, 0.554935097694397, 0.0, 0.0, 4.136529445648193, 0.5637892484664917, 1.5333523750305176, 0.0, 2.904752731323242, 0.0, 0.0, 0.0, 4.91810417175293, 0.0, 0.0, 4.082196235656738, 3.2981057167053223, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2580108642578125, 4.362834930419922, 2.2549874782562256, 0.0, 0.0, 1.549105167388916, 0.0, 0.0, 0.0, 0.0, 0.6735317707061768, 2.6379880905151367, 0.0, 0.0, 1.6966853141784668, 0.0, 0.0, 2.9623165130615234, 0.0, 3.2469491958618164, 0.0, 1.1817823648452759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7580235004425049, 2.0429534912109375, 0.0, 0.0, 0.0, 0.0, 0.0]"
55,"[1.4078552722930908, 1.8182669878005981, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9481983184814453, 0.5411911010742188, 0.0, 0.0, 4.229011535644531, 0.5633326768875122, 1.5032776594161987, 0.0, 2.959099769592285, 0.0, 0.0, 0.0, 4.854805946350098, 0.0, 0.0, 4.099843978881836, 3.278115749359131, 0.0, 0.0, 0.0, 0.0, 0.0, 2.221020221710205, 4.386018753051758, 2.4135894775390625, 0.0, 0.0, 1.6278791427612305, 0.0, 0.0, 0.0, 0.0, 0.6468261480331421, 2.613110065460205, 0.0, 0.0, 1.6352887153625488, 0.0, 0.0, 2.9769866466522217, 0.0, 3.2045512199401855, 0.0, 1.1027789115905762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.779302179813385, 2.111194133758545, 0.0, 0.0, 0.0, 0.0, 0.0]"
53,"[1.4383141994476318, 1.8177337646484375, 0.0, 0.0, 0.0, 0.0, 0.0, 4.059391975402832, 0.4967244565486908, 0.0, 0.0, 4.3173651695251465, 0.6329048871994019, 1.6105881929397583, 0.0, 3.0585038661956787, 0.0, 0.0, 0.0, 5.066525459289551, 0.0, 0.0, 4.222326278686523, 3.335066318511963, 0.0, 0.093996562063694, 0.0, 0.0, 0.0, 2.295055389404297, 4.475436687469482, 2.337345600128174, 0.0, 0.0, 1.7098239660263062, 0.0, 0.0, 0.0, 0.0, 0.6925724744796753, 2.669297695159912, 0.0, 0.0, 1.703244686126709, 0.0, 0.0, 3.001591205596924, 0.0, 3.3291592597961426, 0.0, 1.0635402202606201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.783519446849823, 2.160810947418213, 0.0, 0.0, 0.0, 0.0, 0.0]"
102,"[1.4355170726776123, 1.7268807888031006, 0.0, 0.0, 0.0, 0.0, 0.0, 3.975977897644043, 0.550264835357666, 0.0, 0.0, 4.1938676834106445, 0.6001096367835999, 1.549083948135376, 0.0, 2.9249801635742188, 0.0, 0.0, 0.0, 4.764017581939697, 0.0, 0.0, 4.0746870040893555, 3.2025210857391357, 0.0, 0.0428159236907959, 0.0, 0.0, 0.0, 2.1807210445404053, 4.287540435791016, 2.30222225189209, 0.0, 0.0, 1.5908708572387695, 0.0, 0.0, 0.0, 0.0, 0.6691641211509705, 2.5001769065856934, 0.0, 0.0, 1.6511825323104858, 0.0, 0.0, 2.9091553688049316, 0.0, 3.2371773719787598, 0.0, 1.0128819942474365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.79015052318573, 2.1303112506866455, 0.0, 0.0, 0.0, 0.0, 0.0]"
654,"[1.3783159255981445, 1.8295296430587769, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9475197792053223, 0.5151644945144653, 0.0, 0.0, 4.18779182434082, 0.6549513936042786, 1.5467321872711182, 0.0, 2.9712703227996826, 0.0, 0.0, 0.0, 4.912830352783203, 0.0, 0.0, 4.102782249450684, 3.2916836738586426, 0.0, 0.04326234012842178, 0.0, 0.0, 0.0, 2.2385497093200684, 4.373285293579102, 2.29315185546875, 0.0, 0.0, 1.642059087753296, 0.0, 0.0, 0.0, 0.0, 0.6871153116226196, 2.5993800163269043, 0.0, 0.0, 1.657636046409607, 0.0, 0.0, 2.93754506111145, 0.0, 3.2628540992736816, 0.0, 1.0632820129394531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7917344570159912, 2.1379339694976807, 0.0, 0.0, 0.0, 0.0, 0.0]"
767,"[1.4353697299957275, 1.8622221946716309, 0.0, 0.0, 0.0, 0.0, 0.0, 4.004436492919922, 0.4384334683418274, 0.0, 0.0, 4.155859470367432, 0.7289139628410339, 1.756023645401001, 0.0, 3.0543508529663086, 0.0, 0.0, 0.0, 5.304295539855957, 0.0, 0.0, 4.183444499969482, 3.4487996101379395, 0.0, 0.1352643370628357, 0.0, 0.0, 0.0, 2.4665462970733643, 4.531239032745361, 2.0149569511413574, 0.0, 0.0, 1.811640977859497, 0.0, 0.0, 0.0, 0.0, 0.7862948179244995, 2.9079084396362305, 0.0, 0.0, 1.8329557180404663, 0.0, 0.0, 2.9877517223358154, 0.0, 3.480940341949463, 0.0, 1.259294033050537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8940906524658203, 2.018829584121704, 0.0, 0.0, 0.0, 0.0, 0.0]"
92,"[1.4768882989883423, 1.9094042778015137, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9578208923339844, 0.5460526347160339, 0.0, 0.0, 4.1772661209106445, 0.6374812126159668, 1.6384533643722534, 0.0, 2.9766454696655273, 0.0, 0.0, 0.0, 5.21677303314209, 0.0, 0.0, 4.14957332611084, 3.3513665199279785, 0.0, 0.03604958951473236, 0.0, 0.0, 0.0, 2.393375873565674, 4.515480995178223, 2.23555850982666, 0.0, 0.0, 1.7447692155838013, 0.0, 0.0, 0.0, 0.0, 0.7262335419654846, 2.8017377853393555, 0.0, 0.0, 1.7324373722076416, 0.0, 0.0, 3.0760035514831543, 0.0, 3.3721261024475098, 0.0, 1.216852068901062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8025519847869873, 2.0791075229644775, 0.0, 0.0, 0.0, 0.0, 0.0]"
14,"[1.376946210861206, 1.704819679260254, 0.0, 0.0, 0.0, 0.0, 0.0, 3.693479299545288, 0.44861406087875366, 0.0, 0.0, 3.8886308670043945, 0.634185254573822, 1.5345641374588013, 0.0, 2.8382363319396973, 0.0, 0.0, 0.0, 4.912508964538574, 0.0, 0.0, 3.9000892639160156, 3.3211236000061035, 0.0, 0.06853597611188889, 0.0, 0.0, 0.0, 2.277374744415283, 4.2755045890808105, 2.040701389312744, 0.0, 0.0, 1.7100696563720703, 0.0, 0.0, 0.0, 0.0, 0.7407169342041016, 2.686769962310791, 0.0, 0.0, 1.6681612730026245, 0.0, 0.0, 2.909994602203369, 0.0, 3.176241159439087, 0.0, 1.117523431777954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7311014533042908, 1.855752944946289, 0.0, 0.0, 0.0, 0.0, 0.0]"
276,"[1.4655842781066895, 1.8498055934906006, 0.0, 0.0, 0.0, 0.0, 0.0, 3.798539638519287, 0.5185890793800354, 0.0, 0.0, 3.9903626441955566, 0.6863833665847778, 1.6189143657684326, 0.0, 2.864499092102051, 0.0, 0.0, 0.0, 5.115464210510254, 0.0, 0.0, 3.996715545654297, 3.4026899337768555, 0.0, 0.041571855545043945, 0.0, 0.0, 0.0, 2.415295124053955, 4.392853260040283, 2.140310287475586, 0.0, 0.0, 1.7155488729476929, 0.0, 0.0, 0.0, 0.0, 0.7112810015678406, 2.801321506500244, 0.0, 0.0, 1.6727967262268066, 0.0, 0.0, 3.0364389419555664, 0.0, 3.258023262023926, 0.0, 1.2229945659637451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7987760901451111, 1.975507140159607, 0.0, 0.0, 0.0, 0.0, 0.0]"
694,"[1.4227967262268066, 1.856168270111084, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8871817588806152, 0.5235778093338013, 0.0, 0.0, 4.074123382568359, 0.6490718722343445, 1.7235066890716553, 0.0, 2.916234016418457, 0.0, 0.0, 0.0, 5.098207473754883, 0.0, 0.0, 4.084099769592285, 3.2641077041625977, 0.0, 0.05410073697566986, 0.0, 0.0, 0.0, 2.3573427200317383, 4.406293869018555, 2.170825958251953, 0.0, 0.0, 1.706244945526123, 0.0, 0.0, 0.0, 0.0, 0.6997429132461548, 2.729795455932617, 0.0, 0.0, 1.6993300914764404, 0.0, 0.0, 2.9992213249206543, 0.0, 3.2516086101531982, 0.0, 1.1815464496612549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7552511692047119, 2.037806510925293, 0.0, 0.0, 0.0, 0.0, 0.0]"
648,"[1.402454137802124, 1.7648541927337646, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8421664237976074, 0.44248875975608826, 0.0, 0.0, 4.041773796081543, 0.6997113823890686, 1.6796766519546509, 0.0, 3.014317750930786, 0.0, 0.0, 0.0, 5.186018943786621, 0.0, 0.0, 4.041048049926758, 3.3947556018829346, 0.0, 0.13434793055057526, 0.0, 0.0, 0.0, 2.387096405029297, 4.464627265930176, 2.0813217163085938, 0.0, 0.0, 1.844635009765625, 0.0, 0.0, 0.0, 0.0, 0.7573666572570801, 2.7781009674072266, 0.0, 0.0, 1.7393436431884766, 0.0, 0.0, 2.980640411376953, 0.0, 3.396977663040161, 0.0, 1.1591230630874634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7706104516983032, 1.9535562992095947, 0.0, 0.0, 0.0, 0.0, 0.0]"
572,"[1.474955677986145, 1.9593427181243896, 0.0, 0.0, 0.0, 0.0, 0.0, 3.950204610824585, 0.5569725036621094, 0.0, 0.0, 4.226846694946289, 0.6350506544113159, 1.6503665447235107, 0.0, 2.9598464965820312, 0.0, 0.0, 0.0, 5.346270561218262, 0.0, 0.0, 4.186061382293701, 3.479434013366699, 0.0, 0.028708916157484055, 0.0, 0.0, 0.0, 2.4741334915161133, 4.560149192810059, 2.2835803031921387, 0.0, 0.0, 1.7165093421936035, 0.0, 0.0, 0.0, 0.0, 0.7546972036361694, 2.89542818069458, 0.0, 0.0, 1.7296257019042969, 0.0, 0.0, 3.132143020629883, 0.0, 3.4105052947998047, 0.0, 1.2634989023208618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8195090889930725, 2.0985097885131836, 0.0, 0.0, 0.0, 0.0, 0.0]"
